0.0;create;2;10
1.0;create;3;10
2.0;create;4;10
3.1;open;3;0;0;0
3.2;write;3;0;258800
3.3;close;3
3.4;reset_stats
4.1;open;2;0;0;0
4.2;write;2;0;2267136
4.3;close;2
4.4;reset_stats
5.1;open;4;0;0;0
5.3;close;4
5.4;reset_stats
1000.0;open;2;0;0;0
1000.11000013;read;2;0;100
1000.23000002;read;2;100;1024
1000.33999991;read;2;1124;16
1000.44000006;read;2;1140;1024
1000.53999996;read;2;2164;1024
1000.6400001;open;3;0;0;0
1001.04999995;write;3;0;512
1001.16000009;write;3;512;4
1001.25999999;write;3;516;1024
1001.36000013;write;3;1540;4
1001.46000004;write;3;1544;4
1001.56999993;write;3;1548;1024
1001.69000006;write;3;2572;4
1001.91000009;open;4;0;0;0
1002.02999997;close;4
1002.1400001;write;3;2576;12
1002.26999998;write;2;0;1024
1002.37000012;write;2;1024;1024
1002.47000003;write;2;2048;1024
1002.56999993;write;2;3072;1024
1002.71000004;write;2;4096;1024
1002.80999994;write;2;5120;1024
1002.91000009;write;2;6144;1024
1003.00999999;write;2;7168;1024
1003.11000013;write;2;8192;1024
1003.21000004;write;2;9216;1024
1003.42000008;write;2;10240;1024
1003.51999998;write;2;11264;1024
1003.62000012;write;2;12288;1024
1003.72000003;write;2;13312;1024
1003.81999993;write;2;14336;1024
1003.93000007;write;2;15360;1024
1004.02999997;write;2;16384;1024
1004.13000011;write;2;17408;1024
1004.25999999;write;2;18432;1024
1004.37000012;write;2;19456;1024
1004.48000002;write;2;20480;1024
1004.6400001;write;2;21504;1024
1004.75;close;3
1004.85000014;read;2;3188;16
1004.94000006;open;3;0;0;0
1005.08999991;write;3;2588;512
1005.19000006;write;3;3100;4
1005.28999996;write;3;3104;1024
1005.43000007;write;3;4128;4
1005.52999997;write;3;4132;4
1005.63000011;write;3;4136;1024
1005.73000002;write;3;5160;4
1005.93000007;open;4;0;0;0
1006.02999997;close;4
1006.13000011;write;3;5164;12
1006.23000002;write;2;22528;1024
1006.32999992;write;2;23552;1024
1006.46000004;write;2;24576;1024
1006.62000012;write;2;25600;1024
1006.72000003;write;2;26624;1024
1006.82999992;write;2;27648;1024
1006.97000003;write;2;28672;1024
1007.06999993;write;2;29696;1024
1007.18000007;write;2;30720;1024
1007.28999996;write;2;31744;1024
1007.41000009;write;2;32768;1024
1007.51999998;write;2;33792;1024
1007.6400001;write;2;34816;1024
1007.85000014;write;2;35840;1024
1007.95000005;write;2;36864;1024
1008.04999995;write;2;37888;1024
1008.1500001;write;2;38912;1024
1008.29999995;write;2;39936;1024
1008.4000001;write;2;40960;1024
1008.5;write;2;41984;1024
1008.60000014;write;2;43008;1024
1008.70000005;write;2;44032;1024
1008.80999994;close;3
1008.92000008;read;2;3204;16
1009.01999998;open;3;0;0;0
1009.11000013;write;3;5176;512
1009.21000004;write;3;5688;4
1009.30999994;write;3;5692;1024
1009.41000009;write;3;6716;4
1009.51999998;write;3;6720;4
1009.61000013;write;3;6724;1024
1009.72000003;write;3;7748;4
1009.92000008;open;4;0;0;0
1010.06999993;close;4
1010.17000008;write;3;7752;12
1010.26999998;write;2;45056;1024
1010.42000008;write;2;46080;1024
1010.52999997;write;2;47104;1024
1010.63000011;write;2;48128;1024
1010.74000001;write;2;49152;1024
1010.85000014;write;2;50176;1024
1010.96000004;write;2;51200;1024
1011.06999993;write;2;52224;1024
1011.18000007;write;2;53248;1024
1011.32999992;write;2;54272;1024
1011.44000006;write;2;55296;1024
1011.54999995;write;2;56320;1024
1011.6500001;write;2;57344;1024
1011.75;write;2;58368;1024
1011.85000014;write;2;59392;1024
1011.95000005;write;2;60416;1024
1012.04999995;write;2;61440;1024
1012.16000009;write;2;62464;1024
1012.25999999;write;2;63488;1024
1012.36000013;write;2;64512;1024
1012.46000004;write;2;65536;1024
1012.56999993;write;2;66560;1024
1012.68000007;close;3
1012.79999995;read;2;3220;16
1012.9000001;open;3;0;0;0
1013.0;write;3;7764;512
1013.10000014;write;3;8276;4
1013.20000005;write;3;8280;1024
1013.29999995;write;3;9304;4
1013.4000001;write;3;9308;4
1013.5;write;3;9312;1024
1013.60000014;write;3;10336;4
1013.79999995;open;4;0;0;0
1013.91000009;close;4
1014.01999998;write;3;10340;12
1014.13000011;write;2;67584;1024
1014.24000001;write;2;68608;1024
1014.36000013;write;2;69632;1024
1014.48000002;write;2;70656;1024
1014.58999991;write;2;71680;1024
1014.74000001;write;2;72704;1024
1014.83999991;write;2;73728;1024
1014.95000005;write;2;74752;1024
1015.04999995;write;2;75776;1024
1015.1500001;write;2;76800;1024
1015.25;write;2;77824;1024
1015.35000014;write;2;78848;1024
1015.45000005;write;2;79872;1024
1015.55999994;write;2;80896;1024
1015.66000009;write;2;81920;1024
1015.75999999;write;2;82944;1024
1015.86000013;write;2;83968;1024
1016.0;write;2;84992;1024
1016.10000014;write;2;86016;1024
1016.20000005;write;2;87040;1024
1016.29999995;write;2;88064;1024
1016.41000009;write;2;89088;1024
1016.50999999;close;3
1016.63000011;read;2;3236;16
1016.74000001;open;3;0;0;0
1016.83999991;write;3;10352;512
1016.94000006;write;3;10864;4
1017.03999996;write;3;10868;1024
1017.16000009;write;3;11892;4
1017.25999999;write;3;11896;4
1017.37000012;write;3;11900;1024
1017.49000001;write;3;12924;4
1017.70000005;open;4;0;0;0
1017.78999996;close;4
1017.9000001;write;3;12928;12
1018.0;write;2;90112;1024
1018.10000014;write;2;91136;1024
1018.25;write;2;92160;1024
1018.35000014;write;2;93184;1024
1018.45000005;write;2;94208;1024
1018.54999995;write;2;95232;1024
1018.6500001;write;2;96256;1024
1018.75;write;2;97280;1024
1018.85000014;write;2;98304;1024
1018.99000001;write;2;99328;1024
1019.08999991;write;2;100352;1024
1019.19000006;write;2;101376;1024
1019.29999995;write;2;102400;1024
1019.42000008;write;2;103424;1024
1019.56999993;write;2;104448;1024
1019.68000007;write;2;105472;1024
1019.77999997;write;2;106496;1024
1019.9000001;write;2;107520;1024
1020.00999999;write;2;108544;1024
1020.13000011;write;2;109568;1024
1020.24000001;write;2;110592;1024
1020.36000013;write;2;111616;1024
1020.48000002;close;3
1020.61000013;read;2;3252;16
1020.75999999;open;3;0;0;0
1020.88000011;write;3;12940;512
1021.0;write;3;13452;4
1021.10000014;write;3;13456;1024
1021.20000005;write;3;14480;4
1021.29999995;write;3;14484;4
1021.4000001;write;3;14488;1024
1021.54999995;write;3;15512;4
1021.74000001;open;4;0;0;0
1021.83999991;close;4
1021.98000002;write;3;15516;12
1022.07999992;write;2;112640;1024
1022.18000007;write;2;113664;1024
1022.31999993;write;2;114688;1024
1022.42000008;write;2;115712;1024
1022.51999998;write;2;116736;1024
1022.62000012;write;2;117760;1024
1022.72000003;write;2;118784;1024
1022.81999993;write;2;119808;1024
1022.93000007;write;2;120832;1024
1023.03999996;write;2;121856;1024
1023.1500001;write;2;122880;1024
1023.25999999;write;2;123904;1024
1023.37000012;write;2;124928;1024
1023.49000001;write;2;125952;1024
1023.58999991;write;2;126976;1024
1023.71000004;write;2;128000;1024
1023.82999992;write;2;129024;1024
1023.95000005;write;2;130048;1024
1024.05999994;write;2;131072;1024
1024.18000007;write;2;132096;1024
1024.29999995;write;2;133120;1024
1024.4000001;write;2;134144;1024
1024.5;write;2;135168;1024
1024.60000014;close;3
1024.74000001;read;2;3268;16
1024.91000009;open;3;0;0;0
1025.00999999;write;3;15528;512
1025.11000013;write;3;16040;4
1025.21000004;write;3;16044;1024
1025.30999994;write;3;17068;4
1025.41000009;write;3;17072;4
1025.50999999;write;3;17076;1024
1025.61000013;write;3;18100;4
1025.80999994;open;4;0;0;0
1025.91000009;close;4
1026.00999999;write;3;18104;12
1026.12000012;write;2;136192;1024
1026.22000003;write;2;137216;1024
1026.31999993;write;2;138240;1024
1026.42000008;write;2;139264;1024
1026.52999997;write;2;140288;1024
1026.63000011;write;2;141312;1024
1026.79999995;write;2;142336;1024
1026.91000009;write;2;143360;1024
1027.02999997;write;2;144384;1024
1027.1500001;write;2;145408;1024
1027.25;write;2;146432;1024
1027.35000014;write;2;147456;1024
1027.45000005;write;2;148480;1024
