#<time_stamp>;<sys_call>;<arguments;>
1400712905.31;write;3;84992;1024;0
1400712905.42;close;4;1
1400712905.53;read;3;2596;16;0
1400712905.62;open;4;0;0;0;1
1400712905.72;write;4;72464;512;1
1400712905.83;write;4;72976;4;1
1400712905.93;write;4;72980;1024;1
1400712906.04;write;4;74004;4;1
1400712906.19;write;4;74008;4;1
1400712906.31;write;4;74012;1024;1
1400712906.54;write;4;75036;4;1
1400712906.64;read;4;0;0;1
1400712906.74;open;6;0;0;0;2
1400712906.86;close;6;2
1400712906.97;write;4;75040;12;1
1400712907.07;write;3;86016;1024;0
1400712907.17;write;3;87040;1024;0
1400712907.27;write;3;88064;1024;0
1400712907.37;close;4;1
1400712907.48;read;3;2612;16;0
1400712907.59;open;4;0;0;0;1
1400712907.71;write;4;75052;512;1
1400712907.82;write;4;75564;4;1
1400712907.94;write;4;75568;1024;1
1400712908.06;write;4;76592;4;1
1400712908.17;write;4;76596;4;1
1400712908.29;write;4;76600;1024;1
1400712908.4;write;4;77624;4;1
1400712908.54;read;4;0;0;1
1400712908.64;open;6;0;0;0;2
1400712908.74;close;6;2
1400712908.84;write;4;77628;12;1
1400712908.94;write;3;89088;1024;0
1400712909.04;write;3;90112;1024;0
1400712909.14;write;3;91136;1024;0
1400712909.24;close;4;1
1400712909.34;read;3;2628;16;0
1400712909.44;open;4;0;0;0;1
1400712909.65;write;4;77640;512;1
1400712909.74;write;4;78152;4;1
1400712909.84;write;4;78156;1024;1
1400712909.93;write;4;79180;4;1
1400712910.03;write;4;79184;4;1
1400712910.13;write;4;79188;1024;1
1400712910.23;write;4;80212;4;1
1400712910.33;read;4;0;0;1
1400712910.43;open;6;0;0;0;2
1400712910.53;close;6;2
1400712910.63;write;4;80216;12;1
1400712910.73;write;3;92160;1024;0
1400712910.83;write;3;93184;1024;0
1400712910.93;write;3;94208;1024;0
1400712911.03;close;4;1
1400712911.13;read;3;2644;16;0
1400712911.23;open;4;0;0;0;1
1400712911.33;write;4;80228;512;1
1400712911.44;write;4;80740;4;1
1400712911.54;write;4;80744;1024;1
1400712911.65;write;4;81768;4;1
1400712911.77;write;4;81772;4;1
1400712911.87;write;4;81776;1024;1
1400712911.97;write;4;82800;4;1
1400712912.09;read;4;0;0;1
1400712912.21;open;6;0;0;0;2
1400712912.32;close;6;2
1400712912.47;write;4;82804;12;1
1400712912.58;write;3;95232;1024;0
1400712912.7;write;3;96256;1024;0
1400712912.86;write;3;97280;1024;0
1400712912.97;close;4;1
1400712913.07;read;3;2660;16;0
1400712913.17;open;4;0;0;0;1
1400712913.27;write;4;82816;512;1
1400712913.37;write;4;83328;4;1
1400712913.47;write;4;83332;1024;1
1400712913.57;write;4;84356;4;1
1400712913.67;write;4;84360;4;1
1400712913.77;write;4;84364;1024;1
1400712913.87;write;4;85388;4;1
1400712914.01;read;4;0;0;1
1400712914.11;open;6;0;0;0;2
1400712914.21;close;6;2
1400712914.31;write;4;85392;12;1
1400712914.42;write;3;98304;1024;0
1400712914.52;write;3;99328;1024;0
1400712914.63;write;3;100352;1024;0
1400712914.75;close;4;1
1400712914.87;read;3;2676;16;0
1400712914.98;open;4;0;0;0;1
1400712915.1;write;4;85404;512;1
1400712915.23;write;4;85916;4;1
1400712915.33;write;4;85920;1024;1
1400712915.43;write;4;86944;4;1
1400712915.53;write;4;86948;4;1
1400712915.63;write;4;86952;1024;1
1400712915.73;write;4;87976;4;1
1400712915.84;read;4;0;0;1
1400712915.94;open;6;0;0;0;2
1400712916.05;close;6;2
1400712916.21;write;4;87980;12;1
1400712916.33;write;3;101376;1024;0
1400712916.43;write;3;102400;1024;0
1400712916.53;write;3;103424;1024;0
1400712916.63;close;4;1
1400712916.73;read;3;2692;16;0
1400712916.83;open;4;0;0;0;1
1400712916.93;write;4;87992;512;1
1400712917.04;write;4;88504;4;1
1400712917.14;write;4;88508;1024;1
1400712917.25;write;4;89532;4;1
1400712917.35;write;4;89536;4;1
1400712917.45;write;4;89540;1024;1
1400712917.55;write;4;90564;4;1
1400712917.66;read;4;0;0;1
1400712917.76;open;6;0;0;0;2
1400712917.87;close;6;2
1400712917.97;write;4;90568;12;1
1400712918.08;write;3;104448;1024;0
1400712918.22;write;3;105472;1024;0
1400712918.33;write;3;106496;1024;0
1400712918.49;close;4;1
1400712918.62;read;3;2708;16;0
1400712918.74;open;4;0;0;0;1
1400712918.92;write;4;90580;512;1
1400712919.1;write;4;91092;4;1
1400712919.28;write;4;91096;1024;1
1400712919.49;write;4;92120;4;1
1400712919.69;write;4;92124;4;1
1400712919.89;write;4;92128;1024;1
1400712919.99;write;4;93152;4;1
1400712920.2;read;4;0;0;1
1400712920.36;open;6;0;0;0;2
1400712920.56;close;6;2
1400712920.76;write;4;93156;12;1
1400712920.93;write;3;107520;1024;0
1400712921.12;write;3;108544;1024;0
1400712921.33;write;3;109568;1024;0
1400712921.43;close;4;1
1400712921.63;read;3;2724;16;0
1400712921.79;open;4;0;0;0;1
1400712921.99;write;4;93168;512;1
1400712922.14;write;4;93680;4;1
1400712922.35;write;4;93684;1024;1
1400712922.55;write;4;94708;4;1
1400712922.76;write;4;94712;4;1
1400712922.87;write;4;94716;1024;1
1400712923.07;write;4;95740;4;1
1400712923.23;read;4;0;0;1
1400712923.34;open;6;0;0;0;2
1400712923.44;close;6;2
1400712923.55;write;4;95744;12;1
1400712923.65;write;3;110592;1024;0
1400712923.79;write;3;111616;1024;0
1400712923.9;write;3;112640;1024;0
1400712924.0;close;4;1
1400712924.15;read;3;2740;16;0
1400712924.25;open;4;0;0;0;1
1400712924.35;write;4;95756;512;1
1400712924.45;write;4;96268;4;1
1400712924.59;write;4;96272;1024;1
1400712924.69;write;4;97296;4;1
1400712924.79;write;4;97300;4;1
1400712924.93;write;4;97304;1024;1
1400712925.03;write;4;98328;4;1
1400712925.13;read;4;0;0;1
1400712925.23;open;6;0;0;0;2
1400712925.33;close;6;2
