#<time_stamp>;<sys_call>;<arguments;>
1400714463.55;open;3;0;0;0;/mnt/flash/test.db
1400714463.65;read;3;0;100;/mnt/flash/test.db
1400714463.77;read;3;100;1024;/mnt/flash/test.db
1400714463.88;read;3;1124;16;/mnt/flash/test.db
1400714463.99;read;3;1140;1024;/mnt/flash/test.db
1400714464.09;read;3;2164;1024;/mnt/flash/test.db
1400714464.19;read;3;3188;1024;/mnt/flash/test.db
1400714464.29;open;4;0;0;0;/mnt/flash/test.db-journal
1400714464.74;write;4;0;512;/mnt/flash/test.db-journal
1400714464.86;write;4;512;4;/mnt/flash/test.db-journal
1400714464.98;write;4;516;1024;/mnt/flash/test.db-journal
1400714465.09;write;4;1540;4;/mnt/flash/test.db-journal
1400714465.18;write;4;1544;4;/mnt/flash/test.db-journal
1400714465.28;write;4;1548;1024;/mnt/flash/test.db-journal
1400714465.38;write;4;2572;4;/mnt/flash/test.db-journal
1400714465.48;read;4;0;0;/mnt/flash/test.db-journal
1400714465.58;open;6;0;0;0;/mnt/flash
1400714465.68;close;6;/mnt/flash
1400714465.78;write;4;2576;12;/mnt/flash/test.db-journal
1400714465.88;write;3;0;1024;/mnt/flash/test.db
1400714465.98;write;3;1024;1024;/mnt/flash/test.db
1400714466.08;write;3;2048;1024;/mnt/flash/test.db
1400714466.18;close;4;/mnt/flash/test.db-journal
1400714466.28;read;3;4212;16;/mnt/flash/test.db
1400714466.38;open;4;0;0;0;/mnt/flash/test.db-journal
1400714466.48;write;4;2588;512;/mnt/flash/test.db-journal
1400714466.58;write;4;3100;4;/mnt/flash/test.db-journal
1400714466.68;write;4;3104;1024;/mnt/flash/test.db-journal
1400714466.79;write;4;4128;4;/mnt/flash/test.db-journal
1400714466.89;write;4;4132;4;/mnt/flash/test.db-journal
1400714466.99;write;4;4136;1024;/mnt/flash/test.db-journal
1400714467.28;write;4;5160;4;/mnt/flash/test.db-journal
1400714467.39;read;4;0;0;/mnt/flash/test.db-journal
1400714467.5;open;6;0;0;0;/mnt/flash
1400714467.6;close;6;/mnt/flash
1400714467.72;write;4;5164;12;/mnt/flash/test.db-journal
1400714467.84;write;3;3072;1024;/mnt/flash/test.db
1400714467.95;write;3;4096;1024;/mnt/flash/test.db
1400714468.05;write;3;5120;1024;/mnt/flash/test.db
1400714468.16;close;4;/mnt/flash/test.db-journal
1400714468.28;read;3;4228;16;/mnt/flash/test.db
1400714468.41;open;4;0;0;0;/mnt/flash/test.db-journal
1400714468.5;write;4;5176;512;/mnt/flash/test.db-journal
1400714468.6;write;4;5688;4;/mnt/flash/test.db-journal
1400714468.7;write;4;5692;1024;/mnt/flash/test.db-journal
1400714468.84;write;4;6716;4;/mnt/flash/test.db-journal
1400714469.0;write;4;6720;4;/mnt/flash/test.db-journal
1400714469.11;write;4;6724;1024;/mnt/flash/test.db-journal
1400714469.21;write;4;7748;4;/mnt/flash/test.db-journal
