#<time_stamp>;<sys_call>;<arguments;>
1400713243.45;open;3;0;0;0;/mnt/flash/test.db
1400713243.57;read;3;0;100;/mnt/flash/test.db
1400713243.71;read;3;100;1024;/mnt/flash/test.db
1400713243.85;read;3;1124;16;/mnt/flash/test.db
1400713243.95;read;3;1140;1024;/mnt/flash/test.db
1400713244.05;read;3;2164;1024;/mnt/flash/test.db
1400713244.15;read;3;3188;1024;/mnt/flash/test.db
1400713244.25;open;4;0;0;0;/mnt/flash/test.db-journal
1400713244.67;write;4;0;512;/mnt/flash/test.db-journal
1400713244.77;write;4;512;4;/mnt/flash/test.db-journal
1400713244.88;write;4;516;1024;/mnt/flash/test.db-journal
1400713245.03;write;4;1540;4;/mnt/flash/test.db-journal
1400713245.13;write;4;1544;4;/mnt/flash/test.db-journal
1400713245.23;write;4;1548;1024;/mnt/flash/test.db-journal
1400713245.33;write;4;2572;4;/mnt/flash/test.db-journal
1400713245.44;read;4;0;0;/mnt/flash/test.db-journal
1400713245.54;open;6;0;0;0;/mnt/flash
1400713245.71;close;6;/mnt/flash
1400713245.83;write;4;2576;12;/mnt/flash/test.db-journal
1400713245.95;write;3;0;1024;/mnt/flash/test.db
1400713246.05;write;3;1024;1024;/mnt/flash/test.db
1400713246.15;write;3;2048;1024;/mnt/flash/test.db
1400713246.29;close;4;/mnt/flash/test.db-journal
1400713246.39;read;3;4212;16;/mnt/flash/test.db
1400713246.54;open;4;0;0;0;/mnt/flash/test.db-journal
1400713246.66;write;4;2588;512;/mnt/flash/test.db-journal
1400713246.77;write;4;3100;4;/mnt/flash/test.db-journal
1400713246.87;write;4;3104;1024;/mnt/flash/test.db-journal
1400713246.97;write;4;4128;4;/mnt/flash/test.db-journal
1400713247.07;write;4;4132;4;/mnt/flash/test.db-journal
1400713247.17;write;4;4136;1024;/mnt/flash/test.db-journal
1400713247.27;write;4;5160;4;/mnt/flash/test.db-journal
1400713247.37;read;4;0;0;/mnt/flash/test.db-journal
1400713247.57;open;6;0;0;0;/mnt/flash
1400713247.71;close;6;/mnt/flash
1400713247.81;write;4;5164;12;/mnt/flash/test.db-journal
1400713247.91;write;3;3072;1024;/mnt/flash/test.db
1400713248.01;write;3;4096;1024;/mnt/flash/test.db
1400713248.11;write;3;5120;1024;/mnt/flash/test.db
1400713248.21;close;4;/mnt/flash/test.db-journal
1400713248.31;read;3;4228;16;/mnt/flash/test.db
1400713248.42;open;4;0;0;0;/mnt/flash/test.db-journal
1400713248.52;write;4;5176;512;/mnt/flash/test.db-journal
1400713248.62;write;4;5688;4;/mnt/flash/test.db-journal
1400713248.72;write;4;5692;1024;/mnt/flash/test.db-journal
1400713248.82;write;4;6716;4;/mnt/flash/test.db-journal
1400713248.92;write;4;6720;4;/mnt/flash/test.db-journal
1400713249.03;write;4;6724;1024;/mnt/flash/test.db-journal
1400713249.14;write;4;7748;4;/mnt/flash/test.db-journal
1400713249.25;read;4;0;0;/mnt/flash/test.db-journal
1400713249.36;open;6;0;0;0;/mnt/flash
1400713249.47;close;6;/mnt/flash
1400713249.59;write;4;7752;12;/mnt/flash/test.db-journal
1400713249.73;write;3;6144;1024;/mnt/flash/test.db
1400713249.83;write;3;7168;1024;/mnt/flash/test.db
1400713249.93;write;3;8192;1024;/mnt/flash/test.db
1400713250.03;close;4;/mnt/flash/test.db-journal
1400713250.14;read;3;4244;16;/mnt/flash/test.db
1400713250.24;open;4;0;0;0;/mnt/flash/test.db-journal
1400713250.42;write;4;7764;512;/mnt/flash/test.db-journal
1400713250.52;write;4;8276;4;/mnt/flash/test.db-journal
1400713250.62;write;4;8280;1024;/mnt/flash/test.db-journal
1400713250.76;write;4;9304;4;/mnt/flash/test.db-journal
1400713250.86;write;4;9308;4;/mnt/flash/test.db-journal
1400713250.97;write;4;9312;1024;/mnt/flash/test.db-journal
1400713251.1;write;4;10336;4;/mnt/flash/test.db-journal
1400713251.28;read;4;0;0;/mnt/flash/test.db-journal
1400713251.45;open;6;0;0;0;/mnt/flash
1400713251.57;close;6;/mnt/flash
1400713251.67;write;4;10340;12;/mnt/flash/test.db-journal
1400713251.77;write;3;9216;1024;/mnt/flash/test.db
1400713251.91;write;3;10240;1024;/mnt/flash/test.db
1400713252.03;write;3;11264;1024;/mnt/flash/test.db
1400713252.23;close;4;/mnt/flash/test.db-journal
1400713252.37;read;3;4260;16;/mnt/flash/test.db
1400713252.47;open;4;0;0;0;/mnt/flash/test.db-journal
1400713252.57;write;4;10352;512;/mnt/flash/test.db-journal
1400713252.67;write;4;10864;4;/mnt/flash/test.db-journal
1400713252.77;write;4;10868;1024;/mnt/flash/test.db-journal
1400713252.87;write;4;11892;4;/mnt/flash/test.db-journal
1400713252.97;write;4;11896;4;/mnt/flash/test.db-journal
1400713253.08;write;4;11900;1024;/mnt/flash/test.db-journal
1400713253.18;write;4;12924;4;/mnt/flash/test.db-journal
1400713253.28;read;4;0;0;/mnt/flash/test.db-journal
1400713253.38;open;6;0;0;0;/mnt/flash
1400713253.48;close;6;/mnt/flash
1400713253.63;write;4;12928;12;/mnt/flash/test.db-journal
1400713253.74;write;3;12288;1024;/mnt/flash/test.db
1400713253.84;write;3;13312;1024;/mnt/flash/test.db
1400713253.94;write;3;14336;1024;/mnt/flash/test.db
1400713254.04;close;4;/mnt/flash/test.db-journal
1400713254.15;read;3;4276;16;/mnt/flash/test.db
1400713254.25;open;4;0;0;0;/mnt/flash/test.db-journal
1400713254.35;write;4;12940;512;/mnt/flash/test.db-journal
1400713254.45;write;4;13452;4;/mnt/flash/test.db-journal
1400713254.55;write;4;13456;1024;/mnt/flash/test.db-journal
1400713254.65;write;4;14480;4;/mnt/flash/test.db-journal
1400713254.75;write;4;14484;4;/mnt/flash/test.db-journal
1400713254.87;write;4;14488;1024;/mnt/flash/test.db-journal
1400713254.99;write;4;15512;4;/mnt/flash/test.db-journal
1400713255.11;read;4;0;0;/mnt/flash/test.db-journal
1400713255.22;open;6;0;0;0;/mnt/flash
1400713255.34;close;6;/mnt/flash
1400713255.44;write;4;15516;12;/mnt/flash/test.db-journal
1400713255.56;write;3;15360;1024;/mnt/flash/test.db
1400713255.66;write;3;16384;1024;/mnt/flash/test.db
1400713255.76;write;3;17408;1024;/mnt/flash/test.db
1400713255.87;close;4;/mnt/flash/test.db-journal
1400713255.97;read;3;4292;16;/mnt/flash/test.db
1400713256.07;open;4;0;0;0;/mnt/flash/test.db-journal
1400713256.17;write;4;15528;512;/mnt/flash/test.db-journal
1400713256.27;write;4;16040;4;/mnt/flash/test.db-journal
1400713256.37;write;4;16044;1024;/mnt/flash/test.db-journal
1400713256.48;write;4;17068;4;/mnt/flash/test.db-journal
1400713256.58;write;4;17072;4;/mnt/flash/test.db-journal
1400713256.68;write;4;17076;1024;/mnt/flash/test.db-journal
1400713256.78;write;4;18100;4;/mnt/flash/test.db-journal
1400713256.89;read;4;0;0;/mnt/flash/test.db-journal
1400713256.99;open;6;0;0;0;/mnt/flash
1400713257.09;close;6;/mnt/flash
1400713257.2;write;4;18104;12;/mnt/flash/test.db-journal
1400713257.32;write;3;18432;1024;/mnt/flash/test.db
1400713257.45;write;3;19456;1024;/mnt/flash/test.db
1400713257.55;write;3;20480;1024;/mnt/flash/test.db
1400713257.67;close;4;/mnt/flash/test.db-journal
1400713257.79;read;3;4308;16;/mnt/flash/test.db
1400713257.91;open;4;0;0;0;/mnt/flash/test.db-journal
1400713258.02;write;4;18116;512;/mnt/flash/test.db-journal
1400713258.14;write;4;18628;4;/mnt/flash/test.db-journal
1400713258.26;write;4;18632;1024;/mnt/flash/test.db-journal
1400713258.37;write;4;19656;4;/mnt/flash/test.db-journal
1400713258.49;write;4;19660;4;/mnt/flash/test.db-journal
1400713258.59;write;4;19664;1024;/mnt/flash/test.db-journal
1400713258.69;write;4;20688;4;/mnt/flash/test.db-journal
1400713258.79;write;4;20692;4;/mnt/flash/test.db-journal
1400713258.89;write;4;20696;1024;/mnt/flash/test.db-journal
1400713258.99;write;4;21720;4;/mnt/flash/test.db-journal
1400713259.42;read;3;4324;1024;/mnt/flash/test.db
1400713259.52;write;4;21724;4;/mnt/flash/test.db-journal
1400713259.62;write;4;21728;1024;/mnt/flash/test.db-journal
1400713259.72;write;4;22752;4;/mnt/flash/test.db-journal
1400713259.82;read;4;0;0;/mnt/flash/test.db-journal
1400713259.92;open;6;0;0;0;/mnt/flash
1400713260.02;close;6;/mnt/flash
1400713260.12;write;4;22756;12;/mnt/flash/test.db-journal
1400713260.26;write;3;21504;1024;/mnt/flash/test.db
