#<time_stamp>;<sys_call>;<arguments;>
1400713044.01;open;3;0;0;0;/mnt/flash/test.db
1400713044.12;read;3;0;100;/mnt/flash/test.db
1400713044.23;read;3;100;1024;/mnt/flash/test.db
1400713044.35;read;3;1124;16;/mnt/flash/test.db
1400713044.45;read;3;1140;1024;/mnt/flash/test.db
1400713044.57;read;3;2164;1024;/mnt/flash/test.db
1400713044.69;open;4;0;0;0;/mnt/flash/test.db-journal
1400713045.11;write;4;0;512;/mnt/flash/test.db-journal
1400713045.21;write;4;512;4;/mnt/flash/test.db-journal
1400713045.32;write;4;516;1024;/mnt/flash/test.db-journal
1400713045.42;write;4;1540;4;/mnt/flash/test.db-journal
1400713045.52;write;4;1544;4;/mnt/flash/test.db-journal
1400713045.62;write;4;1548;1024;/mnt/flash/test.db-journal
1400713045.76;write;4;2572;4;/mnt/flash/test.db-journal
1400713045.87;read;4;0;0;/mnt/flash/test.db-journal
1400713046.0;open;6;0;0;0;/mnt/flash
1400713046.17;close;6;/mnt/flash
1400713046.33;write;4;2576;12;/mnt/flash/test.db-journal
1400713046.63;write;3;0;1024;/mnt/flash/test.db
1400713046.84;write;3;1024;1024;/mnt/flash/test.db
1400713046.95;write;3;2048;1024;/mnt/flash/test.db
1400713047.06;close;4;/mnt/flash/test.db-journal
1400713047.18;read;3;3188;16;/mnt/flash/test.db
1400713047.29;open;4;0;0;0;/mnt/flash/test.db-journal
1400713047.43;write;4;2588;512;/mnt/flash/test.db-journal
1400713047.54;write;4;3100;4;/mnt/flash/test.db-journal
1400713047.66;write;4;3104;1024;/mnt/flash/test.db-journal
1400713047.78;write;4;4128;4;/mnt/flash/test.db-journal
1400713047.89;write;4;4132;4;/mnt/flash/test.db-journal
1400713048.0;write;4;4136;1024;/mnt/flash/test.db-journal
1400713048.11;write;4;5160;4;/mnt/flash/test.db-journal
1400713048.21;read;4;0;0;/mnt/flash/test.db-journal
1400713048.36;open;6;0;0;0;/mnt/flash
1400713048.46;close;6;/mnt/flash
1400713048.56;write;4;5164;12;/mnt/flash/test.db-journal
1400713048.7;write;3;3072;1024;/mnt/flash/test.db
1400713048.8;write;3;4096;1024;/mnt/flash/test.db
1400713048.91;write;3;5120;1024;/mnt/flash/test.db
1400713049.02;close;4;/mnt/flash/test.db-journal
1400713049.16;read;3;3204;16;/mnt/flash/test.db
1400713049.27;open;4;0;0;0;/mnt/flash/test.db-journal
1400713049.37;write;4;5176;512;/mnt/flash/test.db-journal
1400713049.52;write;4;5688;4;/mnt/flash/test.db-journal
1400713049.62;write;4;5692;1024;/mnt/flash/test.db-journal
1400713049.73;write;4;6716;4;/mnt/flash/test.db-journal
1400713049.83;write;4;6720;4;/mnt/flash/test.db-journal
1400713049.93;write;4;6724;1024;/mnt/flash/test.db-journal
1400713050.04;write;4;7748;4;/mnt/flash/test.db-journal
1400713050.14;read;4;0;0;/mnt/flash/test.db-journal
1400713050.24;open;6;0;0;0;/mnt/flash
1400713050.33;close;6;/mnt/flash
1400713050.42;write;4;7752;12;/mnt/flash/test.db-journal
1400713050.52;write;3;6144;1024;/mnt/flash/test.db
1400713050.62;write;3;7168;1024;/mnt/flash/test.db
1400713050.72;write;3;8192;1024;/mnt/flash/test.db
1400713050.82;close;4;/mnt/flash/test.db-journal
1400713050.97;read;3;3220;16;/mnt/flash/test.db
1400713051.07;open;4;0;0;0;/mnt/flash/test.db-journal
1400713051.17;write;4;7764;512;/mnt/flash/test.db-journal
1400713051.27;write;4;8276;4;/mnt/flash/test.db-journal
