#<time_stamp>;<sys_call>;<arguments;>
1400713653.1;open;3;0;0;0;/mnt/flash/test.db
1400713653.28;read;3;0;100;/mnt/flash/test.db
1400713653.45;read;3;100;1024;/mnt/flash/test.db
1400713653.55;read;3;1124;16;/mnt/flash/test.db
1400713653.66;read;3;1140;1024;/mnt/flash/test.db
1400713653.78;read;3;2164;1024;/mnt/flash/test.db
1400713653.9;read;3;3188;1024;/mnt/flash/test.db
1400713654.0;open;4;0;0;0;/mnt/flash/test.db-journal
1400713654.39;write;4;0;512;/mnt/flash/test.db-journal
1400713654.49;write;4;512;4;/mnt/flash/test.db-journal
1400713654.59;write;4;516;1024;/mnt/flash/test.db-journal
1400713654.69;write;4;1540;4;/mnt/flash/test.db-journal
1400713654.79;write;4;1544;4;/mnt/flash/test.db-journal
1400713654.89;write;4;1548;1024;/mnt/flash/test.db-journal
1400713654.99;write;4;2572;4;/mnt/flash/test.db-journal
1400713655.09;read;4;0;0;/mnt/flash/test.db-journal
1400713655.24;open;6;0;0;0;/mnt/flash
1400713655.34;close;6;/mnt/flash
1400713655.44;write;4;2576;12;/mnt/flash/test.db-journal
1400713655.55;write;3;0;1024;/mnt/flash/test.db
1400713655.65;write;3;1024;1024;/mnt/flash/test.db
1400713655.75;write;3;2048;1024;/mnt/flash/test.db
1400713655.86;close;4;/mnt/flash/test.db-journal
1400713655.97;read;3;4212;16;/mnt/flash/test.db
1400713656.09;open;4;0;0;0;/mnt/flash/test.db-journal
1400713656.2;write;4;2588;512;/mnt/flash/test.db-journal
1400713656.32;write;4;3100;4;/mnt/flash/test.db-journal
1400713656.44;write;4;3104;1024;/mnt/flash/test.db-journal
1400713656.55;write;4;4128;4;/mnt/flash/test.db-journal
1400713656.67;write;4;4132;4;/mnt/flash/test.db-journal
1400713656.79;write;4;4136;1024;/mnt/flash/test.db-journal
1400713656.9;write;4;5160;4;/mnt/flash/test.db-journal
1400713657.11;read;4;0;0;/mnt/flash/test.db-journal
1400713657.26;open;6;0;0;0;/mnt/flash
1400713657.36;close;6;/mnt/flash
1400713657.46;write;4;5164;12;/mnt/flash/test.db-journal
1400713657.56;write;3;3072;1024;/mnt/flash/test.db
1400713657.66;write;3;4096;1024;/mnt/flash/test.db
1400713657.76;write;3;5120;1024;/mnt/flash/test.db
1400713657.87;close;4;/mnt/flash/test.db-journal
1400713657.97;read;3;4228;16;/mnt/flash/test.db
1400713658.07;open;4;0;0;0;/mnt/flash/test.db-journal
1400713658.17;write;4;5176;512;/mnt/flash/test.db-journal
1400713658.27;write;4;5688;4;/mnt/flash/test.db-journal
1400713658.37;write;4;5692;1024;/mnt/flash/test.db-journal
1400713658.47;write;4;6716;4;/mnt/flash/test.db-journal
1400713658.57;write;4;6720;4;/mnt/flash/test.db-journal
1400713658.67;write;4;6724;1024;/mnt/flash/test.db-journal
1400713658.77;write;4;7748;4;/mnt/flash/test.db-journal
1400713658.91;read;4;0;0;/mnt/flash/test.db-journal
1400713659.01;open;6;0;0;0;/mnt/flash
1400713659.11;close;6;/mnt/flash
1400713659.21;write;4;7752;12;/mnt/flash/test.db-journal
1400713659.35;write;3;6144;1024;/mnt/flash/test.db
1400713659.45;write;3;7168;1024;/mnt/flash/test.db
1400713659.55;write;3;8192;1024;/mnt/flash/test.db
1400713659.71;close;4;/mnt/flash/test.db-journal
1400713659.82;read;3;4244;16;/mnt/flash/test.db
1400713659.94;open;4;0;0;0;/mnt/flash/test.db-journal
1400713660.06;write;4;7764;512;/mnt/flash/test.db-journal
1400713660.17;write;4;8276;4;/mnt/flash/test.db-journal
1400713660.29;write;4;8280;1024;/mnt/flash/test.db-journal
1400713660.41;write;4;9304;4;/mnt/flash/test.db-journal
1400713660.51;write;4;9308;4;/mnt/flash/test.db-journal
1400713660.61;write;4;9312;1024;/mnt/flash/test.db-journal
1400713660.71;write;4;10336;4;/mnt/flash/test.db-journal
1400713660.81;read;4;0;0;/mnt/flash/test.db-journal
1400713660.91;open;6;0;0;0;/mnt/flash
1400713661.05;close;6;/mnt/flash
1400713661.15;write;4;10340;12;/mnt/flash/test.db-journal
1400713661.25;write;3;9216;1024;/mnt/flash/test.db
1400713661.35;write;3;10240;1024;/mnt/flash/test.db
1400713661.49;write;3;11264;1024;/mnt/flash/test.db
1400713661.59;close;4;/mnt/flash/test.db-journal
1400713661.69;read;3;4260;16;/mnt/flash/test.db
1400713661.83;open;4;0;0;0;/mnt/flash/test.db-journal
1400713661.93;write;4;10352;512;/mnt/flash/test.db-journal
1400713662.06;write;4;10864;4;/mnt/flash/test.db-journal
1400713662.16;write;4;10868;1024;/mnt/flash/test.db-journal
1400713662.26;write;4;11892;4;/mnt/flash/test.db-journal
1400713662.4;write;4;11896;4;/mnt/flash/test.db-journal
1400713662.5;write;4;11900;1024;/mnt/flash/test.db-journal
1400713662.6;write;4;12924;4;/mnt/flash/test.db-journal
1400713662.7;read;4;0;0;/mnt/flash/test.db-journal
1400713662.8;open;6;0;0;0;/mnt/flash
1400713663.01;close;6;/mnt/flash
1400713663.37;write;4;12928;12;/mnt/flash/test.db-journal
1400713663.47;write;3;12288;1024;/mnt/flash/test.db
1400713663.57;write;3;13312;1024;/mnt/flash/test.db
1400713663.68;write;3;14336;1024;/mnt/flash/test.db
1400713663.78;close;4;/mnt/flash/test.db-journal
1400713663.89;read;3;4276;16;/mnt/flash/test.db
1400713663.99;open;4;0;0;0;/mnt/flash/test.db-journal
1400713664.13;write;4;12940;512;/mnt/flash/test.db-journal
1400713664.31;write;4;13452;4;/mnt/flash/test.db-journal
1400713664.42;write;4;13456;1024;/mnt/flash/test.db-journal
1400713664.52;write;4;14480;4;/mnt/flash/test.db-journal
1400713664.62;write;4;14484;4;/mnt/flash/test.db-journal
1400713664.72;write;4;14488;1024;/mnt/flash/test.db-journal
1400713664.82;write;4;15512;4;/mnt/flash/test.db-journal
1400713664.96;read;4;0;0;/mnt/flash/test.db-journal
1400713665.06;open;6;0;0;0;/mnt/flash
1400713665.16;close;6;/mnt/flash
1400713665.3;write;4;15516;12;/mnt/flash/test.db-journal
1400713665.4;write;3;15360;1024;/mnt/flash/test.db
1400713665.5;write;3;16384;1024;/mnt/flash/test.db
1400713665.61;write;3;17408;1024;/mnt/flash/test.db
1400713665.75;close;4;/mnt/flash/test.db-journal
1400713665.85;read;3;4292;16;/mnt/flash/test.db
1400713665.96;open;4;0;0;0;/mnt/flash/test.db-journal
1400713666.07;write;4;15528;512;/mnt/flash/test.db-journal
1400713666.17;write;4;16040;4;/mnt/flash/test.db-journal
1400713666.28;write;4;16044;1024;/mnt/flash/test.db-journal
1400713666.38;write;4;17068;4;/mnt/flash/test.db-journal
1400713666.48;write;4;17072;4;/mnt/flash/test.db-journal
1400713666.64;write;4;17076;1024;/mnt/flash/test.db-journal
1400713666.75;write;4;18100;4;/mnt/flash/test.db-journal
1400713666.85;read;4;0;0;/mnt/flash/test.db-journal
1400713667.07;open;6;0;0;0;/mnt/flash
1400713667.18;close;6;/mnt/flash
1400713667.29;write;4;18104;12;/mnt/flash/test.db-journal
1400713667.39;write;3;18432;1024;/mnt/flash/test.db
1400713667.5;write;3;19456;1024;/mnt/flash/test.db
1400713667.62;write;3;20480;1024;/mnt/flash/test.db
1400713667.74;close;4;/mnt/flash/test.db-journal
1400713667.86;read;3;4308;16;/mnt/flash/test.db
1400713668.0;open;4;0;0;0;/mnt/flash/test.db-journal
1400713668.1;write;4;18116;512;/mnt/flash/test.db-journal
1400713668.2;write;4;18628;4;/mnt/flash/test.db-journal
1400713668.3;write;4;18632;1024;/mnt/flash/test.db-journal
1400713668.4;write;4;19656;4;/mnt/flash/test.db-journal
1400713668.5;write;4;19660;4;/mnt/flash/test.db-journal
1400713668.6;write;4;19664;1024;/mnt/flash/test.db-journal
1400713668.71;write;4;20688;4;/mnt/flash/test.db-journal
1400713668.81;read;4;0;0;/mnt/flash/test.db-journal
1400713668.95;open;6;0;0;0;/mnt/flash
1400713669.05;close;6;/mnt/flash
1400713669.15;write;4;20692;12;/mnt/flash/test.db-journal
1400713669.3;write;3;21504;1024;/mnt/flash/test.db
1400713669.4;write;3;22528;1024;/mnt/flash/test.db
1400713669.5;write;3;23552;1024;/mnt/flash/test.db
1400713669.6;close;4;/mnt/flash/test.db-journal
1400713669.75;read;3;4324;16;/mnt/flash/test.db
1400713669.87;open;4;0;0;0;/mnt/flash/test.db-journal
1400713669.98;write;4;20704;512;/mnt/flash/test.db-journal
1400713670.12;write;4;21216;4;/mnt/flash/test.db-journal
1400713670.22;write;4;21220;1024;/mnt/flash/test.db-journal
1400713670.32;write;4;22244;4;/mnt/flash/test.db-journal
1400713670.42;write;4;22248;4;/mnt/flash/test.db-journal
1400713670.57;write;4;22252;1024;/mnt/flash/test.db-journal
1400713670.68;write;4;23276;4;/mnt/flash/test.db-journal
1400713670.78;read;4;0;0;/mnt/flash/test.db-journal
1400713670.89;open;6;0;0;0;/mnt/flash
1400713671.04;close;6;/mnt/flash
1400713671.14;write;4;23280;12;/mnt/flash/test.db-journal
1400713671.25;write;3;24576;1024;/mnt/flash/test.db
1400713671.36;write;3;25600;1024;/mnt/flash/test.db
1400713671.46;write;3;26624;1024;/mnt/flash/test.db
1400713671.68;close;4;/mnt/flash/test.db-journal
1400713671.78;read;3;4340;16;/mnt/flash/test.db
1400713671.87;open;4;0;0;0;/mnt/flash/test.db-journal
1400713671.97;write;4;23292;512;/mnt/flash/test.db-journal
1400713672.07;write;4;23804;4;/mnt/flash/test.db-journal
1400713672.18;write;4;23808;1024;/mnt/flash/test.db-journal
1400713672.28;write;4;24832;4;/mnt/flash/test.db-journal
1400713672.38;write;4;24836;4;/mnt/flash/test.db-journal
1400713672.48;write;4;24840;1024;/mnt/flash/test.db-journal
1400713672.58;write;4;25864;4;/mnt/flash/test.db-journal
1400713672.68;read;4;0;0;/mnt/flash/test.db-journal
1400713672.78;open;6;0;0;0;/mnt/flash
1400713672.88;close;6;/mnt/flash
1400713672.99;write;4;25868;12;/mnt/flash/test.db-journal
1400713673.09;write;3;27648;1024;/mnt/flash/test.db
1400713673.2;write;3;28672;1024;/mnt/flash/test.db
1400713673.3;write;3;29696;1024;/mnt/flash/test.db
1400713673.41;close;4;/mnt/flash/test.db-journal
1400713673.52;read;3;4356;16;/mnt/flash/test.db
1400713673.63;open;4;0;0;0;/mnt/flash/test.db-journal
1400713673.74;write;4;25880;512;/mnt/flash/test.db-journal
1400713673.85;write;4;26392;4;/mnt/flash/test.db-journal
1400713673.96;write;4;26396;1024;/mnt/flash/test.db-journal
1400713674.08;write;4;27420;4;/mnt/flash/test.db-journal
1400713674.2;write;4;27424;4;/mnt/flash/test.db-journal
1400713674.31;write;4;27428;1024;/mnt/flash/test.db-journal
1400713674.43;write;4;28452;4;/mnt/flash/test.db-journal
1400713674.55;read;4;0;0;/mnt/flash/test.db-journal
1400713674.66;open;6;0;0;0;/mnt/flash
1400713674.77;close;6;/mnt/flash
1400713674.87;write;4;28456;12;/mnt/flash/test.db-journal
1400713674.97;write;3;30720;1024;/mnt/flash/test.db
1400713675.07;write;3;31744;1024;/mnt/flash/test.db
1400713675.17;write;3;32768;1024;/mnt/flash/test.db
1400713675.33;close;4;/mnt/flash/test.db-journal
1400713675.43;read;3;4372;16;/mnt/flash/test.db
1400713675.53;open;4;0;0;0;/mnt/flash/test.db-journal
1400713675.63;write;4;28468;512;/mnt/flash/test.db-journal
1400713675.73;write;4;28980;4;/mnt/flash/test.db-journal
1400713675.83;write;4;28984;1024;/mnt/flash/test.db-journal
1400713675.93;write;4;30008;4;/mnt/flash/test.db-journal
1400713676.03;write;4;30012;4;/mnt/flash/test.db-journal
1400713676.13;write;4;30016;1024;/mnt/flash/test.db-journal
1400713676.23;write;4;31040;4;/mnt/flash/test.db-journal
1400713676.33;read;4;0;0;/mnt/flash/test.db-journal
1400713676.43;open;6;0;0;0;/mnt/flash
1400713676.53;close;6;/mnt/flash
1400713676.63;write;4;31044;12;/mnt/flash/test.db-journal
1400713676.73;write;3;33792;1024;/mnt/flash/test.db
1400713676.84;write;3;34816;1024;/mnt/flash/test.db
1400713676.95;write;3;35840;1024;/mnt/flash/test.db
1400713677.06;close;4;/mnt/flash/test.db-journal
1400713677.17;read;3;4388;16;/mnt/flash/test.db
1400713677.27;open;4;0;0;0;/mnt/flash/test.db-journal
1400713677.39;write;4;31056;512;/mnt/flash/test.db-journal
1400713677.51;write;4;31568;4;/mnt/flash/test.db-journal
1400713677.62;write;4;31572;1024;/mnt/flash/test.db-journal
1400713677.74;write;4;32596;4;/mnt/flash/test.db-journal
1400713677.86;write;4;32600;4;/mnt/flash/test.db-journal
1400713677.96;write;4;32604;1024;/mnt/flash/test.db-journal
1400713678.06;write;4;33628;4;/mnt/flash/test.db-journal
1400713678.16;read;4;0;0;/mnt/flash/test.db-journal
1400713678.26;open;6;0;0;0;/mnt/flash
1400713678.41;close;6;/mnt/flash
