1457.087159636;R;53405;select
1457.087403781;R;53384;select
1457.087617407;R;53405;select
1457.087831034;R;53996;select
1457.088044661;R;53997;select
1457.088319324;R;53847;select
1457.088502432;R;53848;select
1457.088685541;R;53849;select
1457.089234866;R;53760;select
1457.089417975;R;53761;select
1457.089601084;R;53762;select
1457.090119891;R;53552;select
1457.090303000;R;53553;select
1457.090486108;R;53554;select
1471.048155373;R;53405;select
1471.048399538;R;53384;select
1471.048613182;R;53405;select
1471.048826826;R;53996;select
1471.049009950;R;53997;select
1471.049315155;R;53847;select
1471.049498279;R;53848;select
1471.049650882;R;53849;select
1471.050230773;R;53760;select
1471.050413896;R;53761;select
1471.050597020;R;53762;select
1471.051115870;R;53552;select
1471.051298993;R;53553;select
1471.051451596;R;53554;select
1473.025849640;R;54276;select
1473.026063266;R;54277;select
1473.026215857;R;54278;select
1473.526857815;R;53554;select
1473.527071433;R;53555;select
1473.527681769;R;53420;select
1473.527864870;R;53421;select
1473.528383656;R;54643;select
1473.528566756;R;54644;select
1473.529085542;R;54645;select
1473.529268643;R;54646;select
1473.529787429;R;54647;select
1473.529970530;R;54648;select
1473.530489316;R;54510;select
1473.530672417;R;54511;select
1473.530916551;R;54512;select
1473.531435337;R;54424;select
1473.531618438;R;54425;select
1473.532137224;R;54426;select
1473.532320325;R;54427;select
1473.532503425;R;54428;select
1476.099061610;R;54294;select
1476.099275238;R;54295;select
1476.099458348;R;54296;select
1476.100038195;R;54210;select
1476.100221305;R;54211;select
1476.100404415;R;54212;select
1476.100892707;R;54213;select
1476.101167373;R;54214;select
1476.101716707;R;54197;select
1476.101869300;R;54198;select
1476.102052411;R;54199;select
1476.102571226;R;54086;select
1476.102754337;R;54087;select
1476.103273152;R;54127;select
1476.103456263;R;54128;select
1476.103608856;R;54129;select
1476.104127671;R;53978;select
1476.104310782;R;53979;select
1476.104493893;R;53980;select
1476.105012708;R;53981;select
1476.105531524;R;53762;select
1476.105714635;R;53763;select
1476.105867227;R;53764;select
1476.106386042;R;53758;select
1476.106569154;R;53759;select
1476.107149006;R;53632;select
1476.107454191;R;53633;select
1476.107637302;R;53634;select
1476.108156117;R;53677;select
1476.108339229;R;53678;select
1476.108491821;R;53679;select
1476.109071671;R;53549;select
1476.109254780;R;53550;select
1476.109437888;R;53551;select
1476.109956694;R;54666;select
1476.110139803;R;54667;select
1476.110322911;R;54668;select
1476.110841717;R;54669;select
1476.111024826;R;54670;select
1476.111177416;R;54671;select
1476.111696222;R;54710;select
1476.111879330;R;54711;select
1476.112062439;R;54712;select
1485.900850107;R;54713;select
1485.901429947;R;54600;select
1485.901613055;R;54601;select
1485.901796162;R;54602;select
1485.902314967;R;54559;select
1485.902498074;R;54560;select
1485.902681182;R;54561;select
1485.903199986;R;54576;select
1485.903383093;R;54577;select
1485.903901898;R;54578;select
1485.904085005;R;54579;select
1485.904237595;R;54580;select
1485.904756399;R;54492;select
1485.904939507;R;54493;select
1485.905122614;R;54494;select
1485.905641419;R;54495;select
1485.906251778;R;54428;select
1485.906434886;R;54429;select
1485.906953691;R;54341;select
1485.907136799;R;54342;select
1485.907319906;R;54343;select
1485.907838711;R;54357;select
1485.908021819;R;54358;select
1485.908204926;R;54359;select
1485.908723731;R;54360;select
1485.908906839;R;54361;select
1485.909059429;R;54362;select
1485.909578234;R;54274;select
1485.909761341;R;54275;select
1485.909944449;R;54276;select
1485.910463254;R;54214;select
1485.910646362;R;54215;select
1485.910798951;R;54216;select
1485.911104131;R;54260;select
1485.911287238;R;54261;select
1485.911806043;R;54150;select
1485.911989151;R;54151;select
1485.912507956;R;54152;select
1485.912691064;R;54153;select
1485.912843653;R;54154;select
1485.913362458;R;54196;select
1485.913545566;R;54197;select
1485.914125403;R;54130;select
1485.914308510;R;54131;select
1485.914857828;R;54132;select
1485.915010416;R;54133;select
1485.915529217;R;54045;select
1485.915712323;R;54046;select
1485.915895429;R;54047;select
1485.916414230;R;54062;select
1485.916597336;R;54063;select
1485.917116137;R;54064;select
1485.917299243;R;54065;select
1485.917451832;R;54066;select
1485.917970632;R;53909;select
1485.918153739;R;53910;select
