2142.577792060;2142.578097234;0.000305174;jffs2_readpage;1701
2146.547089588;2146.547120107;0.000030519;jffs2_write_begin;1701
2146.547150626;2146.547242183;0.000091557;jffs2_write_end;1701
2146.789337545;2146.789337545;0.000000000;jffs2_write_begin;1701
2146.789368064;2146.789429102;0.000061038;jffs2_write_end;1701
2146.991671224;2146.991671224;0.000000000;jffs2_write_begin;1701
2146.991701742;2146.991762776;0.000061034;jffs2_write_end;1701
2147.208559235;2147.208559235;0.000000000;jffs2_write_begin;1701
2147.208559235;2147.208620270;0.000061035;jffs2_write_end;1701
2147.659426493;2147.659426493;0.000000000;jffs2_write_begin;1701
2147.659457011;2147.659518046;0.000061035;jffs2_write_end;1701
2147.859986237;2147.859986237;0.000000000;jffs2_write_begin;1701
2147.860016756;2147.860138831;0.000122075;jffs2_write_end;1701
2148.060518312;2148.060548829;0.000030517;jffs2_write_begin;1701
2148.060548829;2148.060609864;0.000061035;jffs2_write_end;1701
2148.954070483;2148.954070483;0.000000000;jffs2_write_begin;1701
2148.954101002;2148.954162039;0.000061037;jffs2_write_end;1701
2149.254823611;2149.254823611;0.000000000;jffs2_write_begin;1701
2149.254854128;2149.254976197;0.000122069;jffs2_write_end;1701
2149.525363332;2149.525363332;0.000000000;jffs2_write_begin;1701
2149.525393849;2149.525637983;0.000244134;jffs2_write_end;1701
2152.347321185;2152.347351703;0.000030518;jffs2_write_begin;1701
2152.347382220;2152.347443255;0.000061035;jffs2_write_end;1701
2152.549684498;2152.549684498;0.000000000;jffs2_write_begin;1701
2152.549715015;2152.549776050;0.000061035;jffs2_write_end;1701
2152.756655094;2152.756655094;0.000000000;jffs2_write_begin;1701
2152.756685611;2152.756929747;0.000244136;jffs2_write_end;1701
2152.965242783;2152.965273300;0.000030517;jffs2_write_begin;1701
2152.965273300;2152.965334333;0.000061033;jffs2_write_end;1701
2153.182589750;2153.182589750;0.000000000;jffs2_write_begin;1701
2153.182620267;2153.182681300;0.000061033;jffs2_write_end;1701
2153.408083589;2153.408083589;0.000000000;jffs2_write_begin;1701
2153.408114106;2153.408205657;0.000091551;jffs2_write_end;1701
2153.633363551;2153.633363551;0.000000000;jffs2_write_begin;1701
2153.633394069;2153.633455104;0.000061035;jffs2_write_end;1701
2154.679628211;2154.679628211;0.000000000;jffs2_write_begin;1701
2154.679658728;2154.679719763;0.000061035;jffs2_write_end;1701
2154.979982191;2154.979982191;0.000000000;jffs2_write_begin;1701
2154.980012709;2154.980134780;0.000122071;jffs2_write_end;1701
2155.180421282;2155.180421282;0.000000000;jffs2_write_begin;1701
2155.180451801;2155.180695948;0.000244147;jffs2_write_end;1701
2155.381166346;2155.381196863;0.000030517;jffs2_write_begin;1701
2155.381196863;2155.381441004;0.000244141;jffs2_write_end;1701
2155.581514510;2155.581514510;0.000000000;jffs2_write_begin;1701
2155.581545027;2155.582430029;0.000885002;jffs2_write_end;1701
2158.239383057;2158.239413574;0.000030517;jffs2_write_begin;1701
2158.239444090;2158.239505124;0.000061034;jffs2_write_end;1701
2158.448213875;2158.448213875;0.000000000;jffs2_write_begin;1701
2158.448213875;2158.448274909;0.000061034;jffs2_write_end;1701
2158.648743506;2158.648743506;0.000000000;jffs2_write_begin;1701
2158.648774025;2158.649018175;0.000244150;jffs2_write_end;1701
2158.857576916;2158.857576916;0.000000000;jffs2_write_begin;1701
2158.857576916;2158.857637950;0.000061034;jffs2_write_end;1701
2159.116334056;2159.116334056;0.000000000;jffs2_write_begin;1701
2159.116334056;2159.116395092;0.000061036;jffs2_write_end;1701
2159.341920823;2159.341920823;0.000000000;jffs2_write_begin;1701
2159.341951340;2159.342073410;0.000122070;jffs2_write_end;1701
2159.575656512;2159.575656512;0.000000000;jffs2_write_begin;1701
2159.575687029;2159.575748063;0.000061034;jffs2_write_end;1701
2160.645051438;2160.645051438;0.000000000;jffs2_write_begin;1701
2160.645081956;2160.645142992;0.000061036;jffs2_write_end;1701
2160.946412996;2160.946412996;0.000000000;jffs2_write_begin;1701
2160.946443514;2160.946565583;0.000122069;jffs2_write_end;1701
2161.195957041;2161.195957041;0.000000000;jffs2_write_begin;1701
2161.195987558;2161.196201180;0.000213622;jffs2_write_end;1701
2161.396395367;2161.396425884;0.000030517;jffs2_write_begin;1701
2161.396425884;2161.396670020;0.000244136;jffs2_write_end;1701
2164.337618382;2164.337679415;0.000061033;jffs2_write_begin;1701
2164.337679415;2164.337770964;0.000091549;jffs2_write_end;1701
2164.538116703;2164.538116703;0.000000000;jffs2_write_begin;1701
2164.538147222;2164.538208259;0.000061037;jffs2_write_end;1701
2164.742829404;2164.742829404;0.000000000;jffs2_write_begin;1701
2164.742859923;2164.743104070;0.000244147;jffs2_write_end;1701
2164.948214087;2164.948214087;0.000000000;jffs2_write_begin;1701
2164.948244604;2164.948305640;0.000061036;jffs2_write_end;1701
2165.150637483;2165.150637483;0.000000000;jffs2_write_begin;1701
2165.150637483;2165.150698517;0.000061034;jffs2_write_end;1701
2165.367951742;2165.367951742;0.000000000;jffs2_write_begin;1701
2165.367982260;2165.368104332;0.000122072;jffs2_write_end;1701
2165.576814253;2165.576814253;0.000000000;jffs2_write_begin;1701
2165.576844771;2165.576905806;0.000061035;jffs2_write_end;1701
2166.554080006;2166.554080006;0.000000000;jffs2_write_begin;1701
2166.554110523;2166.554171556;0.000061033;jffs2_write_end;1701
2166.987917269;2166.987917269;0.000000000;jffs2_write_begin;1701
2166.987947786;2166.988069856;0.000122070;jffs2_write_end;1701
2167.280550001;2167.280550001;0.000000000;jffs2_write_begin;1701
2167.280580519;2167.280794141;0.000213622;jffs2_write_end;1701
2167.481020033;2167.481020033;0.000000000;jffs2_write_begin;1701
2167.481050551;2167.481294688;0.000244137;jffs2_write_end;1701
2170.105500239;2170.105530757;0.000030518;jffs2_write_begin;1701
2170.105530757;2170.105622311;0.000091554;jffs2_write_end;1701
2170.306033336;2170.306033336;0.000000000;jffs2_write_begin;1701
2170.306033336;2170.306094368;0.000061032;jffs2_write_end;1701
2170.506410313;2170.506410313;0.000000000;jffs2_write_begin;1701
2170.506440831;2170.506684975;0.000244144;jffs2_write_end;1701
2170.706819969;2170.706819969;0.000000000;jffs2_write_begin;1701
2170.706819969;2170.706881003;0.000061034;jffs2_write_end;1701
2170.907351555;2170.907351555;0.000000000;jffs2_write_begin;1701
2170.907351555;2170.907412588;0.000061033;jffs2_write_end;1701
2171.141329710;2171.141329710;0.000000000;jffs2_write_begin;1701
2171.141360227;2171.141451777;0.000091550;jffs2_write_end;1701
2171.358736296;2171.358736296;0.000000000;jffs2_write_begin;1701
2171.358736296;2171.358797330;0.000061034;jffs2_write_end;1701
2172.421082755;2172.421082755;0.000000000;jffs2_write_begin;1701
2172.421113273;2172.421174309;0.000061036;jffs2_write_end;1701
2172.753177469;2172.753177469;0.000000000;jffs2_write_begin;1701
2172.753207985;2172.753330052;0.000122067;jffs2_write_end;1701
2172.963534052;2172.963534052;0.000000000;jffs2_write_begin;1701
2172.963534052;2172.963778190;0.000244138;jffs2_write_end;1701
2173.214144553;2173.214144553;0.000000000;jffs2_write_begin;1701
2173.214175070;2173.214419211;0.000244141;jffs2_write_end;1701
2175.895142672;2175.895173190;0.000030518;jffs2_write_begin;1701
2175.895203709;2175.895264746;0.000061037;jffs2_write_end;1701
2176.103975660;2176.104006177;0.000030517;jffs2_write_begin;1701
2176.104006177;2176.104067211;0.000061034;jffs2_write_end;1701
2176.306520146;2176.306520146;0.000000000;jffs2_write_begin;1701
2176.306550664;2176.306794802;0.000244138;jffs2_write_end;1701
2176.496431756;2176.496431756;0.000000000;jffs2_write_begin;1701
2176.496462273;2176.496523308;0.000061035;jffs2_write_end;1701
2176.698731711;2176.698731711;0.000000000;jffs2_write_begin;1701
2176.698731711;2176.698792748;0.000061037;jffs2_write_end;1701
2176.991059712;2176.991059712;0.000000000;jffs2_write_begin;1701
2176.991090230;2176.991181784;0.000091554;jffs2_write_end;1701
2177.241548881;2177.241548881;0.000000000;jffs2_write_begin;1701
2177.241548881;2177.241609914;0.000061033;jffs2_write_end;1701
2178.260652105;2178.260652105;0.000000000;jffs2_write_begin;1701
2178.260682623;2178.260743658;0.000061035;jffs2_write_end;1701
2178.644715046;2178.644715046;0.000000000;jffs2_write_begin;1701
2178.644745563;2178.644867633;0.000122070;jffs2_write_end;1701
2178.920167524;2178.920167524;0.000000000;jffs2_write_begin;1701
