# MTD Statistics
# ==============
# operation;address (page index for R/W, bloc for E);time taken;energy mem;energy cpu
mtd_write;49444;411.5;7.03665e-05;0.000186409
mtd_write;49445;411.5;7.03665e-05;0.000186409
mtd_write;49446;411.5;7.03665e-05;0.000186409
mtd_write;49447;411.5;7.03665e-05;0.000186409
mtd_write;49448;411.5;7.03665e-05;0.000186409
mtd_write;49449;411.5;7.03665e-05;0.000186409
mtd_write;49450;411.5;7.03665e-05;0.000186409
mtd_write;49451;411.5;7.03665e-05;0.000186409
mtd_write;49452;411.5;7.03665e-05;0.000186409
mtd_write;49453;411.5;7.03665e-05;0.000186409
mtd_write;49454;411.5;7.03665e-05;0.000186409
mtd_write;49455;411.5;7.03665e-05;0.000186409
mtd_write;49456;411.5;7.03665e-05;0.000186409
mtd_write;49457;411.5;7.03665e-05;0.000186409
mtd_write;49458;411.5;7.03665e-05;0.000186409
mtd_write;49459;411.5;7.03665e-05;0.000186409
mtd_write;49460;411.5;7.03665e-05;0.000186409
mtd_write;49461;411.5;7.03665e-05;0.000186409
mtd_write;49462;411.5;7.03665e-05;0.000186409
mtd_write;49463;411.5;7.03665e-05;0.000186409
mtd_write;49464;411.5;7.03665e-05;0.000186409
mtd_write;49465;411.5;7.03665e-05;0.000186409
mtd_write;49466;411.5;7.03665e-05;0.000186409
mtd_write;49467;411.5;7.03665e-05;0.000186409
mtd_write;49468;411.5;7.03665e-05;0.000186409
mtd_write;49469;411.5;7.03665e-05;0.000186409
mtd_write;49470;411.5;7.03665e-05;0.000186409
mtd_write;49471;411.5;7.03665e-05;0.000186409
mtd_write;49344;411.5;7.03665e-05;0.000186409
mtd_write;49345;411.5;7.03665e-05;0.000186409
mtd_write;49346;411.5;7.03665e-05;0.000186409
mtd_write;49347;411.5;7.03665e-05;0.000186409
mtd_write;49348;411.5;7.03665e-05;0.000186409
mtd_write;49349;411.5;7.03665e-05;0.000186409
mtd_write;49350;411.5;7.03665e-05;0.000186409
mtd_write;49351;411.5;7.03665e-05;0.000186409
mtd_write;49352;411.5;7.03665e-05;0.000186409
mtd_write;49353;411.5;7.03665e-05;0.000186409
mtd_write;49354;411.5;7.03665e-05;0.000186409
mtd_write;49355;411.5;7.03665e-05;0.000186409
mtd_write;49356;411.5;7.03665e-05;0.000186409
mtd_write;49357;411.5;7.03665e-05;0.000186409
mtd_write;49358;411.5;7.03665e-05;0.000186409
mtd_write;49359;411.5;7.03665e-05;0.000186409
mtd_write;49360;411.5;7.03665e-05;0.000186409
mtd_write;49361;411.5;7.03665e-05;0.000186409
mtd_write;49362;411.5;7.03665e-05;0.000186409
mtd_write;49363;411.5;7.03665e-05;0.000186409
mtd_write;49364;411.5;7.03665e-05;0.000186409
mtd_write;49365;411.5;7.03665e-05;0.000186409
mtd_write;49366;411.5;7.03665e-05;0.000186409
mtd_write;49367;411.5;7.03665e-05;0.000186409
mtd_write;49368;411.5;7.03665e-05;0.000186409
mtd_write;49369;411.5;7.03665e-05;0.000186409
mtd_write;49370;411.5;7.03665e-05;0.000186409
mtd_write;49371;411.5;7.03665e-05;0.000186409
mtd_write;49372;411.5;7.03665e-05;0.000186409
mtd_write;49373;411.5;7.03665e-05;0.000186409
mtd_write;49374;411.5;7.03665e-05;0.000186409
mtd_write;49375;411.5;7.03665e-05;0.000186409
mtd_write;49376;411.5;7.03665e-05;0.000186409
mtd_write;49377;411.5;7.03665e-05;0.000186409
mtd_write;49378;411.5;7.03665e-05;0.000186409
mtd_write;49379;411.5;7.03665e-05;0.000186409
mtd_write;49380;411.5;7.03665e-05;0.000186409
mtd_write;49381;411.5;7.03665e-05;0.000186409
mtd_write;49382;411.5;7.03665e-05;0.000186409
mtd_write;49383;411.5;7.03665e-05;0.000186409
mtd_write;49384;411.5;7.03665e-05;0.000186409
mtd_write;49385;411.5;7.03665e-05;0.000186409
mtd_write;49386;411.5;7.03665e-05;0.000186409
mtd_write;49387;411.5;7.03665e-05;0.000186409
mtd_write;49388;411.5;7.03665e-05;0.000186409
mtd_write;49389;411.5;7.03665e-05;0.000186409
mtd_write;49390;411.5;7.03665e-05;0.000186409
mtd_write;49391;411.5;7.03665e-05;0.000186409
mtd_write;49392;411.5;7.03665e-05;0.000186409
mtd_write;49393;411.5;7.03665e-05;0.000186409
mtd_write;49394;411.5;7.03665e-05;0.000186409
mtd_write;49395;411.5;7.03665e-05;0.000186409
mtd_write;49396;411.5;7.03665e-05;0.000186409
mtd_write;49397;411.5;7.03665e-05;0.000186409
mtd_write;49398;411.5;7.03665e-05;0.000186409
mtd_write;49399;411.5;7.03665e-05;0.000186409
mtd_write;49400;411.5;7.03665e-05;0.000186409
mtd_write;49401;411.5;7.03665e-05;0.000186409
mtd_write;49402;411.5;7.03665e-05;0.000186409
mtd_write;49403;411.5;7.03665e-05;0.000186409
mtd_write;49404;411.5;7.03665e-05;0.000186409
mtd_write;49405;411.5;7.03665e-05;0.000186409
mtd_write;49406;411.5;7.03665e-05;0.000186409
mtd_write;49407;411.5;7.03665e-05;0.000186409
mtd_write;49280;411.5;7.03665e-05;0.000186409
mtd_write;49281;411.5;7.03665e-05;0.000186409
mtd_write;49282;411.5;7.03665e-05;0.000186409
mtd_write;49283;411.5;7.03665e-05;0.000186409
mtd_write;49284;411.5;7.03665e-05;0.000186409
mtd_write;49285;411.5;7.03665e-05;0.000186409
mtd_write;49286;411.5;7.03665e-05;0.000186409
mtd_write;49287;411.5;7.03665e-05;0.000186409
mtd_write;49288;411.5;7.03665e-05;0.000186409
mtd_write;49289;411.5;7.03665e-05;0.000186409
mtd_write;49290;411.5;7.03665e-05;0.000186409
mtd_write;49291;411.5;7.03665e-05;0.000186409
mtd_write;49292;411.5;7.03665e-05;0.000186409
mtd_write;49293;411.5;7.03665e-05;0.000186409
mtd_write;49294;411.5;7.03665e-05;0.000186409
mtd_write;49295;411.5;7.03665e-05;0.000186409
mtd_write;49296;411.5;7.03665e-05;0.000186409
mtd_write;49297;411.5;7.03665e-05;0.000186409
mtd_write;49298;411.5;7.03665e-05;0.000186409
mtd_write;49299;411.5;7.03665e-05;0.000186409
mtd_write;49300;411.5;7.03665e-05;0.000186409
mtd_write;49301;411.5;7.03665e-05;0.000186409
mtd_write;49302;411.5;7.03665e-05;0.000186409
mtd_write;49303;411.5;7.03665e-05;0.000186409
mtd_write;49304;411.5;7.03665e-05;0.000186409
mtd_write;49305;411.5;7.03665e-05;0.000186409
mtd_write;49306;411.5;7.03665e-05;0.000186409
mtd_write;49307;411.5;7.03665e-05;0.000186409
mtd_write;49308;411.5;7.03665e-05;0.000186409
mtd_write;49309;411.5;7.03665e-05;0.000186409
mtd_write;49310;411.5;7.03665e-05;0.000186409
mtd_write;49311;411.5;7.03665e-05;0.000186409
mtd_write;49312;411.5;7.03665e-05;0.000186409
mtd_write;49313;411.5;7.03665e-05;0.000186409
mtd_write;49314;411.5;7.03665e-05;0.000186409
mtd_write;49315;411.5;7.03665e-05;0.000186409
mtd_write;49316;411.5;7.03665e-05;0.000186409
mtd_write;49317;411.5;7.03665e-05;0.000186409
mtd_write;49318;411.5;7.03665e-05;0.000186409
mtd_write;49319;411.5;7.03665e-05;0.000186409
mtd_write;49320;411.5;7.03665e-05;0.000186409
mtd_write;49321;411.5;7.03665e-05;0.000186409
mtd_write;49322;411.5;7.03665e-05;0.000186409
mtd_write;49323;411.5;7.03665e-05;0.000186409
mtd_write;49324;411.5;7.03665e-05;0.000186409
mtd_write;49325;411.5;7.03665e-05;0.000186409
mtd_write;49326;411.5;7.03665e-05;0.000186409
mtd_write;49327;411.5;7.03665e-05;0.000186409
mtd_write;49328;411.5;7.03665e-05;0.000186409
mtd_write;49329;411.5;7.03665e-05;0.000186409
mtd_write;49330;411.5;7.03665e-05;0.000186409
mtd_write;49331;411.5;7.03665e-05;0.000186409
mtd_write;49332;411.5;7.03665e-05;0.000186409
mtd_write;49333;411.5;7.03665e-05;0.000186409
mtd_write;49334;411.5;7.03665e-05;0.000186409
mtd_write;49335;411.5;7.03665e-05;0.000186409
mtd_write;49336;411.5;7.03665e-05;0.000186409
mtd_write;49337;411.5;7.03665e-05;0.000186409
mtd_write;49338;411.5;7.03665e-05;0.000186409
mtd_write;49339;411.5;7.03665e-05;0.000186409
mtd_write;49340;411.5;7.03665e-05;0.000186409
mtd_write;49341;411.5;7.03665e-05;0.000186409
mtd_write;49342;411.5;7.03665e-05;0.000186409
mtd_write;49343;411.5;7.03665e-05;0.000186409
mtd_write;49216;411.5;7.03665e-05;0.000186409
mtd_write;49217;411.5;7.03665e-05;0.000186409
mtd_write;49218;411.5;7.03665e-05;0.000186409
mtd_write;49219;411.5;7.03665e-05;0.000186409
mtd_write;49220;411.5;7.03665e-05;0.000186409
mtd_write;49221;411.5;7.03665e-05;0.000186409
mtd_write;49222;411.5;7.03665e-05;0.000186409
mtd_write;49223;411.5;7.03665e-05;0.000186409
mtd_write;49224;411.5;7.03665e-05;0.000186409
mtd_write;49225;411.5;7.03665e-05;0.000186409
mtd_write;49226;411.5;7.03665e-05;0.000186409
mtd_write;49227;411.5;7.03665e-05;0.000186409
mtd_write;49228;411.5;7.03665e-05;0.000186409
mtd_write;49229;411.5;7.03665e-05;0.000186409
mtd_write;49230;411.5;7.03665e-05;0.000186409
mtd_write;49231;411.5;7.03665e-05;0.000186409
mtd_write;49232;411.5;7.03665e-05;0.000186409
mtd_write;49233;411.5;7.03665e-05;0.000186409
mtd_write;49234;411.5;7.03665e-05;0.000186409
mtd_write;49235;411.5;7.03665e-05;0.000186409
mtd_write;49236;411.5;7.03665e-05;0.000186409
mtd_write;49237;411.5;7.03665e-05;0.000186409
mtd_write;49238;411.5;7.03665e-05;0.000186409
mtd_write;49239;411.5;7.03665e-05;0.000186409
mtd_write;49240;411.5;7.03665e-05;0.000186409
mtd_write;49241;411.5;7.03665e-05;0.000186409
mtd_write;49242;411.5;7.03665e-05;0.000186409
mtd_write;49243;411.5;7.03665e-05;0.000186409
mtd_write;49244;411.5;7.03665e-05;0.000186409
mtd_write;49245;411.5;7.03665e-05;0.000186409
mtd_write;49246;411.5;7.03665e-05;0.000186409
mtd_write;49247;411.5;7.03665e-05;0.000186409
mtd_write;49248;411.5;7.03665e-05;0.000186409
mtd_write;49249;411.5;7.03665e-05;0.000186409
mtd_write;49250;411.5;7.03665e-05;0.000186409
mtd_write;49251;411.5;7.03665e-05;0.000186409
mtd_write;49252;411.5;7.03665e-05;0.000186409
mtd_write;49253;411.5;7.03665e-05;0.000186409
mtd_write;49254;411.5;7.03665e-05;0.000186409
mtd_write;49255;411.5;7.03665e-05;0.000186409
mtd_write;49256;411.5;7.03665e-05;0.000186409
mtd_write;49257;411.5;7.03665e-05;0.000186409
mtd_write;49258;411.5;7.03665e-05;0.000186409
mtd_write;49259;411.5;7.03665e-05;0.000186409
mtd_write;49260;411.5;7.03665e-05;0.000186409
mtd_write;49261;411.5;7.03665e-05;0.000186409
mtd_write;49262;411.5;7.03665e-05;0.000186409
mtd_write;49263;411.5;7.03665e-05;0.000186409
mtd_write;49264;411.5;7.03665e-05;0.000186409
mtd_write;49265;411.5;7.03665e-05;0.000186409
mtd_write;49266;411.5;7.03665e-05;0.000186409
mtd_write;49267;411.5;7.03665e-05;0.000186409
mtd_write;49268;411.5;7.03665e-05;0.000186409
mtd_write;49269;411.5;7.03665e-05;0.000186409
mtd_write;49270;411.5;7.03665e-05;0.000186409
mtd_write;49271;411.5;7.03665e-05;0.000186409
mtd_write;49272;411.5;7.03665e-05;0.000186409
mtd_write;49273;411.5;7.03665e-05;0.000186409
mtd_write;49274;411.5;7.03665e-05;0.000186409
mtd_write;49275;411.5;7.03665e-05;0.000186409
mtd_write;49276;411.5;7.03665e-05;0.000186409
mtd_write;49277;411.5;7.03665e-05;0.000186409
mtd_write;49278;411.5;7.03665e-05;0.000186409
mtd_write;49279;411.5;7.03665e-05;0.000186409
mtd_write;49152;411.5;7.03665e-05;0.000186409
mtd_write;49153;411.5;7.03665e-05;0.000186409
mtd_write;49154;411.5;7.03665e-05;0.000186409
mtd_write;49155;411.5;7.03665e-05;0.000186409
mtd_write;49156;411.5;7.03665e-05;0.000186409
mtd_write;49157;411.5;7.03665e-05;0.000186409
mtd_write;49158;411.5;7.03665e-05;0.000186409
mtd_write;49159;411.5;7.03665e-05;0.000186409
mtd_write;49160;411.5;7.03665e-05;0.000186409
mtd_write;49161;411.5;7.03665e-05;0.000186409
mtd_write;49162;411.5;7.03665e-05;0.000186409
mtd_write;49163;411.5;7.03665e-05;0.000186409
mtd_write;49164;411.5;7.03665e-05;0.000186409
mtd_write;49165;411.5;7.03665e-05;0.000186409
mtd_write;49166;411.5;7.03665e-05;0.000186409
mtd_write;49167;411.5;7.03665e-05;0.000186409
mtd_write;49168;411.5;7.03665e-05;0.000186409
mtd_write;49169;411.5;7.03665e-05;0.000186409
mtd_write;49170;411.5;7.03665e-05;0.000186409
mtd_write;49171;411.5;7.03665e-05;0.000186409
mtd_write;49172;411.5;7.03665e-05;0.000186409
mtd_write;49173;411.5;7.03665e-05;0.000186409
mtd_write;49174;411.5;7.03665e-05;0.000186409
mtd_write;49175;411.5;7.03665e-05;0.000186409
mtd_write;49176;411.5;7.03665e-05;0.000186409
mtd_write;49177;411.5;7.03665e-05;0.000186409
mtd_write;49178;411.5;7.03665e-05;0.000186409
mtd_write;49179;411.5;7.03665e-05;0.000186409
mtd_write;49180;411.5;7.03665e-05;0.000186409
mtd_write;49181;411.5;7.03665e-05;0.000186409
mtd_write;49182;411.5;7.03665e-05;0.000186409
mtd_write;49183;411.5;7.03665e-05;0.000186409
mtd_write;49184;411.5;7.03665e-05;0.000186409
mtd_write;49185;411.5;7.03665e-05;0.000186409
mtd_write;49186;411.5;7.03665e-05;0.000186409
mtd_write;49187;411.5;7.03665e-05;0.000186409
mtd_write;49188;411.5;7.03665e-05;0.000186409
mtd_write;49189;411.5;7.03665e-05;0.000186409
mtd_write;49190;411.5;7.03665e-05;0.000186409
mtd_write;49191;411.5;7.03665e-05;0.000186409
mtd_write;49192;411.5;7.03665e-05;0.000186409
mtd_write;49193;411.5;7.03665e-05;0.000186409
mtd_write;49194;411.5;7.03665e-05;0.000186409
mtd_write;49195;411.5;7.03665e-05;0.000186409
mtd_write;49196;411.5;7.03665e-05;0.000186409
mtd_write;49197;411.5;7.03665e-05;0.000186409
mtd_write;49198;411.5;7.03665e-05;0.000186409
mtd_write;49199;411.5;7.03665e-05;0.000186409
mtd_write;49200;411.5;7.03665e-05;0.000186409
mtd_write;49201;411.5;7.03665e-05;0.000186409
mtd_write;49202;411.5;7.03665e-05;0.000186409
mtd_write;49203;411.5;7.03665e-05;0.000186409
mtd_write;49204;411.5;7.03665e-05;0.000186409
mtd_write;49205;411.5;7.03665e-05;0.000186409
mtd_write;49206;411.5;7.03665e-05;0.000186409
mtd_write;49207;411.5;7.03665e-05;0.000186409
mtd_write;49208;411.5;7.03665e-05;0.000186409
mtd_write;49209;411.5;7.03665e-05;0.000186409
mtd_write;49210;411.5;7.03665e-05;0.000186409
mtd_write;49211;411.5;7.03665e-05;0.000186409
mtd_write;49212;411.5;7.03665e-05;0.000186409
mtd_write;49213;411.5;7.03665e-05;0.000186409
mtd_write;49214;411.5;7.03665e-05;0.000186409
mtd_write;49215;411.5;7.03665e-05;0.000186409
mtd_write;49088;411.5;7.03665e-05;0.000186409
mtd_write;49089;411.5;7.03665e-05;0.000186409
mtd_write;49090;411.5;7.03665e-05;0.000186409
mtd_write;49091;411.5;7.03665e-05;0.000186409
mtd_write;49092;411.5;7.03665e-05;0.000186409
mtd_write;49093;411.5;7.03665e-05;0.000186409
mtd_write;49094;411.5;7.03665e-05;0.000186409
mtd_write;49095;411.5;7.03665e-05;0.000186409
mtd_write;49096;411.5;7.03665e-05;0.000186409
mtd_write;49097;411.5;7.03665e-05;0.000186409
mtd_write;49098;411.5;7.03665e-05;0.000186409
mtd_write;49099;411.5;7.03665e-05;0.000186409
mtd_write;49100;411.5;7.03665e-05;0.000186409
mtd_write;49101;411.5;7.03665e-05;0.000186409
mtd_write;49102;411.5;7.03665e-05;0.000186409
mtd_write;49103;411.5;7.03665e-05;0.000186409
mtd_write;49104;411.5;7.03665e-05;0.000186409
mtd_write;49105;411.5;7.03665e-05;0.000186409
mtd_write;49106;411.5;7.03665e-05;0.000186409
mtd_write;49107;411.5;7.03665e-05;0.000186409
mtd_write;49108;411.5;7.03665e-05;0.000186409
mtd_write;49109;411.5;7.03665e-05;0.000186409
mtd_write;49110;411.5;7.03665e-05;0.000186409
mtd_write;49111;411.5;7.03665e-05;0.000186409
mtd_write;49112;411.5;7.03665e-05;0.000186409
mtd_write;49113;411.5;7.03665e-05;0.000186409
mtd_write;49114;411.5;7.03665e-05;0.000186409
mtd_write;49115;411.5;7.03665e-05;0.000186409
mtd_write;49116;411.5;7.03665e-05;0.000186409
mtd_write;49117;411.5;7.03665e-05;0.000186409
mtd_write;49118;411.5;7.03665e-05;0.000186409
mtd_write;49119;411.5;7.03665e-05;0.000186409
mtd_write;49120;411.5;7.03665e-05;0.000186409
mtd_write;49121;411.5;7.03665e-05;0.000186409
mtd_write;49122;411.5;7.03665e-05;0.000186409
mtd_write;49123;411.5;7.03665e-05;0.000186409
mtd_write;49124;411.5;7.03665e-05;0.000186409
mtd_write;49125;411.5;7.03665e-05;0.000186409
mtd_write;49126;411.5;7.03665e-05;0.000186409
mtd_write;49127;411.5;7.03665e-05;0.000186409
mtd_write;49128;411.5;7.03665e-05;0.000186409
mtd_write;49129;411.5;7.03665e-05;0.000186409
mtd_write;49130;411.5;7.03665e-05;0.000186409
mtd_write;49131;411.5;7.03665e-05;0.000186409
mtd_write;49132;411.5;7.03665e-05;0.000186409
mtd_write;49133;411.5;7.03665e-05;0.000186409
mtd_write;49134;411.5;7.03665e-05;0.000186409
mtd_write;49135;411.5;7.03665e-05;0.000186409
mtd_write;49136;411.5;7.03665e-05;0.000186409
mtd_write;49137;411.5;7.03665e-05;0.000186409
mtd_write;49138;411.5;7.03665e-05;0.000186409
mtd_write;49139;411.5;7.03665e-05;0.000186409
mtd_write;49140;411.5;7.03665e-05;0.000186409
mtd_write;49141;411.5;7.03665e-05;0.000186409
mtd_write;49142;411.5;7.03665e-05;0.000186409
mtd_write;49143;411.5;7.03665e-05;0.000186409
mtd_write;49144;411.5;7.03665e-05;0.000186409
mtd_write;49145;411.5;7.03665e-05;0.000186409
mtd_write;49146;411.5;7.03665e-05;0.000186409
mtd_write;49147;411.5;7.03665e-05;0.000186409
mtd_write;49148;411.5;7.03665e-05;0.000186409
mtd_write;49149;411.5;7.03665e-05;0.000186409
mtd_write;49150;411.5;7.03665e-05;0.000186409
mtd_write;49151;411.5;7.03665e-05;0.000186409
mtd_write;49024;411.5;7.03665e-05;0.000186409
mtd_write;49025;411.5;7.03665e-05;0.000186409
mtd_write;49026;411.5;7.03665e-05;0.000186409
mtd_write;49027;411.5;7.03665e-05;0.000186409
mtd_write;49028;411.5;7.03665e-05;0.000186409
mtd_write;49029;411.5;7.03665e-05;0.000186409
mtd_write;49030;411.5;7.03665e-05;0.000186409
mtd_write;49031;411.5;7.03665e-05;0.000186409
mtd_write;49032;411.5;7.03665e-05;0.000186409
mtd_write;49033;411.5;7.03665e-05;0.000186409
mtd_write;49034;411.5;7.03665e-05;0.000186409
mtd_write;49035;411.5;7.03665e-05;0.000186409
mtd_write;49036;411.5;7.03665e-05;0.000186409
mtd_write;49037;411.5;7.03665e-05;0.000186409
mtd_write;49038;411.5;7.03665e-05;0.000186409
mtd_write;49039;411.5;7.03665e-05;0.000186409
mtd_write;49040;411.5;7.03665e-05;0.000186409
mtd_write;49041;411.5;7.03665e-05;0.000186409
mtd_write;49042;411.5;7.03665e-05;0.000186409
mtd_write;49043;411.5;7.03665e-05;0.000186409
mtd_write;49044;411.5;7.03665e-05;0.000186409
mtd_write;49045;411.5;7.03665e-05;0.000186409
mtd_write;49046;411.5;7.03665e-05;0.000186409
mtd_write;49047;411.5;7.03665e-05;0.000186409
mtd_write;49048;411.5;7.03665e-05;0.000186409
mtd_write;49049;411.5;7.03665e-05;0.000186409
mtd_write;49050;411.5;7.03665e-05;0.000186409
mtd_write;49051;411.5;7.03665e-05;0.000186409
mtd_write;49052;411.5;7.03665e-05;0.000186409
mtd_write;49053;411.5;7.03665e-05;0.000186409
mtd_write;49054;411.5;7.03665e-05;0.000186409
mtd_write;49055;411.5;7.03665e-05;0.000186409
mtd_write;49056;411.5;7.03665e-05;0.000186409
mtd_write;49057;411.5;7.03665e-05;0.000186409
mtd_write;49058;411.5;7.03665e-05;0.000186409
mtd_write;49059;411.5;7.03665e-05;0.000186409
mtd_write;49060;411.5;7.03665e-05;0.000186409
mtd_write;49061;411.5;7.03665e-05;0.000186409
mtd_write;49062;411.5;7.03665e-05;0.000186409
mtd_write;49063;411.5;7.03665e-05;0.000186409
mtd_write;49064;411.5;7.03665e-05;0.000186409
mtd_write;49065;411.5;7.03665e-05;0.000186409
mtd_write;49066;411.5;7.03665e-05;0.000186409
mtd_write;49067;411.5;7.03665e-05;0.000186409
mtd_write;49068;411.5;7.03665e-05;0.000186409
mtd_write;49069;411.5;7.03665e-05;0.000186409
mtd_write;49070;411.5;7.03665e-05;0.000186409
mtd_write;49071;411.5;7.03665e-05;0.000186409
mtd_write;49072;411.5;7.03665e-05;0.000186409
mtd_write;49073;411.5;7.03665e-05;0.000186409
mtd_write;49074;411.5;7.03665e-05;0.000186409
mtd_write;49075;411.5;7.03665e-05;0.000186409
mtd_write;49076;411.5;7.03665e-05;0.000186409
mtd_write;49077;411.5;7.03665e-05;0.000186409
mtd_write;49078;411.5;7.03665e-05;0.000186409
mtd_write;49079;411.5;7.03665e-05;0.000186409
mtd_write;49080;411.5;7.03665e-05;0.000186409
mtd_write;49081;411.5;7.03665e-05;0.000186409
mtd_write;49082;411.5;7.03665e-05;0.000186409
mtd_write;49083;411.5;7.03665e-05;0.000186409
mtd_write;49084;411.5;7.03665e-05;0.000186409
mtd_write;49085;411.5;7.03665e-05;0.000186409
mtd_write;49086;411.5;7.03665e-05;0.000186409
mtd_write;49087;411.5;7.03665e-05;0.000186409
mtd_write;48960;411.5;7.03665e-05;0.000186409
mtd_write;48961;411.5;7.03665e-05;0.000186409
mtd_write;48962;411.5;7.03665e-05;0.000186409
mtd_write;48963;411.5;7.03665e-05;0.000186409
mtd_write;48964;411.5;7.03665e-05;0.000186409
mtd_write;48965;411.5;7.03665e-05;0.000186409
mtd_write;48966;411.5;7.03665e-05;0.000186409
mtd_write;48967;411.5;7.03665e-05;0.000186409
mtd_write;48968;411.5;7.03665e-05;0.000186409
mtd_write;48969;411.5;7.03665e-05;0.000186409
mtd_write;48970;411.5;7.03665e-05;0.000186409
mtd_write;48971;411.5;7.03665e-05;0.000186409
mtd_write;48972;411.5;7.03665e-05;0.000186409
mtd_write;48973;411.5;7.03665e-05;0.000186409
mtd_write;48974;411.5;7.03665e-05;0.000186409
mtd_write;48975;411.5;7.03665e-05;0.000186409
mtd_write;48976;411.5;7.03665e-05;0.000186409
mtd_write;48977;411.5;7.03665e-05;0.000186409
mtd_write;48978;411.5;7.03665e-05;0.000186409
mtd_write;48979;411.5;7.03665e-05;0.000186409
mtd_write;48980;411.5;7.03665e-05;0.000186409
mtd_write;48981;411.5;7.03665e-05;0.000186409
mtd_write;48982;411.5;7.03665e-05;0.000186409
mtd_write;48983;411.5;7.03665e-05;0.000186409
mtd_write;48984;411.5;7.03665e-05;0.000186409
mtd_write;48985;411.5;7.03665e-05;0.000186409
mtd_write;48986;411.5;7.03665e-05;0.000186409
mtd_write;48987;411.5;7.03665e-05;0.000186409
mtd_write;48988;411.5;7.03665e-05;0.000186409
mtd_write;48989;411.5;7.03665e-05;0.000186409
mtd_write;48990;411.5;7.03665e-05;0.000186409
mtd_write;48991;411.5;7.03665e-05;0.000186409
mtd_write;48992;411.5;7.03665e-05;0.000186409
mtd_write;48993;411.5;7.03665e-05;0.000186409
mtd_write;48994;411.5;7.03665e-05;0.000186409
mtd_write;48995;411.5;7.03665e-05;0.000186409
mtd_write;48996;411.5;7.03665e-05;0.000186409
mtd_write;48997;411.5;7.03665e-05;0.000186409
mtd_write;48998;411.5;7.03665e-05;0.000186409
mtd_write;48999;411.5;7.03665e-05;0.000186409
mtd_write;49000;411.5;7.03665e-05;0.000186409
mtd_write;49001;411.5;7.03665e-05;0.000186409
mtd_write;49002;411.5;7.03665e-05;0.000186409
mtd_write;49003;411.5;7.03665e-05;0.000186409
mtd_write;49004;411.5;7.03665e-05;0.000186409
mtd_write;49005;411.5;7.03665e-05;0.000186409
mtd_write;49006;411.5;7.03665e-05;0.000186409
mtd_write;49007;411.5;7.03665e-05;0.000186409
mtd_write;49008;411.5;7.03665e-05;0.000186409
mtd_write;49009;411.5;7.03665e-05;0.000186409
mtd_write;49010;411.5;7.03665e-05;0.000186409
mtd_write;49011;411.5;7.03665e-05;0.000186409
mtd_write;49012;411.5;7.03665e-05;0.000186409
mtd_write;49013;411.5;7.03665e-05;0.000186409
mtd_write;49014;411.5;7.03665e-05;0.000186409
mtd_write;49015;411.5;7.03665e-05;0.000186409
mtd_write;49016;411.5;7.03665e-05;0.000186409
mtd_write;49017;411.5;7.03665e-05;0.000186409
mtd_write;49018;411.5;7.03665e-05;0.000186409
mtd_write;49019;411.5;7.03665e-05;0.000186409
mtd_write;49020;411.5;7.03665e-05;0.000186409
mtd_write;49021;411.5;7.03665e-05;0.000186409
mtd_write;49022;411.5;7.03665e-05;0.000186409
mtd_write;49023;411.5;7.03665e-05;0.000186409
mtd_write;48896;411.5;7.03665e-05;0.000186409
mtd_write;48897;411.5;7.03665e-05;0.000186409
mtd_write;48898;411.5;7.03665e-05;0.000186409
mtd_write;48899;411.5;7.03665e-05;0.000186409
mtd_write;48900;411.5;7.03665e-05;0.000186409
mtd_write;48901;411.5;7.03665e-05;0.000186409
mtd_write;48902;411.5;7.03665e-05;0.000186409
mtd_write;48903;411.5;7.03665e-05;0.000186409
mtd_write;48904;411.5;7.03665e-05;0.000186409
mtd_write;48905;411.5;7.03665e-05;0.000186409
mtd_write;48906;411.5;7.03665e-05;0.000186409
mtd_write;48907;411.5;7.03665e-05;0.000186409
mtd_write;48908;411.5;7.03665e-05;0.000186409
mtd_write;48909;411.5;7.03665e-05;0.000186409
mtd_write;48910;411.5;7.03665e-05;0.000186409
mtd_write;48911;411.5;7.03665e-05;0.000186409
mtd_write;48912;411.5;7.03665e-05;0.000186409
mtd_write;48913;411.5;7.03665e-05;0.000186409
mtd_write;48914;411.5;7.03665e-05;0.000186409
mtd_write;48915;411.5;7.03665e-05;0.000186409
mtd_write;48916;411.5;7.03665e-05;0.000186409
mtd_write;48917;411.5;7.03665e-05;0.000186409
mtd_write;48918;411.5;7.03665e-05;0.000186409
mtd_write;48919;411.5;7.03665e-05;0.000186409
mtd_write;48920;411.5;7.03665e-05;0.000186409
mtd_write;48921;411.5;7.03665e-05;0.000186409
mtd_write;48922;411.5;7.03665e-05;0.000186409
mtd_write;48923;411.5;7.03665e-05;0.000186409
mtd_write;48924;411.5;7.03665e-05;0.000186409
mtd_write;48925;411.5;7.03665e-05;0.000186409
mtd_write;48926;411.5;7.03665e-05;0.000186409
mtd_write;48927;411.5;7.03665e-05;0.000186409
mtd_write;48928;411.5;7.03665e-05;0.000186409
mtd_write;48929;411.5;7.03665e-05;0.000186409
mtd_write;48930;411.5;7.03665e-05;0.000186409
mtd_write;48931;411.5;7.03665e-05;0.000186409
mtd_write;48932;411.5;7.03665e-05;0.000186409
mtd_write;48933;411.5;7.03665e-05;0.000186409
mtd_write;48934;411.5;7.03665e-05;0.000186409
mtd_write;48935;411.5;7.03665e-05;0.000186409
