# VFS Statistics
# ================
# ---------------------------
# Total energy at VFS level (J) : 
# ---------------------------
#  - CPU : 0.00682297
#  - Mem : 0.00242658
# ---------------------------
# Mean energy per syscall (J) : 
# -------------------------
#  - CPU : 2.2444e-05
#  - Mem : 7.98217e-06
# ---------------------------
# Mean exec. time per syscall (s) : 
# -------------------------
# 0.000149158
# ---------------------------
# Total time at VFS level (s) : 
# -------------------------
# 0.0453441
# --------------------------------------
# Detailed timing / energy per syscall: 
# ---------------------------------------
# type ; time ; e_mem ; e_cpu
vfs_read;2590.56;0.00043554;0.00122464
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;292.5;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;4684.5;0.00074664;0.00209938
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;7612.5;0.0012444;0.00349896
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
vfs_read;292.5;0;0
vfs_read;4.57031;0;0
