# JFFS2 Statistics
# ================
# A call to jffs2_readpage can be triggered by a vfs_read with a page cache miss, but also a 
# call to jffs2_write_begin (coming from a vfs_write) on a page wich is not up to date. 
# type ; process time ; e_mem ; e_cpu
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;871;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;6.36599e-314;6.95324e-310
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.46418e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.4854e-312;9.88131e-324
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;871;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.50662e-312;9.88131e-324
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.4854e-312;1.4822e-323
jffs2_write_end;871;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;8.48799e-314;6.95324e-310
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.46418e-312;9.88131e-324
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;871;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.52784e-312;9.88131e-324
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.46418e-312;1.4822e-323
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;871;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.061e-313;6.95324e-310
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.4854e-312;9.88131e-324
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;871;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.4854e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;871;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.2732e-313;6.95324e-310
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.54906e-312;9.88131e-324
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;1282.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.57028e-312;9.88131e-324
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.54906e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;871;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.4854e-313;6.95324e-310
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.4854e-312;9.88131e-324
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;871;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.5915e-312;9.88131e-324
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.4854e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;871;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.6976e-313;6.95324e-310
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.54906e-312;9.88131e-324
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;871;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.61272e-312;9.88131e-324
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;871;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.54906e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;871;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.9098e-313;6.95324e-310
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.63394e-312;9.88131e-324
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.63394e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.54906e-312;9.88131e-324
jffs2_write_end;871;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.65516e-312;9.88131e-324
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.54906e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;871;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;2.122e-313;6.95324e-310
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.63394e-312;9.88131e-324
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;871;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.67638e-312;9.88131e-324
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.63394e-312;1.4822e-323
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;871;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;2.3342e-313;6.95324e-310
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.54906e-312;9.88131e-324
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;871;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.54906e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.6976e-312;9.88131e-324
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.6976e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;871;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;2.5464e-313;6.95324e-310
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.54906e-312;9.88131e-324
jffs2_write_end;871;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.71882e-312;9.88131e-324
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.54906e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;871;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;2.7586e-313;6.95324e-310
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.6976e-312;9.88131e-324
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;9.88131e-324
jffs2_write_end;871;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.74004e-312;9.88131e-324
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;1.6976e-312;1.4822e-323
jffs2_write_end;459.5;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
jffs2_write_begin;6.8;3.07689e-312;1.4822e-323
jffs2_write_end;48;6.95324e-310;6.95324e-310
