0.0;create;2;10
1.1;open;2;0;0;0
1.2;write;2;0;2086067104
1.3;close;2
1.4;reset_stats
1000.0;open;2;0;0;0
1000.29999995;read;2;0;100
1002.18000007;close;2
1012.31999993;open;2;0;0;0
1013.17000008;read;2;0;1024
1013.99000001;read;2;1048;16
1014.62999988;read;2;3112;1024
1014.92000008;read;2;5160;1024
1015.11999989;read;2;173096;1024
1015.31999993;read;2;177192;1024
1015.55999994;read;2;182312;1024
1015.76999998;read;2;188456;1024
1016.01999998;read;2;195624;1024
1016.22000003;read;2;203816;1024
1016.47000003;read;2;213032;1024
1016.67000008;read;2;223272;1024
1016.92000008;read;2;234536;1024
1017.11999989;read;2;246824;1024
1017.31999993;read;2;260136;1024
1017.51999998;read;2;274472;1024
1017.72000003;read;2;289832;1024
1017.92000008;read;2;306216;1024
1018.18000007;read;2;323624;1024
1018.38999987;read;2;342056;1024
1018.62999988;read;2;361512;1024
1018.82999992;read;2;381992;1024
1019.06999993;read;2;403496;1024
1019.26999998;read;2;426024;1024
1019.51999998;read;2;449576;1024
1020.44000006;read;2;450624;16
1020.97000003;read;2;474192;1024
1021.21000004;read;2;499792;1024
1021.44000006;read;2;526416;1024
1021.67000008;read;2;554064;1024
1021.87999988;read;2;582736;1024
1022.07999992;read;2;612432;1024
1022.32999992;read;2;643152;1024
1022.52999997;read;2;674896;1024
1022.73000002;read;2;707664;1024
1022.93000007;read;2;741456;1024
1023.13999987;read;2;776272;1024
1023.44000006;read;2;812112;1024
1023.71000004;read;2;848976;1024
1023.90999985;read;2;886864;1024
1024.12999988;read;2;925776;1024
1024.3499999;read;2;965712;1024
1024.56999993;read;2;1006672;1024
1024.78999996;read;2;1048656;1024
1025.0999999;read;2;1091664;1024
1025.3499999;read;2;1135696;1024
1026.15999985;read;2;1136744;16
1026.74000001;read;2;1180792;1024
1026.95000005;read;2;1226872;1024
1027.14999986;read;2;1273976;1024
1027.38999987;read;2;1322104;1024
1027.58999991;read;2;1371256;1024
1027.78999996;read;2;1421432;1024
1028.00999999;read;2;1472632;1024
1028.22000003;read;2;1524856;1024
1028.49000001;read;2;1578104;1024
1028.69000006;read;2;1632376;1024
1028.97000003;read;2;1687672;1024
1029.22000003;read;2;1743992;1024
1029.46000004;read;2;1801336;1024
1029.70000005;read;2;1859704;1024
1029.96000004;read;2;1919096;1024
1030.30999994;read;2;1979512;1024
1030.6099999;read;2;2040952;1024
1030.81999993;read;2;2103416;1024
1031.00999999;read;2;2166904;1024
1031.22000003;read;2;2231416;1024
1032.07999992;read;2;2232464;16
1032.58999991;read;2;2296992;1024
1032.78999996;read;2;2363552;1024
1033.0;read;2;2431136;1024
1033.20000005;read;2;2499744;1024
1033.42000008;read;2;2569376;1024
1033.64999986;read;2;2640032;1024
1033.90999985;read;2;2711712;1024
1034.17000008;read;2;2784416;1024
1034.38999987;read;2;2858144;1024
1034.62999988;read;2;2932896;1024
1034.82999992;read;2;3008672;1024
1035.02999997;read;2;3085472;1024
1035.27999997;read;2;3163296;1024
1035.48000002;read;2;3242144;1024
1035.69000006;read;2;3322016;1024
1035.94000006;read;2;3402912;1024
1036.14999986;read;2;3484832;1024
1036.3599999;read;2;3567776;1024
1036.58999991;read;2;3651744;1024
1036.81999993;read;2;3736736;1024
1037.76999998;read;2;3737784;16
1038.26999998;read;2;3822792;1024
1038.51999998;read;2;3909832;1024
1038.75999999;read;2;3997896;1024
1038.96000004;read;2;4086984;1024
1039.20000005;read;2;4177096;1024
1039.39999986;read;2;4268232;1024
1039.5999999;read;2;4360392;1024
1039.79999995;read;2;4453576;1024
1040.05999994;read;2;4547784;1024
1040.29999995;read;2;4643016;1024
1040.50999999;read;2;4739272;1024
1040.78999996;read;2;4836552;1024
1040.99000001;read;2;4934856;1024
1041.24000001;read;2;5034184;1024
1041.44000006;read;2;5134536;1024
1041.63999987;read;2;5235912;1024
1041.83999991;read;2;5338312;1024
1042.03999996;read;2;5441736;1024
1042.24000001;read;2;5546184;1024
1042.45000005;read;2;5651656;1024
1043.3499999;read;2;5652704;16
1043.92000008;read;2;5758192;1024
1044.12999988;read;2;5865712;1024
1044.37999988;read;2;5974256;1024
1044.57999992;read;2;6083824;1024
1044.99000001;read;2;6194416;1024
1045.24000001;read;2;6306032;1024
1045.45000005;read;2;6418672;1024
1045.70000005;read;2;6532336;1024
1045.89999986;read;2;6647024;1024
1046.1099999;read;2;6762736;1024
1046.32999992;read;2;6879472;1024
1046.54999995;read;2;6997232;1024
1046.81999993;read;2;7116016;1024
1047.05999994;read;2;7235824;1024
1047.26999998;read;2;7356656;1024
1047.48000002;read;2;7478512;1024
1047.68000007;read;2;7601392;1024
1047.88999987;read;2;7725296;1024
1048.08999991;read;2;7850224;1024
1048.28999996;read;2;7976176;1024
1049.1099999;read;2;7977224;16
1049.64999986;read;2;8103192;1024
1049.86999989;read;2;8231192;1024
1050.1099999;read;2;8360216;1024
1050.3599999;read;2;8490264;1024
1050.56999993;read;2;8621336;1024
1050.76999998;read;2;8753432;1024
1050.97000003;read;2;8886552;1024
1051.21000004;read;2;9020696;1024
1051.40999985;read;2;9155864;1024
1051.6099999;read;2;9292056;1024
1051.88999987;read;2;9429272;1024
1052.08999991;read;2;9567512;1024
1052.29999995;read;2;9706776;1024
1052.50999999;read;2;9847064;1024
1052.68000007;read;2;9988376;1024
1052.97000003;read;2;10130712;1024
1053.17000008;read;2;10274072;1024
1053.36999989;read;2;10418456;1024
1053.56999993;read;2;10563864;1024
1053.76999998;read;2;10710296;1024
1054.62999988;read;2;10711344;16
1055.14999986;read;2;10879296;1024
1055.3599999;read;2;11026752;1024
1055.56999993;read;2;11175232;1024
1055.80999994;read;2;11324736;1024
1056.1099999;read;2;11475264;1024
1056.3599999;read;2;11626816;1024
1056.56999993;read;2;11779392;1024
1056.80999994;read;2;11932992;1024
1057.00999999;read;2;12087616;1024
1057.21000004;read;2;12243264;1024
1057.45000005;read;2;12399936;1024
1057.64999986;read;2;12557632;1024
1057.8599999;read;2;12716352;1024
1058.04999995;read;2;12876096;1024
1058.25;read;2;13036864;1024
1058.45000005;read;2;13198656;1024
1058.65999985;read;2;13361472;1024
1058.96000004;read;2;13525312;1024
1059.15999985;read;2;13690176;1024
1059.37999988;read;2;13856064;1024
1059.72000003;read;2;14022976;1024
1060.51999998;read;2;14024024;16
1061.03999996;read;2;14193000;1024
1061.24000001;read;2;14364008;1024
1061.48000002;read;2;14536040;1024
1061.72000003;read;2;14709096;1024
1061.92000008;read;2;14883176;1024
1062.12999988;read;2;15058280;1024
1062.32999992;read;2;15234408;1024
1062.52999997;read;2;15411560;1024
1062.75999999;read;2;15589736;1024
1062.98000002;read;2;15768936;1024
1063.19000006;read;2;15949160;1024
1063.38999987;read;2;16130408;1024
1063.58999991;read;2;16312680;1024
1063.79999995;read;2;16495976;1024
1064.0999999;read;2;16680296;1024
1064.32999992;read;2;16865640;1024
1064.52999997;read;2;17052008;1024
1064.76999998;read;2;17239400;1024
1064.98000002;read;2;17427816;1024
1065.23000002;read;2;17617256;1024
1066.14999986;read;2;17618304;16
1066.70000005;read;2;17807760;1024
1066.89999986;read;2;17999248;1024
1067.0999999;read;2;18191760;1024
1067.29999995;read;2;18385296;1024
