# JFFS2 Statistics
# ================
# A call to jffs2_readpage can be triggered by a vfs_read with a page cache miss, but also a 
# call to jffs2_write_begin (coming from a vfs_write) on a page wich is not up to date. 
# type ; process time ; e_mem ; e_cpu
jffs2_readpage;789;1.25655e-316;1.58101e-322
jffs2_readpage;789;1.25498e-316;1.63042e-322
jffs2_readpage;789;1.25309e-316;1.67982e-322
jffs2_readpage;789;1.25353e-316;1.72923e-322
jffs2_readpage;789;1.25763e-316;1.77864e-322
jffs2_readpage;789;1.25674e-316;1.82804e-322
jffs2_readpage;789;1.26367e-316;1.87745e-322
jffs2_readpage;789;1.25672e-316;1.92686e-322
jffs2_readpage;789;1.26368e-316;1.97626e-322
jffs2_readpage;789;1.26473e-316;2.02567e-322
jffs2_readpage;789;1.27436e-316;2.07508e-322
jffs2_readpage;789;1.26577e-316;2.17389e-322
jffs2_readpage;789;1.26579e-316;2.2233e-322
jffs2_readpage;789;1.26413e-316;2.2727e-322
jffs2_readpage;789;1.26415e-316;2.32211e-322
jffs2_readpage;789;1.26423e-316;2.37152e-322
jffs2_readpage;789;1.26425e-316;2.42092e-322
jffs2_readpage;789;1.2641e-316;2.47033e-322
jffs2_readpage;789;1.26412e-316;2.51973e-322
jffs2_readpage;789;1.26436e-316;2.56914e-322
jffs2_readpage;789;1.2644e-316;2.66795e-322
jffs2_readpage;789;1.26443e-316;2.71736e-322
jffs2_readpage;789;1.26445e-316;2.76677e-322
jffs2_readpage;789;1.26448e-316;2.81617e-322
jffs2_readpage;789;1.27435e-316;2.86558e-322
jffs2_readpage;789;1.27443e-316;2.91499e-322
jffs2_readpage;789;1.27446e-316;2.96439e-322
jffs2_readpage;789;1.27448e-316;3.0138e-322
jffs2_readpage;789;1.27451e-316;3.06321e-322
jffs2_readpage;789;1.27453e-316;3.11261e-322
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_readpage;789;1.27463e-316;3.16202e-322
jffs2_readpage;789;1.26801e-316;3.26083e-322
jffs2_readpage;789;1.26374e-316;3.31024e-322
jffs2_readpage;789;1.26366e-316;3.35965e-322
jffs2_readpage;789;1.26398e-316;3.40905e-322
jffs2_readpage;789;1.25856e-316;3.45846e-322
jffs2_readpage;789;1.25775e-316;3.50787e-322
jffs2_readpage;789;1.26369e-316;3.55727e-322
jffs2_readpage;789;1.26387e-316;3.60668e-322
jffs2_readpage;789;1.25778e-316;3.65609e-322
jffs2_readpage;789;1.25769e-316;3.70549e-322
jffs2_readpage;789;1.25772e-316;3.7549e-322
jffs2_readpage;789;1.25777e-316;3.80431e-322
jffs2_readpage;789;1.26367e-316;3.85371e-322
jffs2_readpage;789;1.25759e-316;3.90312e-322
jffs2_readpage;789;1.26476e-316;3.95253e-322
jffs2_readpage;972;1.27482e-316;4.05134e-322
jffs2_readpage;789;1.27466e-316;4.10074e-322
jffs2_readpage;789;1.27485e-316;4.15015e-322
jffs2_readpage;789;1.27487e-316;4.19956e-322
jffs2_readpage;789;1.26488e-316;4.24896e-322
jffs2_readpage;789;1.2649e-316;4.29837e-322
jffs2_readpage;789;1.26493e-316;4.34778e-322
jffs2_readpage;789;1.26495e-316;4.39718e-322
jffs2_readpage;789;1.26498e-316;4.44659e-322
jffs2_readpage;789;1.26507e-316;4.496e-322
jffs2_readpage;789;1.26509e-316;4.5454e-322
jffs2_readpage;789;1.26512e-316;4.64422e-322
jffs2_readpage;789;1.26514e-316;4.69362e-322
jffs2_readpage;789;1.26517e-316;4.74303e-322
jffs2_readpage;789;1.26525e-316;4.79244e-322
jffs2_readpage;789;1.26323e-316;4.84184e-322
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;12243.9;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_readpage;789;1.25841e-316;4.89125e-322
jffs2_readpage;789;1.25836e-316;4.94066e-322
jffs2_readpage;789;1.25821e-316;4.99006e-322
jffs2_readpage;789;1.25818e-316;5.03947e-322
jffs2_readpage;789;1.2582e-316;5.08888e-322
jffs2_readpage;789;1.25826e-316;5.13828e-322
jffs2_readpage;789;1.25815e-316;5.18769e-322
jffs2_readpage;789;1.26527e-316;5.2371e-322
jffs2_readpage;789;1.26475e-316;5.2865e-322
jffs2_readpage;789;1.26548e-316;5.33591e-322
jffs2_readpage;789;1.26551e-316;5.38532e-322
jffs2_readpage;789;1.26554e-316;5.43472e-322
jffs2_readpage;789;1.26557e-316;5.48413e-322
jffs2_readpage;789;1.26564e-316;5.53354e-322
jffs2_readpage;789;1.26566e-316;5.58294e-322
jffs2_readpage;789;1.26581e-316;5.63235e-322
jffs2_readpage;789;1.26584e-316;5.68175e-322
jffs2_readpage;789;1.26587e-316;5.73116e-322
jffs2_readpage;789;1.26561e-316;5.78057e-322
jffs2_readpage;1521;1.26595e-316;5.92879e-322
jffs2_readpage;789;1.26596e-316;5.97819e-322
jffs2_readpage;789;1.26601e-316;6.0276e-322
jffs2_readpage;789;1.26604e-316;6.07701e-322
jffs2_readpage;789;1.26342e-316;6.12641e-322
jffs2_readpage;789;1.26353e-316;6.17582e-322
jffs2_readpage;789;1.2531e-316;6.22523e-322
jffs2_readpage;789;1.26316e-316;6.27463e-322
jffs2_readpage;789;1.26354e-316;6.32404e-322
jffs2_readpage;789;1.26333e-316;6.37345e-322
jffs2_readpage;789;1.26319e-316;6.42285e-322
jffs2_readpage;789;1.26599e-316;6.47226e-322
jffs2_readpage;789;1.26603e-316;6.52167e-322
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_readpage;789;1.25869e-316;6.57107e-322
jffs2_readpage;789;1.26344e-316;6.62048e-322
jffs2_readpage;789;1.25847e-316;6.66989e-322
jffs2_readpage;789;1.26002e-316;6.71929e-322
jffs2_readpage;789;1.2585e-316;6.7687e-322
jffs2_readpage;789;1.25999e-316;6.81811e-322
jffs2_readpage;789;1.26609e-316;6.86751e-322
jffs2_readpage;789;1.2662e-316;6.91692e-322
jffs2_readpage;789;1.26623e-316;6.96633e-322
jffs2_readpage;789;1.26626e-316;7.01573e-322
jffs2_readpage;789;1.26629e-316;7.06514e-322
jffs2_readpage;789;1.26618e-316;7.11455e-322
jffs2_readpage;789;1.2664e-316;7.16395e-322
jffs2_readpage;789;1.26644e-316;7.21336e-322
jffs2_readpage;789;1.26617e-316;7.26276e-322
jffs2_readpage;789;1.26646e-316;7.31217e-322
jffs2_readpage;789;1.26652e-316;7.36158e-322
jffs2_readpage;789;1.26655e-316;7.41098e-322
jffs2_readpage;789;1.2665e-316;7.46039e-322
jffs2_readpage;789;1.26662e-316;7.5098e-322
jffs2_readpage;789;1.26664e-316;7.5592e-322
jffs2_readpage;789;1.26666e-316;7.60861e-322
jffs2_readpage;1521;1.26673e-316;7.75683e-322
jffs2_readpage;789;1.26659e-316;7.80624e-322
jffs2_readpage;789;1.26681e-316;7.85564e-322
jffs2_readpage;789;1.26684e-316;7.90505e-322
jffs2_readpage;789;1.26693e-316;8.00386e-322
jffs2_readpage;789;1.26695e-316;8.05327e-322
jffs2_readpage;789;1.26698e-316;8.10268e-322
jffs2_readpage;789;1.26645e-316;8.15208e-322
jffs2_readpage;789;1.25663e-316;8.20149e-322
jffs2_readpage;789;1.26668e-316;8.2509e-322
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;777.5;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;183;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_readpage;789;1.2591e-316;8.3003e-322
jffs2_readpage;789;1.25897e-316;8.34971e-322
jffs2_readpage;789;1.25913e-316;8.39912e-322
jffs2_readpage;789;1.259e-316;8.44852e-322
jffs2_readpage;789;1.26371e-316;8.49793e-322
jffs2_readpage;789;1.25899e-316;8.54734e-322
jffs2_readpage;972;1.26881e-316;8.64615e-322
jffs2_readpage;789;1.25772e-316;8.69556e-322
jffs2_readpage;789;1.25761e-316;8.74496e-322
jffs2_readpage;789;1.25918e-316;8.79437e-322
jffs2_readpage;789;1.25336e-316;8.84378e-322
jffs2_readpage;789;1.26466e-316;8.89318e-322
jffs2_readpage;789;1.25664e-316;8.94259e-322
jffs2_readpage;789;1.25797e-316;8.99199e-322
jffs2_readpage;789;1.25908e-316;9.0414e-322
jffs2_readpage;789;1.25636e-316;9.09081e-322
jffs2_readpage;789;1.26463e-316;9.14021e-322
jffs2_readpage;789;1.26901e-316;9.18962e-322
jffs2_readpage;789;1.26463e-316;9.23903e-322
jffs2_readpage;789;1.26624e-316;9.28843e-322
jffs2_readpage;789;1.26704e-316;9.33784e-322
jffs2_readpage;789;1.26707e-316;9.38725e-322
jffs2_readpage;789;1.2671e-316;9.43665e-322
jffs2_readpage;789;1.26703e-316;9.48606e-322
jffs2_readpage;789;1.27513e-316;9.53547e-322
jffs2_readpage;789;1.26723e-316;9.58487e-322
jffs2_readpage;789;1.26726e-316;9.63428e-322
jffs2_readpage;789;1.26729e-316;9.68369e-322
jffs2_readpage;789;1.26714e-316;9.73309e-322
jffs2_readpage;789;1.26738e-316;9.7825e-322
jffs2_readpage;789;1.27496e-316;9.88131e-322
jffs2_readpage;789;1.25961e-316;9.93072e-322
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;12243.9;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_readpage;789;1.25951e-316;9.98013e-322
jffs2_readpage;789;1.25936e-316;1.00295e-321
jffs2_readpage;789;1.25923e-316;1.00789e-321
jffs2_readpage;789;1.25931e-316;1.01283e-321
jffs2_readpage;789;1.25939e-316;1.01778e-321
jffs2_readpage;789;1.27497e-316;1.02272e-321
jffs2_readpage;789;1.27503e-316;1.02766e-321
jffs2_readpage;789;1.27505e-316;1.0326e-321
jffs2_readpage;789;1.25786e-316;1.03754e-321
jffs2_readpage;789;1.25782e-316;1.04248e-321
jffs2_readpage;789;1.25777e-316;1.04742e-321
jffs2_readpage;789;1.2594e-316;1.05236e-321
jffs2_readpage;789;1.25655e-316;1.0573e-321
jffs2_readpage;789;1.27517e-316;1.06224e-321
jffs2_readpage;789;1.27518e-316;1.06718e-321
jffs2_readpage;789;1.27522e-316;1.07212e-321
jffs2_readpage;789;1.27526e-316;1.07706e-321
jffs2_readpage;789;1.26721e-316;1.082e-321
jffs2_readpage;789;1.27515e-316;1.08694e-321
jffs2_readpage;789;1.27533e-316;1.09189e-321
jffs2_readpage;789;1.27536e-316;1.09683e-321
jffs2_readpage;789;1.2754e-316;1.10671e-321
jffs2_readpage;789;1.27543e-316;1.11165e-321
jffs2_readpage;789;1.26541e-316;1.11659e-321
jffs2_readpage;789;1.26544e-316;1.12153e-321
jffs2_readpage;789;1.27567e-316;1.12647e-321
jffs2_readpage;789;1.27571e-316;1.13141e-321
jffs2_readpage;789;1.27574e-316;1.13635e-321
jffs2_readpage;789;1.27633e-316;1.14129e-321
jffs2_readpage;972;1.27581e-316;1.15117e-321
jffs2_readpage;789;1.26256e-316;1.15611e-321
jffs2_readpage;789;1.26239e-316;1.16105e-321
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_readpage;789;1.25964e-316;1.16599e-321
jffs2_readpage;789;1.25978e-316;1.17094e-321
jffs2_readpage;789;1.26251e-316;1.17588e-321
jffs2_readpage;789;1.26248e-316;1.18082e-321
jffs2_readpage;789;1.2597e-316;1.18576e-321
jffs2_readpage;789;1.2757e-316;1.1907e-321
jffs2_readpage;789;1.27596e-316;1.19564e-321
jffs2_readpage;789;1.27599e-316;1.20058e-321
jffs2_readpage;789;1.27601e-316;1.20552e-321
jffs2_readpage;789;1.27604e-316;1.21046e-321
jffs2_readpage;789;1.27607e-316;1.2154e-321
jffs2_readpage;789;1.27615e-316;1.22034e-321
jffs2_readpage;789;1.27619e-316;1.22528e-321
jffs2_readpage;789;1.27622e-316;1.23022e-321
jffs2_readpage;789;1.27624e-316;1.23516e-321
jffs2_readpage;789;1.27628e-316;1.2401e-321
jffs2_readpage;789;1.27635e-316;1.24505e-321
jffs2_readpage;789;1.27638e-316;1.24999e-321
jffs2_readpage;789;1.27632e-316;1.25493e-321
jffs2_readpage;789;1.27645e-316;1.25987e-321
jffs2_readpage;789;1.2746e-316;1.26481e-321
jffs2_readpage;789;1.25863e-316;1.26975e-321
jffs2_readpage;789;1.25854e-316;1.27469e-321
jffs2_readpage;789;1.26445e-316;1.27963e-321
jffs2_readpage;789;1.25862e-316;1.28457e-321
jffs2_readpage;789;1.26365e-316;1.28951e-321
jffs2_readpage;789;1.27444e-316;1.29445e-321
jffs2_readpage;789;1.26437e-316;1.29939e-321
jffs2_readpage;789;1.27653e-316;1.30433e-321
jffs2_readpage;789;1.27656e-316;1.30927e-321
jffs2_readpage;789;1.26013e-316;1.31421e-321
jffs2_readpage;789;1.2628e-316;1.31916e-321
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_readpage;1521;1.26266e-316;1.33398e-321
jffs2_readpage;789;1.26273e-316;1.33892e-321
jffs2_readpage;789;1.26269e-316;1.34386e-321
jffs2_readpage;789;1.26292e-316;1.3488e-321
jffs2_readpage;789;1.2695e-316;1.35374e-321
jffs2_readpage;789;1.26958e-316;1.35868e-321
jffs2_readpage;789;1.26961e-316;1.36856e-321
jffs2_readpage;789;1.26964e-316;1.3735e-321
jffs2_readpage;789;1.26966e-316;1.37844e-321
jffs2_readpage;789;1.26975e-316;1.38338e-321
jffs2_readpage;789;1.26978e-316;1.38832e-321
jffs2_readpage;789;1.26981e-316;1.39327e-321
jffs2_readpage;789;1.26984e-316;1.39821e-321
jffs2_readpage;789;1.26987e-316;1.40315e-321
jffs2_readpage;789;1.26993e-316;1.40809e-321
jffs2_readpage;789;1.26997e-316;1.41303e-321
jffs2_readpage;789;1.26979e-316;1.41797e-321
jffs2_readpage;789;1.27005e-316;1.42291e-321
jffs2_readpage;789;1.2698e-316;1.42785e-321
jffs2_readpage;789;1.27014e-316;1.43279e-321
jffs2_readpage;789;1.27017e-316;1.43773e-321
jffs2_readpage;789;1.2702e-316;1.44267e-321
jffs2_readpage;789;1.27023e-316;1.44761e-321
jffs2_readpage;789;1.25651e-316;1.45255e-321
jffs2_readpage;606;1.27029e-316;1.45749e-321
jffs2_readpage;789;1.27032e-316;1.46243e-321
jffs2_readpage;789;1.27034e-316;1.46737e-321
jffs2_readpage;789;1.27038e-316;1.47232e-321
jffs2_readpage;789;1.27041e-316;1.47726e-321
jffs2_readpage;789;1.26062e-316;1.4822e-321
jffs2_readpage;789;1.26049e-316;1.48714e-321
jffs2_readpage;789;1.25884e-316;1.49702e-321
jffs2_garbage_collect_pass;183;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;183;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;12243.9;6.95257e-310;6.95257e-310
jffs2_readpage;789;1.26016e-316;1.50196e-321
jffs2_readpage;789;1.25888e-316;1.5069e-321
jffs2_readpage;789;1.26019e-316;1.51184e-321
jffs2_readpage;1521;1.25859e-316;1.52666e-321
jffs2_readpage;789;1.26399e-316;1.5316e-321
jffs2_readpage;789;1.26393e-316;1.53654e-321
jffs2_readpage;789;1.26391e-316;1.54148e-321
jffs2_readpage;789;1.26388e-316;1.54643e-321
jffs2_readpage;789;1.25784e-316;1.55137e-321
jffs2_readpage;789;1.25658e-316;1.55631e-321
jffs2_readpage;789;1.264e-316;1.56125e-321
jffs2_readpage;789;1.25762e-316;1.56619e-321
jffs2_readpage;789;1.26058e-316;1.57113e-321
jffs2_readpage;789;1.25653e-316;1.57607e-321
jffs2_readpage;789;1.25783e-316;1.58101e-321
jffs2_readpage;789;1.264e-316;1.58595e-321
jffs2_readpage;789;1.25781e-316;1.59089e-321
jffs2_readpage;789;1.25808e-316;1.59583e-321
jffs2_readpage;789;1.27087e-316;1.60077e-321
jffs2_readpage;789;1.26642e-316;1.60571e-321
jffs2_readpage;789;1.27089e-316;1.61065e-321
jffs2_readpage;789;1.27092e-316;1.61559e-321
jffs2_readpage;789;1.2586e-316;1.62054e-321
jffs2_readpage;789;1.27105e-316;1.62548e-321
jffs2_readpage;789;1.27108e-316;1.63536e-321
jffs2_readpage;789;1.27111e-316;1.6403e-321
jffs2_readpage;789;1.27114e-316;1.64524e-321
jffs2_readpage;789;1.2707e-316;1.65018e-321
jffs2_readpage;789;1.27121e-316;1.65512e-321
jffs2_readpage;789;1.2611e-316;1.66006e-321
jffs2_readpage;789;1.261e-316;1.665e-321
jffs2_readpage;789;1.26087e-316;1.66994e-321
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;777.5;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;183;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_readpage;789;1.27028e-316;1.67488e-321
jffs2_readpage;789;1.2608e-316;1.67982e-321
jffs2_readpage;789;1.2609e-316;1.68476e-321
jffs2_readpage;789;1.26076e-316;1.6897e-321
jffs2_readpage;789;1.27123e-316;1.69465e-321
jffs2_readpage;789;1.27181e-316;1.70453e-321
jffs2_readpage;789;1.27141e-316;1.70947e-321
jffs2_readpage;789;1.27143e-316;1.71441e-321
jffs2_readpage;789;1.27146e-316;1.71935e-321
jffs2_readpage;789;1.27148e-316;1.72429e-321
jffs2_readpage;789;1.27152e-316;1.72923e-321
jffs2_readpage;789;1.26329e-316;1.73417e-321
jffs2_readpage;789;1.27491e-316;1.73911e-321
jffs2_readpage;789;1.27162e-316;1.74405e-321
jffs2_readpage;789;1.27165e-316;1.74899e-321
jffs2_readpage;789;1.27151e-316;1.75393e-321
jffs2_readpage;789;1.27178e-316;1.75887e-321
jffs2_readpage;789;1.26497e-316;1.76381e-321
jffs2_readpage;789;1.25829e-316;1.76876e-321
jffs2_readpage;789;1.27486e-316;1.7737e-321
jffs2_readpage;789;1.25768e-316;1.77864e-321
jffs2_readpage;789;1.25818e-316;1.78358e-321
jffs2_readpage;789;1.26131e-316;1.78852e-321
jffs2_readpage;789;1.27477e-316;1.79346e-321
jffs2_readpage;789;1.27179e-316;1.7984e-321
jffs2_readpage;789;1.27489e-316;1.80334e-321
jffs2_readpage;789;1.27191e-316;1.80828e-321
jffs2_readpage;789;1.27195e-316;1.81322e-321
jffs2_readpage;789;1.27197e-316;1.8231e-321
jffs2_readpage;789;1.27199e-316;1.82804e-321
jffs2_readpage;789;1.27203e-316;1.83298e-321
jffs2_readpage;789;1.26132e-316;1.83792e-321
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_readpage;789;1.26116e-316;1.84286e-321
jffs2_readpage;789;1.2615e-316;1.84781e-321
jffs2_readpage;789;1.26136e-316;1.85275e-321
jffs2_readpage;789;1.26115e-316;1.85769e-321
jffs2_readpage;789;1.26144e-316;1.86263e-321
jffs2_readpage;789;1.27211e-316;1.86757e-321
jffs2_readpage;789;1.27207e-316;1.87251e-321
jffs2_readpage;789;1.27218e-316;1.87745e-321
jffs2_readpage;789;1.2722e-316;1.88239e-321
jffs2_readpage;789;1.26165e-316;1.88733e-321
jffs2_readpage;972;1.2652e-316;1.89721e-321
jffs2_readpage;789;1.2723e-316;1.90215e-321
jffs2_readpage;789;1.27232e-316;1.90709e-321
jffs2_readpage;789;1.27235e-316;1.91203e-321
jffs2_readpage;789;1.27243e-316;1.91697e-321
jffs2_readpage;789;1.27246e-316;1.92192e-321
jffs2_readpage;789;1.27248e-316;1.92686e-321
jffs2_readpage;789;1.27251e-316;1.9318e-321
jffs2_readpage;789;1.27236e-316;1.93674e-321
jffs2_readpage;789;1.25831e-316;1.94168e-321
jffs2_readpage;789;1.27264e-316;1.94662e-321
jffs2_readpage;789;1.27267e-316;1.95156e-321
jffs2_readpage;789;1.27271e-316;1.9565e-321
jffs2_readpage;789;1.27274e-316;1.96144e-321
jffs2_readpage;789;1.27279e-316;1.96638e-321
jffs2_readpage;789;1.27284e-316;1.97132e-321
jffs2_readpage;789;1.27285e-316;1.97626e-321
jffs2_readpage;789;1.26197e-316;1.9812e-321
jffs2_readpage;789;1.26183e-316;1.98614e-321
jffs2_readpage;789;1.2619e-316;1.99108e-321
jffs2_readpage;789;1.2618e-316;1.99603e-321
jffs2_readpage;789;1.26159e-316;2.00097e-321
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;183;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_garbage_collect_pass;1372;6.95257e-310;6.95257e-310
jffs2_readpage;789;1.26163e-316;2.00591e-321
jffs2_readpage;789;1.26172e-316;2.01085e-321
jffs2_readpage;789;1.25814e-316;2.01579e-321
jffs2_readpage;789;1.27438e-316;2.02073e-321
jffs2_readpage;789;1.25809e-316;2.02567e-321
jffs2_readpage;789;1.2584e-316;2.03061e-321
jffs2_readpage;789;1.25817e-316;2.03555e-321
jffs2_readpage;789;1.25813e-316;2.04049e-321
jffs2_readpage;789;1.2585e-316;2.04543e-321
jffs2_readpage;789;1.26534e-316;2.05037e-321
jffs2_readpage;789;1.27297e-316;2.05531e-321
jffs2_readpage;789;1.27306e-316;2.06025e-321
jffs2_readpage;789;1.27311e-316;2.06519e-321
jffs2_readpage;1521;1.27316e-316;2.08002e-321
jffs2_readpage;789;1.27319e-316;2.08496e-321
jffs2_readpage;789;1.27322e-316;2.0899e-321
jffs2_readpage;789;1.27325e-316;2.09484e-321
jffs2_readpage;789;1.27333e-316;2.09978e-321
jffs2_readpage;789;1.27282e-316;2.10472e-321
jffs2_readpage;789;1.27333e-316;2.10966e-321
jffs2_readpage;789;1.27337e-316;2.1146e-321
jffs2_readpage;789;1.27339e-316;2.11954e-321
jffs2_readpage;789;1.27331e-316;2.12448e-321
jffs2_readpage;789;1.2735e-316;2.12942e-321
jffs2_readpage;789;1.27353e-316;2.13436e-321
