# MTD Statistics
# ==============
# operation;address (page index for R/W, bloc for E);time taken;energy mem;energy cpu
mtd_write;50872;411.5;7.03665e-05;0.000186409
mtd_write;50873;411.5;7.03665e-05;0.000186409
mtd_write;50874;411.5;7.03665e-05;0.000186409
mtd_write;50875;411.5;7.03665e-05;0.000186409
mtd_write;50876;411.5;7.03665e-05;0.000186409
mtd_write;50877;411.5;7.03665e-05;0.000186409
mtd_write;50878;411.5;7.03665e-05;0.000186409
mtd_write;50879;411.5;7.03665e-05;0.000186409
mtd_write;50752;411.5;7.03665e-05;0.000186409
mtd_write;50753;411.5;7.03665e-05;0.000186409
mtd_write;50754;411.5;7.03665e-05;0.000186409
mtd_write;50755;411.5;7.03665e-05;0.000186409
mtd_write;50756;411.5;7.03665e-05;0.000186409
mtd_write;50757;411.5;7.03665e-05;0.000186409
mtd_write;50758;411.5;7.03665e-05;0.000186409
mtd_write;50759;411.5;7.03665e-05;0.000186409
mtd_write;50760;411.5;7.03665e-05;0.000186409
mtd_write;50761;411.5;7.03665e-05;0.000186409
mtd_write;50762;411.5;7.03665e-05;0.000186409
mtd_write;50763;411.5;7.03665e-05;0.000186409
mtd_write;50764;411.5;7.03665e-05;0.000186409
mtd_write;50765;411.5;7.03665e-05;0.000186409
mtd_write;50766;411.5;7.03665e-05;0.000186409
mtd_write;50767;411.5;7.03665e-05;0.000186409
mtd_write;50768;411.5;7.03665e-05;0.000186409
mtd_write;50769;411.5;7.03665e-05;0.000186409
mtd_write;50770;411.5;7.03665e-05;0.000186409
mtd_write;50771;411.5;7.03665e-05;0.000186409
mtd_write;50772;411.5;7.03665e-05;0.000186409
mtd_write;50773;411.5;7.03665e-05;0.000186409
mtd_write;50774;411.5;7.03665e-05;0.000186409
mtd_write;50775;411.5;7.03665e-05;0.000186409
mtd_write;50776;411.5;7.03665e-05;0.000186409
mtd_write;50777;411.5;7.03665e-05;0.000186409
mtd_write;50778;411.5;7.03665e-05;0.000186409
mtd_write;50779;411.5;7.03665e-05;0.000186409
mtd_write;50780;411.5;7.03665e-05;0.000186409
mtd_write;50781;411.5;7.03665e-05;0.000186409
mtd_write;50782;411.5;7.03665e-05;0.000186409
mtd_write;50783;411.5;7.03665e-05;0.000186409
mtd_write;50784;411.5;7.03665e-05;0.000186409
mtd_write;50785;411.5;7.03665e-05;0.000186409
mtd_write;50786;411.5;7.03665e-05;0.000186409
mtd_write;50787;411.5;7.03665e-05;0.000186409
mtd_write;50788;411.5;7.03665e-05;0.000186409
mtd_write;50789;411.5;7.03665e-05;0.000186409
mtd_write;50790;411.5;7.03665e-05;0.000186409
mtd_write;50791;411.5;7.03665e-05;0.000186409
mtd_write;50792;411.5;7.03665e-05;0.000186409
mtd_write;50793;411.5;7.03665e-05;0.000186409
mtd_write;50794;411.5;7.03665e-05;0.000186409
mtd_write;50795;411.5;7.03665e-05;0.000186409
mtd_write;50796;411.5;7.03665e-05;0.000186409
mtd_write;50797;411.5;7.03665e-05;0.000186409
mtd_write;50798;411.5;7.03665e-05;0.000186409
mtd_write;50799;411.5;7.03665e-05;0.000186409
mtd_write;50800;411.5;7.03665e-05;0.000186409
mtd_write;50801;411.5;7.03665e-05;0.000186409
mtd_write;50802;411.5;7.03665e-05;0.000186409
mtd_write;50803;411.5;7.03665e-05;0.000186409
mtd_write;50804;411.5;7.03665e-05;0.000186409
mtd_write;50805;411.5;7.03665e-05;0.000186409
mtd_write;50806;411.5;7.03665e-05;0.000186409
mtd_write;50807;411.5;7.03665e-05;0.000186409
mtd_write;50808;411.5;7.03665e-05;0.000186409
mtd_write;50809;411.5;7.03665e-05;0.000186409
mtd_write;50810;411.5;7.03665e-05;0.000186409
mtd_write;50811;411.5;7.03665e-05;0.000186409
mtd_write;50812;411.5;7.03665e-05;0.000186409
mtd_write;50813;411.5;7.03665e-05;0.000186409
mtd_write;50814;411.5;7.03665e-05;0.000186409
mtd_write;50815;411.5;7.03665e-05;0.000186409
mtd_write;50688;411.5;7.03665e-05;0.000186409
mtd_write;50689;411.5;7.03665e-05;0.000186409
mtd_write;50690;411.5;7.03665e-05;0.000186409
mtd_write;50691;411.5;7.03665e-05;0.000186409
mtd_write;50692;411.5;7.03665e-05;0.000186409
mtd_write;50693;411.5;7.03665e-05;0.000186409
mtd_write;50694;411.5;7.03665e-05;0.000186409
mtd_write;50695;411.5;7.03665e-05;0.000186409
mtd_write;50696;411.5;7.03665e-05;0.000186409
mtd_write;50697;411.5;7.03665e-05;0.000186409
mtd_write;50698;411.5;7.03665e-05;0.000186409
mtd_write;50699;411.5;7.03665e-05;0.000186409
mtd_write;50700;411.5;7.03665e-05;0.000186409
mtd_write;50701;411.5;7.03665e-05;0.000186409
mtd_write;50702;411.5;7.03665e-05;0.000186409
mtd_write;50703;411.5;7.03665e-05;0.000186409
mtd_write;50704;411.5;7.03665e-05;0.000186409
mtd_write;50705;411.5;7.03665e-05;0.000186409
mtd_write;50706;411.5;7.03665e-05;0.000186409
mtd_write;50707;411.5;7.03665e-05;0.000186409
mtd_write;50708;411.5;7.03665e-05;0.000186409
mtd_write;50709;411.5;7.03665e-05;0.000186409
mtd_write;50710;411.5;7.03665e-05;0.000186409
mtd_write;50711;411.5;7.03665e-05;0.000186409
mtd_write;50712;411.5;7.03665e-05;0.000186409
mtd_write;50713;411.5;7.03665e-05;0.000186409
mtd_write;50714;411.5;7.03665e-05;0.000186409
mtd_write;50715;411.5;7.03665e-05;0.000186409
mtd_write;50716;411.5;7.03665e-05;0.000186409
mtd_write;50717;411.5;7.03665e-05;0.000186409
mtd_write;50718;411.5;7.03665e-05;0.000186409
mtd_write;50719;411.5;7.03665e-05;0.000186409
mtd_write;50720;411.5;7.03665e-05;0.000186409
mtd_write;50721;411.5;7.03665e-05;0.000186409
mtd_write;50722;411.5;7.03665e-05;0.000186409
mtd_write;50723;411.5;7.03665e-05;0.000186409
mtd_write;50724;411.5;7.03665e-05;0.000186409
mtd_write;50725;411.5;7.03665e-05;0.000186409
mtd_write;50726;411.5;7.03665e-05;0.000186409
mtd_write;50727;411.5;7.03665e-05;0.000186409
mtd_write;50728;411.5;7.03665e-05;0.000186409
mtd_write;50729;411.5;7.03665e-05;0.000186409
mtd_write;50730;411.5;7.03665e-05;0.000186409
mtd_write;50731;411.5;7.03665e-05;0.000186409
mtd_write;50732;411.5;7.03665e-05;0.000186409
mtd_write;50733;411.5;7.03665e-05;0.000186409
mtd_write;50734;411.5;7.03665e-05;0.000186409
mtd_write;50735;411.5;7.03665e-05;0.000186409
mtd_write;50736;411.5;7.03665e-05;0.000186409
mtd_write;50737;411.5;7.03665e-05;0.000186409
mtd_write;50738;411.5;7.03665e-05;0.000186409
mtd_write;50739;411.5;7.03665e-05;0.000186409
mtd_write;50740;411.5;7.03665e-05;0.000186409
mtd_write;50741;411.5;7.03665e-05;0.000186409
mtd_write;50742;411.5;7.03665e-05;0.000186409
mtd_write;50743;411.5;7.03665e-05;0.000186409
mtd_write;50744;411.5;7.03665e-05;0.000186409
mtd_write;50745;411.5;7.03665e-05;0.000186409
mtd_write;50746;411.5;7.03665e-05;0.000186409
mtd_write;50747;411.5;7.03665e-05;0.000186409
mtd_write;50748;411.5;7.03665e-05;0.000186409
mtd_write;50749;411.5;7.03665e-05;0.000186409
mtd_write;50750;411.5;7.03665e-05;0.000186409
mtd_write;50751;411.5;7.03665e-05;0.000186409
mtd_write;50624;411.5;7.03665e-05;0.000186409
mtd_write;50625;411.5;7.03665e-05;0.000186409
mtd_write;50626;411.5;7.03665e-05;0.000186409
mtd_write;50627;411.5;7.03665e-05;0.000186409
mtd_write;50628;411.5;7.03665e-05;0.000186409
mtd_write;50629;411.5;7.03665e-05;0.000186409
mtd_write;50630;411.5;7.03665e-05;0.000186409
mtd_write;50631;411.5;7.03665e-05;0.000186409
mtd_write;50632;411.5;7.03665e-05;0.000186409
mtd_write;50633;411.5;7.03665e-05;0.000186409
mtd_write;50634;411.5;7.03665e-05;0.000186409
mtd_write;50635;411.5;7.03665e-05;0.000186409
mtd_write;50636;411.5;7.03665e-05;0.000186409
mtd_write;50637;411.5;7.03665e-05;0.000186409
mtd_write;50638;411.5;7.03665e-05;0.000186409
mtd_write;50639;411.5;7.03665e-05;0.000186409
mtd_write;50640;411.5;7.03665e-05;0.000186409
mtd_write;50641;411.5;7.03665e-05;0.000186409
mtd_write;50642;411.5;7.03665e-05;0.000186409
mtd_write;50643;411.5;7.03665e-05;0.000186409
mtd_write;50644;411.5;7.03665e-05;0.000186409
mtd_write;50645;411.5;7.03665e-05;0.000186409
mtd_write;50646;411.5;7.03665e-05;0.000186409
mtd_write;50647;411.5;7.03665e-05;0.000186409
mtd_write;50648;411.5;7.03665e-05;0.000186409
mtd_write;50649;411.5;7.03665e-05;0.000186409
mtd_write;50650;411.5;7.03665e-05;0.000186409
mtd_write;50651;411.5;7.03665e-05;0.000186409
mtd_write;50652;411.5;7.03665e-05;0.000186409
mtd_write;50653;411.5;7.03665e-05;0.000186409
mtd_write;50654;411.5;7.03665e-05;0.000186409
mtd_write;50655;411.5;7.03665e-05;0.000186409
mtd_write;50656;411.5;7.03665e-05;0.000186409
mtd_write;50657;411.5;7.03665e-05;0.000186409
mtd_write;50658;411.5;7.03665e-05;0.000186409
mtd_write;50659;411.5;7.03665e-05;0.000186409
mtd_write;50660;411.5;7.03665e-05;0.000186409
mtd_write;50661;411.5;7.03665e-05;0.000186409
mtd_write;50662;411.5;7.03665e-05;0.000186409
mtd_write;50663;411.5;7.03665e-05;0.000186409
mtd_write;50664;411.5;7.03665e-05;0.000186409
mtd_write;50665;411.5;7.03665e-05;0.000186409
mtd_write;50666;411.5;7.03665e-05;0.000186409
mtd_write;50667;411.5;7.03665e-05;0.000186409
mtd_write;50668;411.5;7.03665e-05;0.000186409
mtd_write;50669;411.5;7.03665e-05;0.000186409
mtd_write;50670;411.5;7.03665e-05;0.000186409
mtd_write;50671;411.5;7.03665e-05;0.000186409
mtd_write;50672;411.5;7.03665e-05;0.000186409
mtd_write;50673;411.5;7.03665e-05;0.000186409
mtd_write;50674;411.5;7.03665e-05;0.000186409
mtd_write;50675;411.5;7.03665e-05;0.000186409
mtd_write;50676;411.5;7.03665e-05;0.000186409
mtd_write;50677;411.5;7.03665e-05;0.000186409
mtd_write;50678;411.5;7.03665e-05;0.000186409
mtd_write;50679;411.5;7.03665e-05;0.000186409
mtd_write;50680;411.5;7.03665e-05;0.000186409
mtd_write;50681;411.5;7.03665e-05;0.000186409
mtd_write;50682;411.5;7.03665e-05;0.000186409
mtd_write;50683;411.5;7.03665e-05;0.000186409
mtd_write;50684;411.5;7.03665e-05;0.000186409
mtd_write;50685;411.5;7.03665e-05;0.000186409
mtd_write;50686;411.5;7.03665e-05;0.000186409
mtd_write;50687;411.5;7.03665e-05;0.000186409
mtd_write;50560;411.5;7.03665e-05;0.000186409
mtd_write;50561;411.5;7.03665e-05;0.000186409
mtd_write;50562;411.5;7.03665e-05;0.000186409
mtd_write;50563;411.5;7.03665e-05;0.000186409
mtd_write;50564;411.5;7.03665e-05;0.000186409
mtd_write;50565;411.5;7.03665e-05;0.000186409
mtd_write;50566;411.5;7.03665e-05;0.000186409
mtd_write;50567;411.5;7.03665e-05;0.000186409
mtd_write;50568;411.5;7.03665e-05;0.000186409
mtd_write;50569;411.5;7.03665e-05;0.000186409
mtd_write;50570;411.5;7.03665e-05;0.000186409
mtd_write;50571;411.5;7.03665e-05;0.000186409
mtd_write;50572;411.5;7.03665e-05;0.000186409
mtd_write;50573;411.5;7.03665e-05;0.000186409
mtd_write;50574;411.5;7.03665e-05;0.000186409
mtd_write;50575;411.5;7.03665e-05;0.000186409
mtd_write;50576;411.5;7.03665e-05;0.000186409
mtd_write;50577;411.5;7.03665e-05;0.000186409
mtd_write;50578;411.5;7.03665e-05;0.000186409
mtd_write;50579;411.5;7.03665e-05;0.000186409
mtd_write;50580;411.5;7.03665e-05;0.000186409
mtd_write;50581;411.5;7.03665e-05;0.000186409
mtd_write;50582;411.5;7.03665e-05;0.000186409
mtd_write;50583;411.5;7.03665e-05;0.000186409
mtd_write;50584;411.5;7.03665e-05;0.000186409
mtd_write;50585;411.5;7.03665e-05;0.000186409
mtd_write;50586;411.5;7.03665e-05;0.000186409
mtd_write;50587;411.5;7.03665e-05;0.000186409
mtd_write;50588;411.5;7.03665e-05;0.000186409
mtd_write;50589;411.5;7.03665e-05;0.000186409
mtd_write;50590;411.5;7.03665e-05;0.000186409
mtd_write;50591;411.5;7.03665e-05;0.000186409
mtd_write;50592;411.5;7.03665e-05;0.000186409
mtd_write;50593;411.5;7.03665e-05;0.000186409
mtd_write;50594;411.5;7.03665e-05;0.000186409
mtd_write;50595;411.5;7.03665e-05;0.000186409
mtd_write;50596;411.5;7.03665e-05;0.000186409
mtd_write;50597;411.5;7.03665e-05;0.000186409
mtd_write;50598;411.5;7.03665e-05;0.000186409
mtd_write;50599;411.5;7.03665e-05;0.000186409
mtd_write;50600;411.5;7.03665e-05;0.000186409
mtd_write;50601;411.5;7.03665e-05;0.000186409
mtd_write;50602;411.5;7.03665e-05;0.000186409
mtd_write;50603;411.5;7.03665e-05;0.000186409
mtd_write;50604;411.5;7.03665e-05;0.000186409
mtd_write;50605;411.5;7.03665e-05;0.000186409
mtd_write;50606;411.5;7.03665e-05;0.000186409
mtd_write;50607;411.5;7.03665e-05;0.000186409
mtd_write;50608;411.5;7.03665e-05;0.000186409
mtd_write;50609;411.5;7.03665e-05;0.000186409
mtd_write;50610;411.5;7.03665e-05;0.000186409
mtd_write;50611;411.5;7.03665e-05;0.000186409
mtd_write;50612;411.5;7.03665e-05;0.000186409
mtd_write;50613;411.5;7.03665e-05;0.000186409
mtd_write;50614;411.5;7.03665e-05;0.000186409
mtd_write;50615;411.5;7.03665e-05;0.000186409
mtd_write;50616;411.5;7.03665e-05;0.000186409
mtd_write;50617;411.5;7.03665e-05;0.000186409
mtd_write;50618;411.5;7.03665e-05;0.000186409
mtd_write;50619;411.5;7.03665e-05;0.000186409
mtd_write;50620;411.5;7.03665e-05;0.000186409
mtd_write;50621;411.5;7.03665e-05;0.000186409
mtd_write;50622;411.5;7.03665e-05;0.000186409
mtd_write;50623;411.5;7.03665e-05;0.000186409
mtd_write;50496;411.5;7.03665e-05;0.000186409
mtd_write;50497;411.5;7.03665e-05;0.000186409
mtd_write;50498;411.5;7.03665e-05;0.000186409
mtd_write;50499;411.5;7.03665e-05;0.000186409
mtd_write;50500;411.5;7.03665e-05;0.000186409
mtd_write;50501;411.5;7.03665e-05;0.000186409
mtd_write;50502;411.5;7.03665e-05;0.000186409
mtd_write;50503;411.5;7.03665e-05;0.000186409
mtd_write;50504;411.5;7.03665e-05;0.000186409
mtd_write;50505;411.5;7.03665e-05;0.000186409
mtd_write;50506;411.5;7.03665e-05;0.000186409
mtd_write;50507;411.5;7.03665e-05;0.000186409
mtd_write;50508;411.5;7.03665e-05;0.000186409
mtd_write;50509;411.5;7.03665e-05;0.000186409
mtd_write;50510;411.5;7.03665e-05;0.000186409
mtd_write;50511;411.5;7.03665e-05;0.000186409
mtd_write;50512;411.5;7.03665e-05;0.000186409
mtd_write;50513;411.5;7.03665e-05;0.000186409
mtd_write;50514;411.5;7.03665e-05;0.000186409
mtd_write;50515;411.5;7.03665e-05;0.000186409
mtd_write;50516;411.5;7.03665e-05;0.000186409
mtd_write;50517;411.5;7.03665e-05;0.000186409
mtd_write;50518;411.5;7.03665e-05;0.000186409
mtd_write;50519;411.5;7.03665e-05;0.000186409
mtd_write;50520;411.5;7.03665e-05;0.000186409
mtd_write;50521;411.5;7.03665e-05;0.000186409
mtd_write;50522;411.5;7.03665e-05;0.000186409
mtd_write;50523;411.5;7.03665e-05;0.000186409
mtd_write;50524;411.5;7.03665e-05;0.000186409
mtd_write;50525;411.5;7.03665e-05;0.000186409
mtd_write;50526;411.5;7.03665e-05;0.000186409
mtd_write;50527;411.5;7.03665e-05;0.000186409
mtd_write;50528;411.5;7.03665e-05;0.000186409
mtd_write;50529;411.5;7.03665e-05;0.000186409
mtd_write;50530;411.5;7.03665e-05;0.000186409
mtd_write;50531;411.5;7.03665e-05;0.000186409
mtd_write;50532;411.5;7.03665e-05;0.000186409
mtd_write;50533;411.5;7.03665e-05;0.000186409
mtd_write;50534;411.5;7.03665e-05;0.000186409
mtd_write;50535;411.5;7.03665e-05;0.000186409
mtd_write;50536;411.5;7.03665e-05;0.000186409
mtd_write;50537;411.5;7.03665e-05;0.000186409
mtd_write;50538;411.5;7.03665e-05;0.000186409
mtd_write;50539;411.5;7.03665e-05;0.000186409
mtd_write;50540;411.5;7.03665e-05;0.000186409
mtd_write;50541;411.5;7.03665e-05;0.000186409
mtd_write;50542;411.5;7.03665e-05;0.000186409
mtd_write;50543;411.5;7.03665e-05;0.000186409
mtd_write;50544;411.5;7.03665e-05;0.000186409
mtd_write;50545;411.5;7.03665e-05;0.000186409
mtd_write;50546;411.5;7.03665e-05;0.000186409
mtd_write;50547;411.5;7.03665e-05;0.000186409
mtd_write;50548;411.5;7.03665e-05;0.000186409
mtd_write;50549;411.5;7.03665e-05;0.000186409
mtd_write;50550;411.5;7.03665e-05;0.000186409
mtd_write;50551;411.5;7.03665e-05;0.000186409
mtd_write;50552;411.5;7.03665e-05;0.000186409
mtd_write;50553;411.5;7.03665e-05;0.000186409
mtd_write;50554;411.5;7.03665e-05;0.000186409
mtd_write;50555;411.5;7.03665e-05;0.000186409
mtd_write;50556;411.5;7.03665e-05;0.000186409
mtd_write;50557;411.5;7.03665e-05;0.000186409
mtd_write;50558;411.5;7.03665e-05;0.000186409
mtd_write;50559;411.5;7.03665e-05;0.000186409
mtd_write;50432;411.5;7.03665e-05;0.000186409
mtd_write;50433;411.5;7.03665e-05;0.000186409
mtd_write;50434;411.5;7.03665e-05;0.000186409
mtd_write;50435;411.5;7.03665e-05;0.000186409
mtd_write;50436;411.5;7.03665e-05;0.000186409
mtd_write;50437;411.5;7.03665e-05;0.000186409
mtd_write;50438;411.5;7.03665e-05;0.000186409
mtd_write;50439;411.5;7.03665e-05;0.000186409
mtd_write;50440;411.5;7.03665e-05;0.000186409
mtd_write;50441;411.5;7.03665e-05;0.000186409
mtd_write;50442;411.5;7.03665e-05;0.000186409
mtd_write;50443;411.5;7.03665e-05;0.000186409
mtd_write;50444;411.5;7.03665e-05;0.000186409
mtd_write;50445;411.5;7.03665e-05;0.000186409
mtd_write;50446;411.5;7.03665e-05;0.000186409
mtd_write;50447;411.5;7.03665e-05;0.000186409
mtd_write;50448;411.5;7.03665e-05;0.000186409
mtd_write;50449;411.5;7.03665e-05;0.000186409
mtd_write;50450;411.5;7.03665e-05;0.000186409
mtd_write;50451;411.5;7.03665e-05;0.000186409
mtd_write;50452;411.5;7.03665e-05;0.000186409
mtd_write;50453;411.5;7.03665e-05;0.000186409
mtd_write;50454;411.5;7.03665e-05;0.000186409
mtd_write;50455;411.5;7.03665e-05;0.000186409
mtd_write;50456;411.5;7.03665e-05;0.000186409
mtd_write;50457;411.5;7.03665e-05;0.000186409
mtd_write;50458;411.5;7.03665e-05;0.000186409
mtd_write;50459;411.5;7.03665e-05;0.000186409
mtd_write;50460;411.5;7.03665e-05;0.000186409
mtd_write;50461;411.5;7.03665e-05;0.000186409
mtd_write;50462;411.5;7.03665e-05;0.000186409
mtd_write;50463;411.5;7.03665e-05;0.000186409
mtd_write;50464;411.5;7.03665e-05;0.000186409
mtd_write;50465;411.5;7.03665e-05;0.000186409
mtd_write;50466;411.5;7.03665e-05;0.000186409
mtd_write;50467;411.5;7.03665e-05;0.000186409
mtd_write;50468;411.5;7.03665e-05;0.000186409
mtd_write;50469;411.5;7.03665e-05;0.000186409
mtd_write;50470;411.5;7.03665e-05;0.000186409
mtd_write;50471;411.5;7.03665e-05;0.000186409
mtd_write;50472;411.5;7.03665e-05;0.000186409
mtd_write;50473;411.5;7.03665e-05;0.000186409
mtd_write;50474;411.5;7.03665e-05;0.000186409
mtd_write;50475;411.5;7.03665e-05;0.000186409
mtd_write;50476;411.5;7.03665e-05;0.000186409
mtd_write;50477;411.5;7.03665e-05;0.000186409
mtd_write;50478;411.5;7.03665e-05;0.000186409
mtd_write;50479;411.5;7.03665e-05;0.000186409
mtd_write;50480;411.5;7.03665e-05;0.000186409
mtd_write;50481;411.5;7.03665e-05;0.000186409
mtd_write;50482;411.5;7.03665e-05;0.000186409
mtd_write;50483;411.5;7.03665e-05;0.000186409
mtd_write;50484;411.5;7.03665e-05;0.000186409
mtd_write;50485;411.5;7.03665e-05;0.000186409
mtd_write;50486;411.5;7.03665e-05;0.000186409
mtd_write;50487;411.5;7.03665e-05;0.000186409
mtd_write;50488;411.5;7.03665e-05;0.000186409
mtd_write;50489;411.5;7.03665e-05;0.000186409
mtd_write;50490;411.5;7.03665e-05;0.000186409
mtd_write;50491;411.5;7.03665e-05;0.000186409
mtd_write;50492;411.5;7.03665e-05;0.000186409
mtd_write;50493;411.5;7.03665e-05;0.000186409
mtd_write;50494;411.5;7.03665e-05;0.000186409
mtd_write;50495;411.5;7.03665e-05;0.000186409
mtd_write;50368;411.5;7.03665e-05;0.000186409
mtd_write;50369;411.5;7.03665e-05;0.000186409
mtd_write;50370;411.5;7.03665e-05;0.000186409
mtd_write;50371;411.5;7.03665e-05;0.000186409
mtd_write;50372;411.5;7.03665e-05;0.000186409
mtd_write;50373;411.5;7.03665e-05;0.000186409
mtd_write;50374;411.5;7.03665e-05;0.000186409
mtd_write;50375;411.5;7.03665e-05;0.000186409
mtd_write;50376;411.5;7.03665e-05;0.000186409
mtd_write;50377;411.5;7.03665e-05;0.000186409
mtd_write;50378;411.5;7.03665e-05;0.000186409
mtd_write;50379;411.5;7.03665e-05;0.000186409
mtd_write;50380;411.5;7.03665e-05;0.000186409
mtd_write;50381;411.5;7.03665e-05;0.000186409
mtd_write;50382;411.5;7.03665e-05;0.000186409
mtd_write;50383;411.5;7.03665e-05;0.000186409
mtd_write;50384;411.5;7.03665e-05;0.000186409
mtd_write;50385;411.5;7.03665e-05;0.000186409
mtd_write;50386;411.5;7.03665e-05;0.000186409
mtd_write;50387;411.5;7.03665e-05;0.000186409
mtd_write;50388;411.5;7.03665e-05;0.000186409
mtd_write;50389;411.5;7.03665e-05;0.000186409
mtd_write;50390;411.5;7.03665e-05;0.000186409
mtd_write;50391;411.5;7.03665e-05;0.000186409
mtd_write;50392;411.5;7.03665e-05;0.000186409
mtd_write;50393;411.5;7.03665e-05;0.000186409
mtd_write;50394;411.5;7.03665e-05;0.000186409
mtd_write;50395;411.5;7.03665e-05;0.000186409
mtd_write;50396;411.5;7.03665e-05;0.000186409
mtd_write;50397;411.5;7.03665e-05;0.000186409
mtd_write;50398;411.5;7.03665e-05;0.000186409
mtd_write;50399;411.5;7.03665e-05;0.000186409
mtd_write;50400;411.5;7.03665e-05;0.000186409
mtd_write;50401;411.5;7.03665e-05;0.000186409
mtd_write;50402;411.5;7.03665e-05;0.000186409
mtd_write;50403;411.5;7.03665e-05;0.000186409
mtd_write;50404;411.5;7.03665e-05;0.000186409
mtd_write;50405;411.5;7.03665e-05;0.000186409
mtd_write;50406;411.5;7.03665e-05;0.000186409
mtd_write;50407;411.5;7.03665e-05;0.000186409
mtd_write;50408;411.5;7.03665e-05;0.000186409
mtd_write;50409;411.5;7.03665e-05;0.000186409
mtd_write;50410;411.5;7.03665e-05;0.000186409
mtd_write;50411;411.5;7.03665e-05;0.000186409
mtd_write;50412;411.5;7.03665e-05;0.000186409
mtd_write;50413;411.5;7.03665e-05;0.000186409
