#<time_stamp>;<sys_call>;<arguments;>;<file_name>;<elapsed>
1400731740.42;open;3;0;0;0;/mnt/flash/test.db;0.000153
1400731740.73;read;3;0;100;/mnt/flash/test.db;0.000458
1400731741.81;read;3;0;1024;/mnt/flash/test.db;0.000091
1400731742.73;read;3;24;16;/mnt/flash/test.db;0.000091
1400731743.34;read;3;1024;1024;/mnt/flash/test.db;0.000092
1400731743.64;open;4;0;0;0;/mnt/flash/test.db-journal;0.000245
1400731744.53;write;4;0;512;/mnt/flash/test.db-journal;0.000244
1400731744.73;write;4;512;4;/mnt/flash/test.db-journal;0.000183
1400731744.96;write;4;516;1024;/mnt/flash/test.db-journal;0.000214
1400731745.19;write;4;1540;4;/mnt/flash/test.db-journal;0.000183
1400731745.66;write;4;1544;4;/mnt/flash/test.db-journal;0.000183
1400731745.87;write;4;1548;1024;/mnt/flash/test.db-journal;0.000275
1400731746.07;write;4;2572;4;/mnt/flash/test.db-journal;0.000183
1400731746.27;read;4;3072;0;/mnt/flash/test.db-journal;0.000091
1400731746.48;open;6;0;0;0;/mnt/flash;0.000152
1400731746.68;close;6;/mnt/flash;0.000092
1400731746.88;write;4;0;12;/mnt/flash/test.db-journal;0.000183
1400731747.19;write;3;0;1024;/mnt/flash/test.db;0.000305
1400731747.39;write;3;1024;1024;/mnt/flash/test.db;0.000427
1400731747.6;close;4;/mnt/flash/test.db-journal;0.000092
1400731748.74;read;3;24;16;/mnt/flash/test.db;0.000092
1400731749.43;open;4;0;0;0;/mnt/flash/test.db-journal;0.000244
1400731749.94;write;4;0;512;/mnt/flash/test.db-journal;0.000244
1400731750.14;write;4;512;4;/mnt/flash/test.db-journal;0.000184
1400731750.35;write;4;516;1024;/mnt/flash/test.db-journal;0.000366
1400731750.55;write;4;1540;4;/mnt/flash/test.db-journal;0.000183
1400731750.77;write;4;1544;4;/mnt/flash/test.db-journal;0.000183
1400731751.02;write;4;1548;1024;/mnt/flash/test.db-journal;0.000306
1400731751.26;write;4;2572;4;/mnt/flash/test.db-journal;0.000183
1400731751.72;read;4;3072;0;/mnt/flash/test.db-journal;0.000091
1400731751.98;open;6;0;0;0;/mnt/flash;0.000122
1400731752.24;close;6;/mnt/flash;0.000152
1400731752.44;write;4;0;12;/mnt/flash/test.db-journal;0.000213
1400731752.74;write;3;0;1024;/mnt/flash/test.db;0.000275
1400731752.94;write;3;1024;1024;/mnt/flash/test.db;0.000396
1400731753.14;write;3;2048;1024;/mnt/flash/test.db;0.000366
1400731753.34;write;3;3072;1024;/mnt/flash/test.db;0.001068
1400731753.54;close;4;/mnt/flash/test.db-journal;0.000091
1400731754.68;read;3;24;16;/mnt/flash/test.db;0.000092
1400731755.39;open;4;0;0;0;/mnt/flash/test.db-journal;0.000213
1400731756.04;write;4;0;512;/mnt/flash/test.db-journal;0.000245
1400731756.24;write;4;512;4;/mnt/flash/test.db-journal;0.000183
1400731756.45;write;4;516;1024;/mnt/flash/test.db-journal;0.000366
1400731756.7;write;4;1540;4;/mnt/flash/test.db-journal;0.000183
1400731756.9;write;4;1544;4;/mnt/flash/test.db-journal;0.000183
1400731757.11;write;4;1548;1024;/mnt/flash/test.db-journal;0.000245
1400731757.34;write;4;2572;4;/mnt/flash/test.db-journal;0.000213
1400731757.84;read;4;3072;0;/mnt/flash/test.db-journal;0.000092
1400731758.08;open;6;0;0;0;/mnt/flash;0.000122
1400731758.28;close;6;/mnt/flash;0.000122
1400731758.48;write;4;0;12;/mnt/flash/test.db-journal;0.000214
1400731758.78;write;3;0;1024;/mnt/flash/test.db;0.000275
1400731758.98;write;3;1024;1024;/mnt/flash/test.db;0.000397
1400731759.18;write;3;4096;1024;/mnt/flash/test.db;0.000458
1400731759.38;close;4;/mnt/flash/test.db-journal;0.000091
1400731760.62;read;3;24;16;/mnt/flash/test.db;0.000092
1400731761.52;open;4;0;0;0;/mnt/flash/test.db-journal;0.000244
1400731762.07;write;4;0;512;/mnt/flash/test.db-journal;0.000244
1400731762.27;write;4;512;4;/mnt/flash/test.db-journal;0.000183
1400731762.52;write;4;516;1024;/mnt/flash/test.db-journal;0.000396
1400731762.72;write;4;1540;4;/mnt/flash/test.db-journal;0.000214
1400731762.92;write;4;1544;4;/mnt/flash/test.db-journal;0.000183
1400731763.12;write;4;1548;1024;/mnt/flash/test.db-journal;0.000244
1400731763.34;write;4;2572;4;/mnt/flash/test.db-journal;0.000183
1400731763.72;read;4;3072;0;/mnt/flash/test.db-journal;0.000091
1400731763.91;open;6;0;0;0;/mnt/flash;0.000122
1400731764.11;close;6;/mnt/flash;0.000091
1400731764.31;write;4;0;12;/mnt/flash/test.db-journal;0.000183
1400731764.61;write;3;0;1024;/mnt/flash/test.db;0.000305
1400731764.81;write;3;1024;1024;/mnt/flash/test.db;0.000397
1400731765.07;write;3;5120;1024;/mnt/flash/test.db;0.000397
1400731765.27;close;4;/mnt/flash/test.db-journal;0.000091
1400731766.49;read;3;24;16;/mnt/flash/test.db;0.000091
1400731767.22;open;4;0;0;0;/mnt/flash/test.db-journal;0.000244
1400731767.77;write;4;0;512;/mnt/flash/test.db-journal;0.000244
1400731767.98;write;4;512;4;/mnt/flash/test.db-journal;0.000183
1400731768.19;write;4;516;1024;/mnt/flash/test.db-journal;0.000367
1400731768.39;write;4;1540;4;/mnt/flash/test.db-journal;0.000183
1400731768.59;write;4;1544;4;/mnt/flash/test.db-journal;0.000183
1400731768.87;write;4;1548;1024;/mnt/flash/test.db-journal;0.000245
1400731769.17;write;4;2572;4;/mnt/flash/test.db-journal;0.000183
1400731769.57;read;4;3072;0;/mnt/flash/test.db-journal;0.000122
1400731769.83;open;6;0;0;0;/mnt/flash;0.000122
1400731770.07;close;6;/mnt/flash;0.000091
1400731770.32;write;4;0;12;/mnt/flash/test.db-journal;0.000214
1400731770.71;write;3;0;1024;/mnt/flash/test.db;0.000274
1400731770.91;write;3;1024;1024;/mnt/flash/test.db;0.000366
1400731771.16;write;3;6144;1024;/mnt/flash/test.db;0.000366
1400731771.36;close;4;/mnt/flash/test.db-journal;0.000122
1400731772.67;read;3;24;16;/mnt/flash/test.db;0.000091
1400731773.48;open;4;0;0;0;/mnt/flash/test.db-journal;0.000244
1400731774.02;write;4;0;512;/mnt/flash/test.db-journal;0.000244
1400731774.22;write;4;512;4;/mnt/flash/test.db-journal;0.000183
1400731774.42;write;4;516;1024;/mnt/flash/test.db-journal;0.000366
1400731774.62;write;4;1540;4;/mnt/flash/test.db-journal;0.000183
1400731774.82;write;4;1544;4;/mnt/flash/test.db-journal;0.000184
1400731775.03;write;4;1548;1024;/mnt/flash/test.db-journal;0.000244
1400731775.26;write;4;2572;4;/mnt/flash/test.db-journal;0.000183
1400731775.66;read;4;3072;0;/mnt/flash/test.db-journal;0.000092
1400731775.93;open;6;0;0;0;/mnt/flash;0.000122
1400731776.22;close;6;/mnt/flash;0.000092
1400731776.47;write;4;0;12;/mnt/flash/test.db-journal;0.000183
1400731776.8;write;3;0;1024;/mnt/flash/test.db;0.000275
1400731777.02;write;3;1024;1024;/mnt/flash/test.db;0.000396
1400731777.22;write;3;7168;1024;/mnt/flash/test.db;0.001160
1400731777.42;close;4;/mnt/flash/test.db-journal;0.000122
1400731778.56;read;3;24;16;/mnt/flash/test.db;0.000092
1400731779.29;open;4;0;0;0;/mnt/flash/test.db-journal;0.000244
1400731779.81;write;4;0;512;/mnt/flash/test.db-journal;0.000244
1400731780.01;write;4;512;4;/mnt/flash/test.db-journal;0.000183
1400731780.21;write;4;516;1024;/mnt/flash/test.db-journal;0.000366
1400731780.41;write;4;1540;4;/mnt/flash/test.db-journal;0.000183
1400731780.61;write;4;1544;4;/mnt/flash/test.db-journal;0.000183
1400731780.82;write;4;1548;1024;/mnt/flash/test.db-journal;0.000244
1400731781.03;write;4;2572;4;/mnt/flash/test.db-journal;0.000183
