#<time_stamp>;<sys_call>;<arguments;>;<file_name>;<elapsed>
1400738682.03;open;3;0;0;0;/mnt/flash/test.db;0.000153
1400738682.34;read;3;0;100;/mnt/flash/test.db;0.000457
1400738683.67;read;3;0;1024;/mnt/flash/test.db;0.000092
1400738684.63;read;3;24;16;/mnt/flash/test.db;0.000092
1400738685.33;read;3;1024;1024;/mnt/flash/test.db;0.000091
1400738685.68;open;4;0;0;0;/mnt/flash/test.db-journal;0.000244
1400738686.48;write;4;0;512;/mnt/flash/test.db-journal;0.000244
1400738686.72;write;4;512;4;/mnt/flash/test.db-journal;0.000183
1400738686.93;write;4;516;1024;/mnt/flash/test.db-journal;0.000245
1400738687.16;write;4;1540;4;/mnt/flash/test.db-journal;0.000184
1400738687.38;write;4;1544;4;/mnt/flash/test.db-journal;0.000183
1400738687.59;write;4;1548;1024;/mnt/flash/test.db-journal;0.000214
1400738687.82;write;4;2572;4;/mnt/flash/test.db-journal;0.000184
1400738688.28;read;4;3072;0;/mnt/flash/test.db-journal;0.000061
1400738688.48;open;6;0;0;0;/mnt/flash;0.000152
1400738688.72;close;6;/mnt/flash;0.000091
1400738688.92;write;4;0;12;/mnt/flash/test.db-journal;0.000214
1400738689.27;write;3;0;1024;/mnt/flash/test.db;0.000274
1400738689.48;write;3;1024;1024;/mnt/flash/test.db;0.000244
1400738689.69;write;3;2048;1024;/mnt/flash/test.db;0.001343
1400738689.91;write;3;3072;1024;/mnt/flash/test.db;0.001190
1400738690.14;write;3;4096;1024;/mnt/flash/test.db;0.001770
1400738690.36;write;3;5120;1024;/mnt/flash/test.db;0.001252
1400738690.62;write;3;6144;1024;/mnt/flash/test.db;0.001709
1400738690.82;write;3;7168;1024;/mnt/flash/test.db;0.003265
1400738691.05;write;3;8192;1024;/mnt/flash/test.db;0.001770
1400738691.28;write;3;9216;1024;/mnt/flash/test.db;0.001251
1400738691.53;write;3;10240;1024;/mnt/flash/test.db;0.001373
1400738691.78;write;3;11264;1024;/mnt/flash/test.db;0.003295
1400738692.03;write;3;12288;1024;/mnt/flash/test.db;0.001770
1400738692.24;write;3;13312;1024;/mnt/flash/test.db;0.001251
1400738692.44;write;3;14336;1024;/mnt/flash/test.db;0.001739
1400738692.65;write;3;15360;1024;/mnt/flash/test.db;0.003326
1400738692.91;write;3;16384;1024;/mnt/flash/test.db;0.001770
1400738693.14;write;3;17408;1024;/mnt/flash/test.db;0.001282
1400738693.36;write;3;18432;1024;/mnt/flash/test.db;0.001801
1400738693.6;write;3;19456;1024;/mnt/flash/test.db;0.003326
1400738693.83;write;3;20480;1024;/mnt/flash/test.db;0.001739
1400738694.07;write;3;21504;1024;/mnt/flash/test.db;0.001251
1400738694.29;close;4;/mnt/flash/test.db-journal;0.000092
1400738695.49;read;3;24;16;/mnt/flash/test.db;0.000092
1400738696.31;open;4;0;0;0;/mnt/flash/test.db-journal;0.000244
1400738696.82;write;4;0;512;/mnt/flash/test.db-journal;0.000244
1400738697.03;write;4;512;4;/mnt/flash/test.db-journal;0.000183
1400738697.27;write;4;516;1024;/mnt/flash/test.db-journal;0.000244
1400738697.53;write;4;1540;4;/mnt/flash/test.db-journal;0.000214
1400738697.73;write;4;1544;4;/mnt/flash/test.db-journal;0.000214
1400738697.93;write;4;1548;1024;/mnt/flash/test.db-journal;0.000244
1400738698.17;write;4;2572;4;/mnt/flash/test.db-journal;0.000184
1400738698.71;read;4;3072;0;/mnt/flash/test.db-journal;0.000091
1400738698.96;open;6;0;0;0;/mnt/flash;0.000122
1400738699.16;close;6;/mnt/flash;0.000092
1400738699.36;write;4;0;12;/mnt/flash/test.db-journal;0.000214
