#<time_stamp>;<sys_call>;<arguments;>;<file_name>;<elapsed>
1400731049.95;open;3;0;0;0;/mnt/flash/test.db;0.000152
1400731050.26;read;3;0;100;/mnt/flash/test.db;0.000458
1400731051.27;read;3;0;1024;/mnt/flash/test.db;0.000092
1400731052.11;read;3;24;16;/mnt/flash/test.db;0.000091
1400731052.81;read;3;1024;1024;/mnt/flash/test.db;0.000092
1400731053.11;open;4;0;0;0;/mnt/flash/test.db-journal;0.000245
1400731053.92;write;4;0;512;/mnt/flash/test.db-journal;0.000245
1400731054.12;write;4;512;4;/mnt/flash/test.db-journal;0.000213
1400731054.32;write;4;516;1024;/mnt/flash/test.db-journal;0.000214
1400731054.52;write;4;1540;4;/mnt/flash/test.db-journal;0.000183
1400731055.07;write;4;1544;4;/mnt/flash/test.db-journal;0.000214
1400731055.3;write;4;1548;1024;/mnt/flash/test.db-journal;0.000244
1400731055.54;write;4;2572;4;/mnt/flash/test.db-journal;0.000183
1400731055.76;read;4;3072;0;/mnt/flash/test.db-journal;0.000091
1400731055.96;open;6;0;0;0;/mnt/flash;0.000153
1400731056.16;close;6;/mnt/flash;0.000091
1400731056.36;write;4;0;12;/mnt/flash/test.db-journal;0.000213
1400731056.71;write;3;0;1024;/mnt/flash/test.db;0.000274
1400731056.91;write;3;1024;1024;/mnt/flash/test.db;0.000397
1400731057.11;close;4;/mnt/flash/test.db-journal;0.000092
1400731058.49;read;3;24;16;/mnt/flash/test.db;0.000091
1400731059.21;open;4;0;0;0;/mnt/flash/test.db-journal;0.000244
1400731059.81;write;4;0;512;/mnt/flash/test.db-journal;0.000244
1400731060.01;write;4;512;4;/mnt/flash/test.db-journal;0.000244
1400731060.26;write;4;516;1024;/mnt/flash/test.db-journal;0.000427
1400731060.46;write;4;1540;4;/mnt/flash/test.db-journal;0.000183
1400731060.66;write;4;1544;4;/mnt/flash/test.db-journal;0.000183
1400731060.9;write;4;1548;1024;/mnt/flash/test.db-journal;0.000244
1400731061.1;write;4;2572;4;/mnt/flash/test.db-journal;0.000183
1400731061.53;read;4;3072;0;/mnt/flash/test.db-journal;0.000091
1400731061.77;open;6;0;0;0;/mnt/flash;0.000123
1400731061.99;close;6;/mnt/flash;0.000092
1400731062.22;write;4;0;12;/mnt/flash/test.db-journal;0.000214
1400731062.55;write;3;0;1024;/mnt/flash/test.db;0.000305
1400731062.75;write;3;1024;1024;/mnt/flash/test.db;0.000397
1400731062.95;write;3;2048;1024;/mnt/flash/test.db;0.000366
1400731063.15;write;3;3072;1024;/mnt/flash/test.db;0.001037
1400731063.35;close;4;/mnt/flash/test.db-journal;0.000092
1400731064.45;read;3;24;16;/mnt/flash/test.db;0.000092
1400731065.29;open;4;0;0;0;/mnt/flash/test.db-journal;0.000244
1400731065.97;write;4;0;512;/mnt/flash/test.db-journal;0.000244
1400731066.17;write;4;512;4;/mnt/flash/test.db-journal;0.000183
1400731066.67;write;4;516;1024;/mnt/flash/test.db-journal;0.000366
1400731066.89;write;4;1540;4;/mnt/flash/test.db-journal;0.000183
1400731067.09;write;4;1544;4;/mnt/flash/test.db-journal;0.000183
1400731067.29;write;4;1548;1024;/mnt/flash/test.db-journal;0.000244
1400731067.49;write;4;2572;4;/mnt/flash/test.db-journal;0.000214
1400731067.92;read;4;3072;0;/mnt/flash/test.db-journal;0.000091
1400731068.15;open;6;0;0;0;/mnt/flash;0.000122
1400731068.36;close;6;/mnt/flash;0.000091
1400731068.57;write;4;0;12;/mnt/flash/test.db-journal;0.000214
1400731068.89;write;3;0;1024;/mnt/flash/test.db;0.000244
1400731069.12;write;3;1024;1024;/mnt/flash/test.db;0.000366
1400731069.32;write;3;4096;1024;/mnt/flash/test.db;0.000396
1400731069.52;close;4;/mnt/flash/test.db-journal;0.000092
1400731070.88;read;3;24;16;/mnt/flash/test.db;0.000092
1400731071.6;open;4;0;0;0;/mnt/flash/test.db-journal;0.000244
1400731072.12;write;4;0;512;/mnt/flash/test.db-journal;0.000244
1400731072.32;write;4;512;4;/mnt/flash/test.db-journal;0.000213
1400731072.52;write;4;516;1024;/mnt/flash/test.db-journal;0.000427
1400731072.74;write;4;1540;4;/mnt/flash/test.db-journal;0.000183
1400731073.05;write;4;1544;4;/mnt/flash/test.db-journal;0.000183
1400731073.25;write;4;1548;1024;/mnt/flash/test.db-journal;0.000305
1400731073.44;write;4;2572;4;/mnt/flash/test.db-journal;0.000183
1400731073.84;read;4;3072;0;/mnt/flash/test.db-journal;0.000091
1400731074.04;open;6;0;0;0;/mnt/flash;0.000122
1400731074.24;close;6;/mnt/flash;0.000091
1400731074.44;write;4;0;12;/mnt/flash/test.db-journal;0.000214
1400731074.74;write;3;0;1024;/mnt/flash/test.db;0.000275
1400731074.97;write;3;1024;1024;/mnt/flash/test.db;0.000366
1400731075.17;write;3;5120;1024;/mnt/flash/test.db;0.000397
1400731075.38;close;4;/mnt/flash/test.db-journal;0.000092
1400731076.67;read;3;24;16;/mnt/flash/test.db;0.000091
1400731077.37;open;4;0;0;0;/mnt/flash/test.db-journal;0.000274
1400731077.87;write;4;0;512;/mnt/flash/test.db-journal;0.000244
1400731078.08;write;4;512;4;/mnt/flash/test.db-journal;0.000183
