#<time_stamp>;<sys_call>;<arguments;>;<file_name>;<elapsed>
1400732383.11;open;3;0;0;0;/mnt/flash/test.db;0.000153
1400732383.42;read;3;0;100;/mnt/flash/test.db;0.000458
1400732384.52;read;3;0;1024;/mnt/flash/test.db;0.000091
1400732385.4;read;3;24;16;/mnt/flash/test.db;0.000091
1400732386.11;read;3;1024;1024;/mnt/flash/test.db;0.000092
1400732386.42;open;4;0;0;0;/mnt/flash/test.db-journal;0.000245
1400732387.2;write;4;0;512;/mnt/flash/test.db-journal;0.000244
1400732387.4;write;4;512;4;/mnt/flash/test.db-journal;0.000214
1400732387.6;write;4;516;1024;/mnt/flash/test.db-journal;0.000214
1400732387.8;write;4;1540;4;/mnt/flash/test.db-journal;0.000184
1400732388.2;write;4;1544;4;/mnt/flash/test.db-journal;0.000183
1400732388.41;write;4;1548;1024;/mnt/flash/test.db-journal;0.000244
1400732388.61;write;4;2572;4;/mnt/flash/test.db-journal;0.000184
1400732388.82;read;4;3072;0;/mnt/flash/test.db-journal;0.000091
1400732389.02;open;6;0;0;0;/mnt/flash;0.000122
1400732389.29;close;6;/mnt/flash;0.000091
1400732389.52;write;4;0;12;/mnt/flash/test.db-journal;0.000214
1400732389.9;write;3;0;1024;/mnt/flash/test.db;0.000275
1400732390.1;write;3;1024;1024;/mnt/flash/test.db;0.000396
1400732390.3;close;4;/mnt/flash/test.db-journal;0.000091
1400732391.53;read;3;24;16;/mnt/flash/test.db;0.000091
1400732392.35;open;4;0;0;0;/mnt/flash/test.db-journal;0.000275
1400732392.95;write;4;0;512;/mnt/flash/test.db-journal;0.000244
1400732393.19;write;4;512;4;/mnt/flash/test.db-journal;0.000183
1400732393.44;write;4;516;1024;/mnt/flash/test.db-journal;0.000367
1400732393.7;write;4;1540;4;/mnt/flash/test.db-journal;0.000184
1400732393.9;write;4;1544;4;/mnt/flash/test.db-journal;0.000183
1400732394.15;write;4;1548;1024;/mnt/flash/test.db-journal;0.000245
1400732394.35;write;4;2572;4;/mnt/flash/test.db-journal;0.000183
1400732394.8;read;4;3072;0;/mnt/flash/test.db-journal;0.000092
1400732395.0;open;6;0;0;0;/mnt/flash;0.000122
1400732395.21;close;6;/mnt/flash;0.000092
1400732395.48;write;4;0;12;/mnt/flash/test.db-journal;0.000213
1400732395.83;write;3;0;1024;/mnt/flash/test.db;0.000274
1400732396.2;write;3;1024;1024;/mnt/flash/test.db;0.000366
1400732396.46;write;3;2048;1024;/mnt/flash/test.db;0.000396
1400732396.67;write;3;3072;1024;/mnt/flash/test.db;0.001038
1400732396.88;close;4;/mnt/flash/test.db-journal;0.000091
1400732397.98;read;3;24;16;/mnt/flash/test.db;0.000092
1400732398.68;open;4;0;0;0;/mnt/flash/test.db-journal;0.000245
1400732399.25;write;4;0;512;/mnt/flash/test.db-journal;0.000244
1400732399.47;write;4;512;4;/mnt/flash/test.db-journal;0.000183
1400732399.7;write;4;516;1024;/mnt/flash/test.db-journal;0.000366
1400732399.94;write;4;1540;4;/mnt/flash/test.db-journal;0.000183
1400732400.17;write;4;1544;4;/mnt/flash/test.db-journal;0.000183
1400732400.4;write;4;1548;1024;/mnt/flash/test.db-journal;0.000244
1400732400.6;write;4;2572;4;/mnt/flash/test.db-journal;0.000183
1400732401.0;read;4;3072;0;/mnt/flash/test.db-journal;0.000091
1400732401.37;open;6;0;0;0;/mnt/flash;0.000152
1400732401.57;close;6;/mnt/flash;0.000091
1400732401.77;write;4;0;12;/mnt/flash/test.db-journal;0.000183
1400732402.07;write;3;0;1024;/mnt/flash/test.db;0.000244
1400732402.27;write;3;1024;1024;/mnt/flash/test.db;0.000367
1400732402.48;write;3;4096;1024;/mnt/flash/test.db;0.000427
1400732402.69;close;4;/mnt/flash/test.db-journal;0.000091
1400732403.8;read;3;24;16;/mnt/flash/test.db;0.000091
1400732404.61;open;4;0;0;0;/mnt/flash/test.db-journal;0.000244
1400732405.14;write;4;0;512;/mnt/flash/test.db-journal;0.000244
1400732405.38;write;4;512;4;/mnt/flash/test.db-journal;0.000183
1400732405.61;write;4;516;1024;/mnt/flash/test.db-journal;0.000366
1400732405.85;write;4;1540;4;/mnt/flash/test.db-journal;0.000183
1400732406.15;write;4;1544;4;/mnt/flash/test.db-journal;0.000183
1400732406.4;write;4;1548;1024;/mnt/flash/test.db-journal;0.000244
1400732406.6;write;4;2572;4;/mnt/flash/test.db-journal;0.000183
1400732407.04;read;4;3072;0;/mnt/flash/test.db-journal;0.000092
1400732407.28;open;6;0;0;0;/mnt/flash;0.000122
1400732407.48;close;6;/mnt/flash;0.000092
1400732407.68;write;4;0;12;/mnt/flash/test.db-journal;0.000183
1400732407.98;write;3;0;1024;/mnt/flash/test.db;0.000275
1400732408.19;write;3;1024;1024;/mnt/flash/test.db;0.000366
1400732408.42;write;3;5120;1024;/mnt/flash/test.db;0.000366
1400732408.66;close;4;/mnt/flash/test.db-journal;0.000092
1400732409.85;read;3;24;16;/mnt/flash/test.db;0.000092
1400732410.55;open;4;0;0;0;/mnt/flash/test.db-journal;0.000244
1400732411.22;write;4;0;512;/mnt/flash/test.db-journal;0.000244
1400732411.49;write;4;512;4;/mnt/flash/test.db-journal;0.000183
1400732411.8;write;4;516;1024;/mnt/flash/test.db-journal;0.000366
1400732412.16;write;4;1540;4;/mnt/flash/test.db-journal;0.000183
1400732412.52;write;4;1544;4;/mnt/flash/test.db-journal;0.000213
1400732412.77;write;4;1548;1024;/mnt/flash/test.db-journal;0.000244
1400732413.03;write;4;2572;4;/mnt/flash/test.db-journal;0.000183
1400732413.75;read;4;3072;0;/mnt/flash/test.db-journal;0.000092
1400732414.05;open;6;0;0;0;/mnt/flash;0.000122
1400732414.41;close;6;/mnt/flash;0.000092
1400732414.77;write;4;0;12;/mnt/flash/test.db-journal;0.000214
1400732415.24;write;3;0;1024;/mnt/flash/test.db;0.000274
1400732415.65;write;3;1024;1024;/mnt/flash/test.db;0.000366
1400732415.96;write;3;6144;1024;/mnt/flash/test.db;0.000397
1400732416.17;close;4;/mnt/flash/test.db-journal;0.000092
1400732417.35;read;3;24;16;/mnt/flash/test.db;0.000122
1400732418.09;open;4;0;0;0;/mnt/flash/test.db-journal;0.000214
1400732418.6;write;4;0;512;/mnt/flash/test.db-journal;0.000244
1400732418.8;write;4;512;4;/mnt/flash/test.db-journal;0.000183
1400732419.0;write;4;516;1024;/mnt/flash/test.db-journal;0.000397
1400732419.21;write;4;1540;4;/mnt/flash/test.db-journal;0.000183
1400732419.41;write;4;1544;4;/mnt/flash/test.db-journal;0.000183
1400732419.61;write;4;1548;1024;/mnt/flash/test.db-journal;0.000244
1400732419.82;write;4;2572;4;/mnt/flash/test.db-journal;0.000183
1400732420.28;read;4;3072;0;/mnt/flash/test.db-journal;0.000092
1400732420.48;open;6;0;0;0;/mnt/flash;0.000122
1400732420.72;close;6;/mnt/flash;0.000091
1400732420.93;write;4;0;12;/mnt/flash/test.db-journal;0.000214
1400732421.39;write;3;0;1024;/mnt/flash/test.db;0.000275
1400732421.6;write;3;1024;1024;/mnt/flash/test.db;0.000366
1400732421.83;write;3;7168;1024;/mnt/flash/test.db;0.001221
1400732422.06;close;4;/mnt/flash/test.db-journal;0.000092
1400732423.21;read;3;24;16;/mnt/flash/test.db;0.000092
1400732423.91;open;4;0;0;0;/mnt/flash/test.db-journal;0.000245
1400732424.51;write;4;0;512;/mnt/flash/test.db-journal;0.000244
1400732424.73;write;4;512;4;/mnt/flash/test.db-journal;0.000183
1400732425.01;write;4;516;1024;/mnt/flash/test.db-journal;0.000397
1400732425.22;write;4;1540;4;/mnt/flash/test.db-journal;0.000183
1400732425.48;write;4;1544;4;/mnt/flash/test.db-journal;0.000183
1400732425.72;write;4;1548;1024;/mnt/flash/test.db-journal;0.000244
1400732425.92;write;4;2572;4;/mnt/flash/test.db-journal;0.000183
1400732426.68;read;4;3072;0;/mnt/flash/test.db-journal;0.000092
1400732426.88;open;6;0;0;0;/mnt/flash;0.000122
1400732427.08;close;6;/mnt/flash;0.000091
1400732427.28;write;4;0;12;/mnt/flash/test.db-journal;0.000214
1400732427.64;write;3;0;1024;/mnt/flash/test.db;0.000274
1400732427.89;write;3;1024;1024;/mnt/flash/test.db;0.000396
1400732428.11;write;3;8192;1024;/mnt/flash/test.db;0.000427
1400732428.51;close;4;/mnt/flash/test.db-journal;0.000092
1400732429.74;read;3;24;16;/mnt/flash/test.db;0.000092
1400732430.54;open;4;0;0;0;/mnt/flash/test.db-journal;0.000244
1400732431.19;write;4;0;512;/mnt/flash/test.db-journal;0.000244
1400732431.4;write;4;512;4;/mnt/flash/test.db-journal;0.000213
1400732431.66;write;4;516;1024;/mnt/flash/test.db-journal;0.000396
1400732432.0;write;4;1540;4;/mnt/flash/test.db-journal;0.000183
1400732432.2;write;4;1544;4;/mnt/flash/test.db-journal;0.000184
1400732432.4;write;4;1548;1024;/mnt/flash/test.db-journal;0.000275
1400732432.6;write;4;2572;4;/mnt/flash/test.db-journal;0.000184
1400732433.0;read;4;3072;0;/mnt/flash/test.db-journal;0.000091
1400732433.2;open;6;0;0;0;/mnt/flash;0.000122
1400732433.41;close;6;/mnt/flash;0.000122
1400732433.72;write;4;0;12;/mnt/flash/test.db-journal;0.000214
1400732434.06;write;3;0;1024;/mnt/flash/test.db;0.000336
1400732434.3;write;3;1024;1024;/mnt/flash/test.db;0.000427
1400732434.5;write;3;9216;1024;/mnt/flash/test.db;0.000366
1400732434.76;close;4;/mnt/flash/test.db-journal;0.000092
1400732435.87;read;3;24;16;/mnt/flash/test.db;0.000092
1400732436.79;open;4;0;0;0;/mnt/flash/test.db-journal;0.000245
1400732437.31;write;4;0;512;/mnt/flash/test.db-journal;0.000244
1400732437.53;write;4;512;4;/mnt/flash/test.db-journal;0.000183
1400732437.76;write;4;516;1024;/mnt/flash/test.db-journal;0.000397
1400732437.99;write;4;1540;4;/mnt/flash/test.db-journal;0.000183
1400732438.22;write;4;1544;4;/mnt/flash/test.db-journal;0.000183
1400732438.46;write;4;1548;1024;/mnt/flash/test.db-journal;0.000244
1400732438.67;write;4;2572;4;/mnt/flash/test.db-journal;0.000183
1400732439.08;read;4;3072;0;/mnt/flash/test.db-journal;0.000091
1400732439.28;open;6;0;0;0;/mnt/flash;0.000122
1400732439.48;close;6;/mnt/flash;0.000092
1400732439.68;write;4;0;12;/mnt/flash/test.db-journal;0.000213
1400732439.98;write;3;0;1024;/mnt/flash/test.db;0.000244
1400732440.18;write;3;1024;1024;/mnt/flash/test.db;0.000366
1400732440.38;write;3;10240;1024;/mnt/flash/test.db;0.000366
1400732440.59;close;4;/mnt/flash/test.db-journal;0.000091
1400732441.85;read;3;24;16;/mnt/flash/test.db;0.000091
1400732442.59;open;4;0;0;0;/mnt/flash/test.db-journal;0.000244
1400732443.15;write;4;0;512;/mnt/flash/test.db-journal;0.000244
1400732443.35;write;4;512;4;/mnt/flash/test.db-journal;0.000183
1400732443.56;write;4;516;1024;/mnt/flash/test.db-journal;0.000397
1400732443.79;write;4;1540;4;/mnt/flash/test.db-journal;0.000183
1400732444.01;write;4;1544;4;/mnt/flash/test.db-journal;0.000214
1400732444.25;write;4;1548;1024;/mnt/flash/test.db-journal;0.000305
1400732444.49;write;4;2572;4;/mnt/flash/test.db-journal;0.000244
1400732444.89;read;4;3072;0;/mnt/flash/test.db-journal;0.000091
1400732445.09;open;6;0;0;0;/mnt/flash;0.000122
1400732445.3;close;6;/mnt/flash;0.000092
1400732445.5;write;4;0;12;/mnt/flash/test.db-journal;0.000214
