2955.483644486;R;53405;select
2955.483888635;R;53384;select
2955.484102265;R;53405;select
2955.484315895;R;53996;select
2955.484499006;R;53997;select
2955.484804192;R;53847;select
2955.484987304;R;53848;select
2955.485139897;R;53849;select
2955.485689232;R;53760;select
2955.485872343;R;53761;select
2955.486055455;R;53762;select
2955.486574271;R;53552;select
2955.486757382;R;53553;select
2955.486909975;R;53554;select
2968.342654420;R;53405;select
2968.342898556;R;53384;select
2968.343142693;R;53405;select
2968.343325796;R;53996;select
2968.343539415;R;53997;select
2968.343814069;R;53847;select
2968.343997171;R;53848;select
2968.344180274;R;53849;select
2968.344729581;R;53760;select
2968.344912684;R;53761;select
2968.345065269;R;53762;select
2968.345584059;R;53552;select
2968.345767162;R;53553;select
2968.345950264;R;53554;select
2970.297120779;R;54276;select
2970.297334406;R;54277;select
2970.297517514;R;54278;select
2970.739565825;R;53554;select
2970.739779451;R;53555;select
2970.740389801;R;53420;select
2970.740572904;R;53421;select
2970.741091694;R;54643;select
2970.741274796;R;54644;select
2970.741793586;R;54645;select
2970.741976688;R;54646;select
2970.742495479;R;54647;select
2970.742678581;R;54648;select
2970.743197371;R;54510;select
2970.743380473;R;54511;select
2970.743563576;R;54512;select
2970.744051849;R;54424;select
2970.744234951;R;54425;select
2970.744753741;R;54426;select
2970.744936843;R;54427;select
2970.745089429;R;54428;select
2973.355227888;R;54294;select
2973.355410994;R;54295;select
2973.355594100;R;54296;select
2973.356173936;R;54210;select
2973.356357041;R;54211;select
2973.356509630;R;54212;select
2973.357028430;R;54213;select
2973.357272571;R;54214;select
2973.357791362;R;54197;select
2973.357974465;R;54198;select
2973.358157568;R;54199;select
2973.358645843;R;54086;select
2973.358828945;R;54087;select
2973.359347737;R;54127;select
2973.359530840;R;54128;select
2973.359683426;R;54129;select
2973.360202217;R;53978;select
2973.360385320;R;53979;select
2973.360537906;R;53980;select
2973.361056698;R;53981;select
2973.361575489;R;53762;select
2973.361728075;R;53763;select
2973.361911178;R;53764;select
2973.362429970;R;53758;select
2973.362613073;R;53759;select
2973.363192899;R;53632;select
2973.363498070;R;53633;select
2973.363681173;R;53634;select
2973.364169447;R;53677;select
2973.364352550;R;53678;select
2973.364535653;R;53679;select
2973.365084960;R;53549;select
2973.365268057;R;53550;select
2973.365451153;R;53551;select
2973.365969928;R;54666;select
2973.366153025;R;54667;select
2973.366336122;R;54668;select
2973.366824380;R;54669;select
2973.367007477;R;54670;select
2973.367190574;R;54671;select
2973.367709349;R;54710;select
2973.367861930;R;54711;select
2973.368045027;R;54712;select
2982.963991305;R;54713;select
2982.964571147;R;54600;select
2982.964754256;R;54601;select
2982.964937364;R;54602;select
2982.965456170;R;54559;select
2982.965608760;R;54560;select
2982.965791869;R;54561;select
2982.966310675;R;54576;select
2982.966493783;R;54577;select
2982.967073631;R;54578;select
2982.967226222;R;54579;select
2982.967409332;R;54580;select
2982.967928142;R;54492;select
2982.968111252;R;54493;select
2982.968263844;R;54494;select
2982.968813173;R;54495;select
2982.969301465;R;54428;select
2982.969484575;R;54429;select
2982.970003385;R;54341;select
2982.970186495;R;54342;select
2982.970369605;R;54343;select
2982.970857897;R;54357;select
2982.971041007;R;54358;select
2982.971224117;R;54359;select
2982.971742927;R;54360;select
2982.971926037;R;54361;select
2982.972078628;R;54362;select
2982.972597439;R;54274;select
2982.972780549;R;54275;select
2982.972933140;R;54276;select
2982.973451951;R;54214;select
2982.973635061;R;54215;select
2982.973818170;R;54216;select
2982.974092835;R;54260;select
2982.974275945;R;54261;select
2982.974825277;R;54150;select
2982.975008388;R;54151;select
2982.975527203;R;54152;select
2982.975710315;R;54153;select
2982.975893426;R;54154;select
2982.976381722;R;54196;select
2982.976564833;R;54197;select
2982.977083648;R;54130;select
2982.977266760;R;54131;select
2982.977785575;R;54132;select
2982.977968686;R;54133;select
2982.978456982;R;54045;select
2982.978640093;R;54046;select
2982.978823205;R;54047;select
2982.979311501;R;54062;select
2982.979494612;R;54063;select
2982.980013427;R;54064;select
2982.980196538;R;54065;select
2982.980379650;R;54066;select
2982.980867946;R;53909;select
2982.981051057;R;53910;select
2982.981234168;R;53911;select
2982.981722465;R;53912;select
2982.981905576;R;53913;select
2982.982088687;R;53914;select
2982.982668532;R;53915;select
2982.983156820;R;53828;select
2982.983339928;R;53829;select
2982.983858735;R;53845;select
2982.984041843;R;53846;select
2982.984560650;R;53778;select
2982.984743758;R;53779;select
2982.984926866;R;53780;select
2982.985415154;R;53820;select
2982.985598263;R;53821;select
2982.985781371;R;53822;select
2982.986269659;R;53823;select
2982.986666394;R;53696;select
2982.986849502;R;53697;select
2982.987307272;R;53698;select
3001.280030467;R;53740;select
3001.280244096;R;53741;select
3001.280427207;R;53742;select
3001.280976541;R;53679;select
3001.281190170;R;53680;select
3001.281708985;R;53569;select
3001.281892096;R;53570;select
3001.282044688;R;53571;select
3001.282563503;R;53614;select
3001.282746614;R;53615;select
3001.282899206;R;53616;select
3001.283418021;R;53617;select
3001.283601132;R;53618;select
3001.283784243;R;53619;select
3001.284303058;R;53620;select
3001.284821872;R;53467;select
3001.285004983;R;53468;select
3001.285188095;R;53469;select
3001.285706909;R;53484;select
3001.285859502;R;53485;select
3001.286042613;R;53486;select
3001.286561427;R;53487;select
3001.286744538;R;53488;select
3001.286958170;R;53489;select
3001.287477002;R;53402;select
3001.287690638;R;53403;select
3001.288209470;R;53404;select
3001.288362067;R;53405;select
3001.288880899;R;54671;select
3001.289064016;R;54672;select
3001.289552328;R;54687;select
3001.289735445;R;54688;select
3001.289918562;R;54689;select
3001.290437394;R;54690;select
3001.290620511;R;54691;select
3001.291139343;R;54692;select
3001.291291940;R;54693;select
3001.291810772;R;54708;select
3001.291993889;R;54709;select
3001.292512720;R;54603;select
3001.292695837;R;54604;select
3001.292878954;R;54605;select
3001.293123111;R;54606;select
3001.293306228;R;54607;select
3001.293825059;R;54622;select
3001.294008176;R;54623;select
3001.294496488;R;54624;select
3001.294679605;R;54625;select
3001.294923761;R;54626;select
3001.295442590;R;54627;select
3001.295930901;R;54535;select
3001.296114017;R;54536;select
3001.296297133;R;54537;select
3001.296815963;R;54538;select
3001.296999079;R;54539;select
3001.297487389;R;54540;select
3001.297670505;R;54541;select
3001.298189335;R;54555;select
3001.298372451;R;54556;select
3001.298525048;R;54557;select
3001.299043877;R;54558;select
3001.299226994;R;54559;select
3001.299715304;R;54580;select
3001.299898420;R;54581;select
3001.300081536;R;54582;select
3001.300600366;R;54469;select
3001.300783482;R;54470;select
3001.301302312;R;54471;select
3001.301454909;R;54472;select
3001.301638025;R;54473;select
3001.302156854;R;54474;select
3001.302706197;R;54489;select
3001.302889307;R;54490;select
3001.303072417;R;54491;select
3001.303591230;R;54513;select
3001.303774340;R;54514;select
3001.303926932;R;54515;select
3036.241245414;R;54516;select
3036.241825236;R;54403;select
3036.242008337;R;54404;select
3036.242191439;R;54405;select
3036.242710226;R;54406;select
3036.242893328;R;54407;select
3036.243412115;R;54408;select
3036.243564700;R;54409;select
3036.244083487;R;54444;select
3036.244266589;R;54445;select
3036.244449690;R;54446;select
3036.244937961;R;54447;select
3036.245121062;R;54448;select
