#<time_stamp>;<sys_call>;<arguments;>
1400725030.33;open;3;0;0;0;/mnt/flash/test.db
1400725030.69;read;3;0;100;/mnt/flash/test.db
1400725032.56;close;3;/mnt/flash/test.db
1400725042.15;open;3;0;0;0;/mnt/flash/test.db
1400725043.04;read;3;0;1024;/mnt/flash/test.db
1400725043.9;read;3;1048;16;/mnt/flash/test.db
1400725044.42;read;3;3112;1024;/mnt/flash/test.db
1400725044.64;read;3;5160;1024;/mnt/flash/test.db
1400725044.87;read;3;173096;1024;/mnt/flash/test.db
1400725045.13;read;3;177192;1024;/mnt/flash/test.db
1400725045.37;read;3;182312;1024;/mnt/flash/test.db
1400725045.62;read;3;188456;1024;/mnt/flash/test.db
1400725045.82;read;3;195624;1024;/mnt/flash/test.db
1400725046.08;read;3;203816;1024;/mnt/flash/test.db
1400725046.28;read;3;213032;1024;/mnt/flash/test.db
1400725046.48;read;3;223272;1024;/mnt/flash/test.db
1400725046.68;read;3;234536;1024;/mnt/flash/test.db
1400725047.0;read;3;246824;1024;/mnt/flash/test.db
1400725047.2;read;3;260136;1024;/mnt/flash/test.db
1400725047.46;read;3;274472;1024;/mnt/flash/test.db
1400725047.73;read;3;289832;1024;/mnt/flash/test.db
1400725047.94;read;3;306216;1024;/mnt/flash/test.db
1400725048.14;read;3;323624;1024;/mnt/flash/test.db
1400725048.42;read;3;342056;1024;/mnt/flash/test.db
1400725048.63;read;3;361512;1024;/mnt/flash/test.db
1400725048.87;read;3;381992;1024;/mnt/flash/test.db
1400725049.11;read;3;403496;1024;/mnt/flash/test.db
1400725049.31;read;3;426024;1024;/mnt/flash/test.db
1400725049.51;read;3;449576;1024;/mnt/flash/test.db
1400725050.31;read;3;450624;16;/mnt/flash/test.db
1400725050.88;read;3;474192;1024;/mnt/flash/test.db
1400725051.13;read;3;499792;1024;/mnt/flash/test.db
1400725051.36;read;3;526416;1024;/mnt/flash/test.db
1400725051.7;read;3;554064;1024;/mnt/flash/test.db
1400725051.92;read;3;582736;1024;/mnt/flash/test.db
1400725052.12;read;3;612432;1024;/mnt/flash/test.db
1400725052.32;read;3;643152;1024;/mnt/flash/test.db
1400725052.52;read;3;674896;1024;/mnt/flash/test.db
1400725052.72;read;3;707664;1024;/mnt/flash/test.db
1400725052.97;read;3;741456;1024;/mnt/flash/test.db
1400725053.17;read;3;776272;1024;/mnt/flash/test.db
1400725053.47;read;3;812112;1024;/mnt/flash/test.db
1400725053.71;read;3;848976;1024;/mnt/flash/test.db
1400725053.91;read;3;886864;1024;/mnt/flash/test.db
1400725054.15;read;3;925776;1024;/mnt/flash/test.db
1400725054.36;read;3;965712;1024;/mnt/flash/test.db
