# JFFS2 Statistics
# ================
# A call to jffs2_readpage can be triggered by a vfs_read with a page cache miss, but also a 
# call to jffs2_write_begin (coming from a vfs_write) on a page wich is not up to date. 
# type ; process time ; e_mem ; e_cpu
jffs2_readpage;789;6.90569e-317;1.63042e-322
jffs2_readpage;789;6.88682e-317;1.67982e-322
jffs2_readpage;789;6.89127e-317;1.72923e-322
jffs2_readpage;789;6.93219e-317;1.77864e-322
jffs2_readpage;789;6.9233e-317;1.82804e-322
jffs2_readpage;789;6.99259e-317;1.87745e-322
jffs2_readpage;789;6.92308e-317;1.92686e-322
jffs2_readpage;789;6.99271e-317;1.97626e-322
jffs2_readpage;789;7.00318e-317;2.02567e-322
jffs2_readpage;789;7.09953e-317;2.07508e-322
jffs2_readpage;789;7.01362e-317;2.17389e-322
jffs2_readpage;789;7.01377e-317;2.2233e-322
jffs2_readpage;789;6.99721e-317;2.2727e-322
jffs2_readpage;789;6.99746e-317;2.32211e-322
jffs2_readpage;789;6.99822e-317;2.37152e-322
jffs2_readpage;789;6.9984e-317;2.42092e-322
jffs2_readpage;789;6.99689e-317;2.47033e-322
jffs2_readpage;789;6.99711e-317;2.51973e-322
jffs2_readpage;789;6.9995e-317;2.56914e-322
jffs2_readpage;789;6.99997e-317;2.66795e-322
jffs2_readpage;789;7.00022e-317;2.71736e-322
jffs2_readpage;789;7.00046e-317;2.76677e-322
jffs2_readpage;789;7.00073e-317;2.81617e-322
jffs2_readpage;789;7.0994e-317;2.86558e-322
jffs2_readpage;789;7.10025e-317;2.91499e-322
jffs2_readpage;789;7.10049e-317;2.96439e-322
jffs2_readpage;789;7.10073e-317;3.0138e-322
jffs2_readpage;789;7.10104e-317;3.06321e-322
jffs2_readpage;789;7.10126e-317;3.11261e-322
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_readpage;789;7.10217e-317;3.16202e-322
jffs2_readpage;789;7.03604e-317;3.26083e-322
jffs2_readpage;789;6.99331e-317;3.31024e-322
jffs2_readpage;789;6.99248e-317;3.35965e-322
jffs2_readpage;789;6.99568e-317;3.40905e-322
jffs2_readpage;789;6.94154e-317;3.45846e-322
jffs2_readpage;789;6.93339e-317;3.50787e-322
jffs2_readpage;789;6.99285e-317;3.55727e-322
jffs2_readpage;789;6.99464e-317;3.60668e-322
jffs2_readpage;789;6.93374e-317;3.65609e-322
jffs2_readpage;789;6.93282e-317;3.70549e-322
jffs2_readpage;789;6.93313e-317;3.7549e-322
jffs2_readpage;789;6.93361e-317;3.80431e-322
jffs2_readpage;789;6.99264e-317;3.85371e-322
jffs2_readpage;789;6.93183e-317;3.90312e-322
jffs2_readpage;789;7.00355e-317;3.95253e-322
jffs2_readpage;972;7.10407e-317;4.05134e-322
jffs2_readpage;789;7.10255e-317;4.10074e-322
jffs2_readpage;789;7.1044e-317;4.15015e-322
jffs2_readpage;789;7.10466e-317;4.19956e-322
jffs2_readpage;789;7.00472e-317;4.24896e-322
jffs2_readpage;789;7.00494e-317;4.29837e-322
jffs2_readpage;789;7.00518e-317;4.34778e-322
jffs2_readpage;789;7.00545e-317;4.39718e-322
jffs2_readpage;789;7.00572e-317;4.44659e-322
jffs2_readpage;789;7.00661e-317;4.496e-322
jffs2_readpage;789;7.00678e-317;4.5454e-322
jffs2_readpage;789;7.00708e-317;4.64422e-322
jffs2_readpage;789;7.00737e-317;4.69362e-322
jffs2_readpage;789;7.00766e-317;4.74303e-322
jffs2_readpage;789;7.0084e-317;4.79244e-322
jffs2_readpage;789;6.98827e-317;4.84184e-322
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;12243.9;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_readpage;789;6.94005e-317;4.89125e-322
jffs2_readpage;789;6.9395e-317;4.94066e-322
jffs2_readpage;789;6.93805e-317;4.99006e-322
jffs2_readpage;789;6.93776e-317;5.03947e-322
jffs2_readpage;789;6.93795e-317;5.08888e-322
jffs2_readpage;789;6.93855e-317;5.13828e-322
jffs2_readpage;789;6.93745e-317;5.18769e-322
jffs2_readpage;789;7.00859e-317;5.2371e-322
jffs2_readpage;789;7.00344e-317;5.2865e-322
jffs2_readpage;789;7.01074e-317;5.33591e-322
jffs2_readpage;789;7.01101e-317;5.38532e-322
jffs2_readpage;789;7.01131e-317;5.43472e-322
jffs2_readpage;789;7.01161e-317;5.48413e-322
jffs2_readpage;789;7.01234e-317;5.53354e-322
jffs2_readpage;789;7.01257e-317;5.58294e-322
jffs2_readpage;789;7.014e-317;5.63235e-322
jffs2_readpage;789;7.01434e-317;5.68175e-322
jffs2_readpage;789;7.0146e-317;5.73116e-322
jffs2_readpage;789;7.01198e-317;5.78057e-322
jffs2_readpage;1521;7.01544e-317;5.92879e-322
jffs2_readpage;789;7.01552e-317;5.97819e-322
jffs2_readpage;789;7.01605e-317;6.0276e-322
jffs2_readpage;789;7.01633e-317;6.07701e-322
jffs2_readpage;789;6.99012e-317;6.12641e-322
jffs2_readpage;789;6.99117e-317;6.17582e-322
jffs2_readpage;789;6.88691e-317;6.22523e-322
jffs2_readpage;789;6.98748e-317;6.27463e-322
jffs2_readpage;789;6.99135e-317;6.32404e-322
jffs2_readpage;789;6.98923e-317;6.37345e-322
jffs2_readpage;789;6.98784e-317;6.42285e-322
jffs2_readpage;789;7.01581e-317;6.47226e-322
jffs2_readpage;789;7.01625e-317;6.52167e-322
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_readpage;789;6.94279e-317;6.57107e-322
jffs2_readpage;789;6.99032e-317;6.62048e-322
jffs2_readpage;789;6.94059e-317;6.66989e-322
jffs2_readpage;789;6.95615e-317;6.71929e-322
jffs2_readpage;789;6.94091e-317;6.7687e-322
jffs2_readpage;789;6.95577e-317;6.81811e-322
jffs2_readpage;789;7.01678e-317;6.86751e-322
jffs2_readpage;789;7.01793e-317;6.91692e-322
jffs2_readpage;789;7.01824e-317;6.96633e-322
jffs2_readpage;789;7.01855e-317;7.01573e-322
jffs2_readpage;789;7.01885e-317;7.06514e-322
jffs2_readpage;789;7.01772e-317;7.11455e-322
jffs2_readpage;789;7.01989e-317;7.16395e-322
jffs2_readpage;789;7.02029e-317;7.21336e-322
jffs2_readpage;789;7.01765e-317;7.26276e-322
jffs2_readpage;789;7.02049e-317;7.31217e-322
jffs2_readpage;789;7.02109e-317;7.36158e-322
jffs2_readpage;789;7.02144e-317;7.41098e-322
jffs2_readpage;789;7.0209e-317;7.46039e-322
jffs2_readpage;789;7.02213e-317;7.5098e-322
jffs2_readpage;789;7.02236e-317;7.5592e-322
jffs2_readpage;789;7.02251e-317;7.60861e-322
jffs2_readpage;1521;7.02324e-317;7.75683e-322
jffs2_readpage;789;7.02183e-317;7.80624e-322
jffs2_readpage;789;7.02401e-317;7.85564e-322
jffs2_readpage;789;7.02428e-317;7.90505e-322
jffs2_readpage;789;7.02521e-317;8.00386e-322
jffs2_readpage;789;7.02546e-317;8.05327e-322
jffs2_readpage;789;7.02576e-317;8.10268e-322
jffs2_readpage;789;7.02043e-317;8.15208e-322
jffs2_readpage;789;6.92222e-317;8.20149e-322
jffs2_readpage;789;7.02273e-317;8.2509e-322
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;777.5;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;183;6.9526e-310;6.9526e-310
jffs2_readpage;789;6.94694e-317;8.3003e-322
jffs2_readpage;789;6.94559e-317;8.34971e-322
jffs2_readpage;789;6.9472e-317;8.39912e-322
jffs2_readpage;789;6.94597e-317;8.44852e-322
jffs2_readpage;789;6.99304e-317;8.49793e-322
jffs2_readpage;789;6.94578e-317;8.54734e-322
jffs2_readpage;972;7.04399e-317;8.64615e-322
jffs2_readpage;789;6.93315e-317;8.69556e-322
jffs2_readpage;789;6.93207e-317;8.74496e-322
jffs2_readpage;789;6.9477e-317;8.79437e-322
jffs2_readpage;789;6.88952e-317;8.84378e-322
jffs2_readpage;789;7.00255e-317;8.89318e-322
jffs2_readpage;789;6.92234e-317;8.94259e-322
jffs2_readpage;789;6.9356e-317;8.99199e-322
jffs2_readpage;789;6.94675e-317;9.0414e-322
jffs2_readpage;789;6.91953e-317;9.09081e-322
jffs2_readpage;789;7.00226e-317;9.14021e-322
jffs2_readpage;789;7.04599e-317;9.18962e-322
jffs2_readpage;789;7.00218e-317;9.23903e-322
jffs2_readpage;789;7.01829e-317;9.28843e-322
jffs2_readpage;789;7.02635e-317;9.33784e-322
jffs2_readpage;789;7.02659e-317;9.38725e-322
jffs2_readpage;789;7.02689e-317;9.43665e-322
jffs2_readpage;789;7.02619e-317;9.48606e-322
jffs2_readpage;789;7.10721e-317;9.53547e-322
jffs2_readpage;789;7.02822e-317;9.58487e-322
jffs2_readpage;789;7.02851e-317;9.63428e-322
jffs2_readpage;789;7.02886e-317;9.68369e-322
jffs2_readpage;789;7.02729e-317;9.73309e-322
jffs2_readpage;789;7.02972e-317;9.7825e-322
jffs2_readpage;789;7.10555e-317;9.88131e-322
jffs2_readpage;789;6.95206e-317;9.93072e-322
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_readpage;789;6.95101e-317;9.98013e-322
jffs2_readpage;789;6.94954e-317;1.00295e-321
jffs2_readpage;789;6.94818e-317;1.00789e-321
jffs2_readpage;789;6.94902e-317;1.01283e-321
jffs2_readpage;789;6.94985e-317;1.01778e-321
jffs2_readpage;789;7.10564e-317;1.02272e-321
jffs2_readpage;789;7.10621e-317;1.02766e-321
jffs2_readpage;789;7.10645e-317;1.0326e-321
jffs2_readpage;789;6.93455e-317;1.03754e-321
jffs2_readpage;789;6.93414e-317;1.04248e-321
jffs2_readpage;789;6.93363e-317;1.04742e-321
jffs2_readpage;789;6.94991e-317;1.05236e-321
jffs2_readpage;789;6.92144e-317;1.0573e-321
jffs2_readpage;789;7.1076e-317;1.06224e-321
jffs2_readpage;789;7.10775e-317;1.06718e-321
jffs2_readpage;789;7.10813e-317;1.07212e-321
jffs2_readpage;789;7.10847e-317;1.07706e-321
jffs2_readpage;789;7.02798e-317;1.082e-321
jffs2_readpage;789;7.10741e-317;1.08694e-321
jffs2_readpage;789;7.10926e-317;1.09189e-321
jffs2_readpage;789;7.10952e-317;1.09683e-321
jffs2_readpage;789;7.10994e-317;1.10671e-321
jffs2_readpage;789;7.1102e-317;1.11165e-321
jffs2_readpage;789;7.01002e-317;1.11659e-321
jffs2_readpage;789;7.01029e-317;1.12153e-321
jffs2_readpage;789;7.11265e-317;1.12647e-321
jffs2_readpage;789;7.11304e-317;1.13141e-321
jffs2_readpage;789;7.11328e-317;1.13635e-321
jffs2_readpage;789;7.11926e-317;1.14129e-321
jffs2_readpage;972;7.11406e-317;1.15117e-321
jffs2_readpage;789;6.98149e-317;1.15611e-321
jffs2_readpage;789;6.97981e-317;1.16105e-321
jffs2_garbage_collect_pass;12243.9;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_readpage;789;6.95234e-317;1.16599e-321
jffs2_readpage;789;6.95368e-317;1.17094e-321
jffs2_readpage;789;6.98104e-317;1.17588e-321
jffs2_readpage;789;6.98076e-317;1.18082e-321
jffs2_readpage;789;6.95291e-317;1.18576e-321
jffs2_readpage;789;7.11289e-317;1.1907e-321
jffs2_readpage;789;7.11553e-317;1.19564e-321
jffs2_readpage;789;7.11578e-317;1.20058e-321
jffs2_readpage;789;7.11601e-317;1.20552e-321
jffs2_readpage;789;7.11631e-317;1.21046e-321
jffs2_readpage;789;7.11658e-317;1.2154e-321
jffs2_readpage;789;7.11741e-317;1.22034e-321
jffs2_readpage;789;7.11783e-317;1.22528e-321
jffs2_readpage;789;7.11809e-317;1.23022e-321
jffs2_readpage;789;7.11834e-317;1.23516e-321
jffs2_readpage;789;7.1187e-317;1.2401e-321
jffs2_readpage;789;7.11943e-317;1.24505e-321
jffs2_readpage;789;7.11971e-317;1.24999e-321
jffs2_readpage;789;7.11907e-317;1.25493e-321
jffs2_readpage;789;7.12037e-317;1.25987e-321
jffs2_readpage;789;7.10196e-317;1.26481e-321
jffs2_readpage;789;6.94225e-317;1.26975e-321
jffs2_readpage;789;6.94137e-317;1.27469e-321
jffs2_readpage;789;7.00041e-317;1.27963e-321
jffs2_readpage;789;6.94213e-317;1.28457e-321
jffs2_readpage;789;6.99242e-317;1.28951e-321
jffs2_readpage;789;7.10036e-317;1.29445e-321
jffs2_readpage;789;6.99958e-317;1.29939e-321
jffs2_readpage;789;7.12126e-317;1.30433e-321
jffs2_readpage;789;7.12153e-317;1.30927e-321
jffs2_readpage;789;6.95721e-317;1.31421e-321
jffs2_readpage;789;6.98394e-317;1.31916e-321
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_readpage;1521;6.98257e-317;1.33398e-321
jffs2_readpage;789;6.98321e-317;1.33892e-321
jffs2_readpage;789;6.98286e-317;1.34386e-321
jffs2_readpage;789;6.98512e-317;1.3488e-321
jffs2_readpage;789;7.05092e-317;1.35374e-321
jffs2_readpage;789;7.05176e-317;1.35868e-321
jffs2_readpage;789;7.05203e-317;1.36856e-321
jffs2_readpage;789;7.05229e-317;1.3735e-321
jffs2_readpage;789;7.05257e-317;1.37844e-321
jffs2_readpage;789;7.05341e-317;1.38338e-321
jffs2_readpage;789;7.05368e-317;1.38832e-321
jffs2_readpage;789;7.05405e-317;1.39327e-321
jffs2_readpage;789;7.05435e-317;1.39821e-321
jffs2_readpage;789;7.05459e-317;1.40315e-321
jffs2_readpage;789;7.05524e-317;1.40809e-321
jffs2_readpage;789;7.05558e-317;1.41303e-321
jffs2_readpage;789;7.05385e-317;1.41797e-321
jffs2_readpage;789;7.05638e-317;1.42291e-321
jffs2_readpage;789;7.05391e-317;1.42785e-321
jffs2_readpage;789;7.05731e-317;1.43279e-321
jffs2_readpage;789;7.05763e-317;1.43773e-321
jffs2_readpage;606;7.05789e-317;1.44267e-321
jffs2_readpage;789;7.05822e-317;1.44761e-321
jffs2_readpage;789;6.92105e-317;1.45255e-321
jffs2_readpage;789;7.05883e-317;1.45749e-321
jffs2_readpage;789;7.0591e-317;1.46243e-321
jffs2_readpage;789;7.05937e-317;1.46737e-321
jffs2_readpage;789;7.05968e-317;1.47232e-321
jffs2_readpage;789;7.06e-317;1.47726e-321
jffs2_readpage;789;6.96214e-317;1.4822e-321
jffs2_readpage;789;6.96084e-317;1.48714e-321
jffs2_readpage;789;6.9443e-317;1.49702e-321
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;183;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;183;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_readpage;789;6.95754e-317;1.50196e-321
jffs2_readpage;789;6.94468e-317;1.5069e-321
jffs2_readpage;789;6.95779e-317;1.51184e-321
jffs2_readpage;1521;6.94186e-317;1.52666e-321
jffs2_readpage;789;6.99587e-317;1.5316e-321
jffs2_readpage;789;6.9952e-317;1.53654e-321
jffs2_readpage;789;6.99499e-317;1.54148e-321
jffs2_readpage;789;6.99476e-317;1.54643e-321
jffs2_readpage;789;6.93431e-317;1.55137e-321
jffs2_readpage;789;6.9217e-317;1.55631e-321
jffs2_readpage;789;6.99596e-317;1.56125e-321
jffs2_readpage;789;6.93208e-317;1.56619e-321
jffs2_readpage;789;6.96169e-317;1.57113e-321
jffs2_readpage;789;6.9212e-317;1.57607e-321
jffs2_readpage;789;6.93425e-317;1.58101e-321
jffs2_readpage;789;6.99591e-317;1.58595e-321
jffs2_readpage;789;6.93399e-317;1.59089e-321
jffs2_readpage;789;6.93676e-317;1.59583e-321
jffs2_readpage;789;7.06458e-317;1.60077e-321
jffs2_readpage;789;7.02016e-317;1.60571e-321
jffs2_readpage;789;7.06486e-317;1.61065e-321
jffs2_readpage;789;7.06513e-317;1.61559e-321
jffs2_readpage;789;6.94192e-317;1.62054e-321
jffs2_readpage;789;7.0664e-317;1.62548e-321
jffs2_readpage;789;7.06669e-317;1.63536e-321
jffs2_readpage;789;7.067e-317;1.6403e-321
jffs2_readpage;789;7.06734e-317;1.64524e-321
jffs2_readpage;789;7.06293e-317;1.65018e-321
jffs2_readpage;789;7.06805e-317;1.65512e-321
jffs2_readpage;789;6.96689e-317;1.66006e-321
jffs2_readpage;789;6.96594e-317;1.665e-321
jffs2_readpage;789;6.96461e-317;1.66994e-321
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;12243.9;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_readpage;789;7.0587e-317;1.67488e-321
jffs2_readpage;789;6.96397e-317;1.67982e-321
jffs2_readpage;789;6.96493e-317;1.68476e-321
jffs2_readpage;789;6.96353e-317;1.6897e-321
jffs2_readpage;789;7.06822e-317;1.69465e-321
jffs2_readpage;789;7.07405e-317;1.70453e-321
jffs2_readpage;789;7.06998e-317;1.70947e-321
jffs2_readpage;789;7.07023e-317;1.71441e-321
jffs2_readpage;789;7.0705e-317;1.71935e-321
jffs2_readpage;789;7.07077e-317;1.72429e-321
jffs2_readpage;789;7.07112e-317;1.72923e-321
jffs2_readpage;789;6.98882e-317;1.73417e-321
jffs2_readpage;789;7.105e-317;1.73911e-321
jffs2_readpage;789;7.07213e-317;1.74405e-321
jffs2_readpage;789;7.0724e-317;1.74899e-321
jffs2_readpage;789;7.07103e-317;1.75393e-321
jffs2_readpage;789;7.07372e-317;1.75887e-321
jffs2_readpage;789;7.00564e-317;1.76381e-321
jffs2_readpage;789;6.93882e-317;1.76876e-321
jffs2_readpage;789;7.10453e-317;1.7737e-321
jffs2_readpage;789;6.93275e-317;1.77864e-321
jffs2_readpage;789;6.93772e-317;1.78358e-321
jffs2_readpage;789;6.96906e-317;1.78852e-321
jffs2_readpage;789;7.10363e-317;1.79346e-321
jffs2_readpage;789;7.07383e-317;1.7984e-321
jffs2_readpage;789;7.10477e-317;1.80334e-321
jffs2_readpage;789;7.07506e-317;1.80828e-321
jffs2_readpage;789;7.07538e-317;1.81322e-321
jffs2_readpage;789;7.07561e-317;1.8231e-321
jffs2_readpage;789;7.07581e-317;1.82804e-321
jffs2_readpage;789;7.0762e-317;1.83298e-321
jffs2_readpage;789;6.96909e-317;1.83792e-321
jffs2_garbage_collect_pass;777.5;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;183;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_readpage;789;6.9675e-317;1.84286e-321
jffs2_readpage;789;6.97087e-317;1.84781e-321
jffs2_readpage;789;6.96954e-317;1.85275e-321
jffs2_readpage;789;6.96738e-317;1.85769e-321
jffs2_readpage;789;6.97037e-317;1.86263e-321
jffs2_readpage;789;7.07704e-317;1.86757e-321
jffs2_readpage;789;7.07661e-317;1.87251e-321
jffs2_readpage;789;7.07768e-317;1.87745e-321
jffs2_readpage;789;7.07796e-317;1.88239e-321
jffs2_readpage;789;6.97243e-317;1.88733e-321
jffs2_readpage;972;7.00795e-317;1.89721e-321
jffs2_readpage;789;7.07889e-317;1.90215e-321
jffs2_readpage;789;7.07913e-317;1.90709e-321
jffs2_readpage;789;7.0794e-317;1.91203e-321
jffs2_readpage;789;7.08022e-317;1.91697e-321
jffs2_readpage;789;7.08048e-317;1.92192e-321
jffs2_readpage;789;7.08077e-317;1.92686e-321
jffs2_readpage;789;7.08104e-317;1.9318e-321
jffs2_readpage;789;7.07952e-317;1.93674e-321
jffs2_readpage;789;6.93902e-317;1.94168e-321
jffs2_readpage;789;7.08232e-317;1.94662e-321
jffs2_readpage;789;7.08266e-317;1.95156e-321
jffs2_readpage;789;7.08304e-317;1.9565e-321
jffs2_readpage;789;7.0833e-317;1.96144e-321
jffs2_readpage;789;7.08383e-317;1.96638e-321
jffs2_readpage;789;7.08429e-317;1.97132e-321
jffs2_readpage;789;7.08446e-317;1.97626e-321
jffs2_readpage;789;6.97557e-317;1.9812e-321
jffs2_readpage;789;6.97426e-317;1.98614e-321
jffs2_readpage;789;6.97489e-317;1.99108e-321
jffs2_readpage;789;6.97395e-317;1.99603e-321
jffs2_readpage;789;6.97186e-317;2.00097e-321
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;183;6.9526e-310;6.9526e-310
jffs2_garbage_collect_pass;1372;6.9526e-310;6.9526e-310
jffs2_readpage;789;6.97224e-317;2.00591e-321
jffs2_readpage;789;6.97313e-317;2.01085e-321
jffs2_readpage;789;6.93732e-317;2.01579e-321
jffs2_readpage;789;7.09969e-317;2.02073e-321
jffs2_readpage;789;6.93681e-317;2.02567e-321
jffs2_readpage;789;6.93988e-317;2.03061e-321
jffs2_readpage;789;6.93757e-317;2.03555e-321
jffs2_readpage;789;6.93726e-317;2.04049e-321
jffs2_readpage;789;6.94093e-317;2.04543e-321
jffs2_readpage;789;7.00934e-317;2.05037e-321
jffs2_readpage;789;7.08564e-317;2.05531e-321
jffs2_readpage;789;7.08649e-317;2.06025e-321
jffs2_readpage;789;7.087e-317;2.06519e-321
jffs2_readpage;1521;7.08751e-317;2.08002e-321
jffs2_readpage;789;7.08779e-317;2.08496e-321
jffs2_readpage;789;7.08812e-317;2.0899e-321
jffs2_readpage;789;7.08843e-317;2.09484e-321
jffs2_readpage;789;7.08925e-317;2.09978e-321
jffs2_readpage;789;7.0841e-317;2.10472e-321
jffs2_readpage;789;7.08926e-317;2.10966e-321
jffs2_readpage;789;7.0896e-317;2.1146e-321
jffs2_readpage;789;7.08983e-317;2.11954e-321
jffs2_readpage;789;7.08907e-317;2.12448e-321
jffs2_readpage;789;7.09091e-317;2.12942e-321
jffs2_readpage;789;7.09118e-317;2.13436e-321
jffs2_readpage;789;7.09149e-317;2.14424e-321
jffs2_readpage;789;7.09174e-317;2.14919e-321
jffs2_readpage;789;6.97804e-317;2.15413e-321
jffs2_readpage;789;6.97659e-317;2.15907e-321
